Dates,portfolio_returns,baseline_returns,djia_returns,NDQ Index_returns,MXWO0IT Index_returns
2018-02-09,0.0063496694564819335,0.11532391,0.17730111,0.1783574204573644,0.2219844503887403
2018-02-12,-0.0004521941223144531,0.13084318,0.19727258,0.19878538418426883,0.24220783369304655
2018-02-13,0.013571231170654298,0.13379799,0.19917935,0.20429985024025862,0.24647272707071208
2018-02-14,0.01560135693359375,0.14899367,0.21149412,0.22656535680488044,0.2688255015846825
2018-02-15,0.019578457626342773,0.162861,0.22642903,0.24859565788627444,0.292899344183062
2018-02-16,0.021644877334594727,0.1632953,0.22735427,0.24413777896197197,0.2914777130571735
2018-02-19,-0.0031698208618164063,0.1632953,0.22735427,0.24413777896197197,0.2917038185156481
2018-02-20,0.0018920141296386718,0.15650004,0.21496212,0.2457989176872685,0.29439930668399955
2018-02-21,-0.00977625813293457,0.15014334,0.20683615,0.2420429801269742,0.2881889063884513
2018-02-22,-0.012828350418090821,0.15126306,0.21485168,0.24251890372194304,0.28799446680499646
2018-02-23,-0.011258418014526367,0.16971594,0.23176397,0.26727979346018504,0.3125049651536489
2018-02-26,-0.005084201210021973,0.1834683,0.25119573,0.28427706470907105,0.33063117866497777
2018-02-27,9.94263687133789e-05,0.1684301,0.23663259,0.2679688720243291,0.32095253174226196
2018-02-28,0.006044256797790528,0.15546545,0.21809869,0.259529037770693,0.31287884469554916
2018-03-01,0.007286438987731934,0.14006956,0.19764785,0.2404406427724846,0.29084439555677766
2018-03-02,0.010614474967956544,0.14585155,0.19419639,0.2515577769406749,0.3010413628548174
2018-03-05,0.009784342643737794,0.15849261,0.21058257,0.26446467783280186,0.3122833040285104
2018-03-06,0.011190887931823731,0.1615497,0.21103807,0.27029703879971706,0.3184875933657213
2018-03-07,0.008540949882507325,0.16098766,0.20701039,0.2733050964250604,0.32491021057806885
2018-03-08,0.000578301399230957,0.16616924,0.21157786,0.2801113550959657,0.33211336383257073
2018-03-09,-0.0019145048751831055,0.18643591,0.23301715,0.3048722448342077,0.3559611009724757
2018-03-12,-0.0025836620407104494,0.1849244,0.22537005,0.3103738480903335,0.3616259593510162
2018-03-13,-0.0027081214981079104,0.17738405,0.21701974,0.2948263981404066,0.34790574680077435
2018-03-14,-0.031216048248291016,0.17064407,0.204906,0.2938102369511488,0.34704299059190186
2018-03-15,-0.0205585224609375,0.16972873,0.21052906,0.2919708565705938,0.34830518125935733
2018-03-16,-0.01664544430541992,0.1717213,0.21407443,0.28994588436342916,0.3460135718829251
2018-03-19,-0.022335675170898437,0.15507793,0.19774178,0.2614511075789454,0.3194625689913307
2018-03-20,-0.020395903007507325,0.15678953,0.20340465,0.2653172977095028,0.31889369432430853
2018-03-21,-0.03426625797271728,0.15465643,0.20121662,0.2593507961154344,0.31251885369532423
2018-03-22,-0.030200065574645996,0.12560193,0.1659612,0.2278939002765502,0.2820312825512695
2018-03-23,-0.013256552276611329,0.10200157,0.1452927,0.19588941667202614,0.24833879153021174
2018-03-26,-0.018141988006591798,0.1319289,0.17787048,0.24104519436609362,0.2897688668894388
2018-03-27,-0.01124396176147461,0.11237336,0.16108574,0.1998860723440615,0.2538825418253432
2018-03-28,-0.011918043006896972,0.109128945,0.16063358,0.1872015141352983,0.24031121444186104
2018-03-29,-0.011431740287780762,0.12440134,0.17302857,0.20931082955871408,0.2634689688313348
2018-03-30,-0.006876862724304199,0.12440134,0.17302857,0.20931082955871408,0.2646278287487257
2018-04-02,-0.0011683362350463867,0.09928511,0.15069427,0.1743442268997896,0.23784072064865042
2018-04-03,0.010248265571594238,0.113152444,0.16963404,0.18683768065343018,0.24615384615384608
2018-04-04,-0.0035261701583862303,0.1260277,0.18087329,0.20543912679964355,0.2578457760778202
2018-04-05,-0.02517413597869873,0.13375548,0.19259816,0.21183010078922462,0.26442950037360174
2018-04-06,-0.015853564262390138,0.108903274,0.16473815,0.1821298959031982,0.2364963098144769
2018-04-09,-0.01589754461669922,0.11260319,0.16699338,0.18932020102718644,0.2457438564035898
2018-04-10,0.0019427763366699218,0.13121365,0.18786672,0.2156944533769443,0.2738248210461404
2018-04-11,0.0011605500335693359,0.12496328,0.17723049,0.20973530195422668,0.2683455135843825
2018-04-12,0.00042708982849121093,0.13424507,0.19151923,0.22311628889848495,0.281734067759417
2018-04-13,0.01790054035949707,0.13097093,0.18553755,0.21798586929557795,0.2780308270071025
2018-04-16,0.01891183425140381,0.14014202,0.1958987,0.2265929199474463,0.2858567424703271
2018-04-17,0.02125486550140381,0.15229765,0.20629358,0.25253718727317825,0.31020391156887744
2018-04-18,0.028653145072937012,0.15325563,0.20441696,0.2556316094118944,0.30888561119305347
2018-04-19,0.024298316886901854,0.14665194,0.20036884,0.24491505958232654,0.2942609768089131
2018-04-20,0.025796396446228026,0.13686351,0.19054046,0.2252276256190222,0.2769830754231143
2018-04-23,0.02828255909729004,0.13692744,0.18984696,0.22174548194154775,0.27154598912804945
2018-04-24,0.024547793029785155,0.12171471,0.16918492,0.19606582078444704,0.25096428144851934
2018-04-25,0.024764067779541016,0.12377537,0.1720903,0.19696437923209073,0.24713382165445857
2018-04-26,0.027322527938842774,0.13550107,0.1836979,0.22190167308275363,0.2721398631700874
2018-04-27,0.027895607681274415,0.1367656,0.18315522,0.22313282678402444,0.26962214833518044
2018-04-30,0.0230494506149292,0.12745833,0.1759506,0.21380178425409532,0.2646756053320889
2018-05-01,0.024014187339782715,0.13033228,0.17283106,0.22783877399141864,0.27829859809060326
2018-05-02,0.01801121652984619,0.12218726,0.16435955,0.22095166343565373,0.2789152493409886
2018-05-03,0.026093767555236815,0.11965821,0.16461116,0.220767909151882,0.28244793880152985
2018-05-04,0.02846680542755127,0.13400236,0.18078613,0.24385479736496352,0.3046379396070653
2018-05-07,0.02901180330657959,0.13792367,0.18540029,0.2535478358339228,0.3141988116963742
2018-05-08,0.036862633598327636,0.13762139,0.18554096,0.25237364596062134,0.3183948179073301
2018-05-09,0.04138711243438721,0.14863609,0.19441435,0.2666568664381988,0.33386720887533367
2018-05-10,0.06595247103881836,0.15939955,0.2040013,0.2795821427587031,0.34917127071823195
2018-05-11,0.07625555222320557,0.16137934,0.20846118,0.2775626831800517,0.3469891030502015
2018-05-14,0.07631086182403564,0.1624054,0.21178223,0.2797328212713958,0.34709632259193507
2018-05-15,0.07850230381774902,0.15445207,0.20238948,0.26579873393298475,0.33428219850059293
2018-05-16,0.08495389498901368,0.15913978,0.20543212,0.27341167390964805,0.3381609904196839
2018-05-17,0.09317011700439454,0.15814771,0.20275791,0.26820407750755687,0.333204447666586
2018-05-18,0.09451858739471436,0.15509924,0.2028119,0.2617028509477127,0.32819068412178576
2018-05-21,0.09290830228424073,0.16363168,0.21732439,0.2689207192142666,0.3374548969609092
2018-05-22,0.09313642524719239,0.1599828,0.20861886,0.2667322056945452,0.3341088695004847
2018-05-23,0.09065834370422363,0.1637509,0.21116905,0.2777593002636874,0.342968648006022
2018-05-24,0.08768750323486328,0.16139638,0.20751654,0.2770371459284644,0.3420358935471057
2018-05-25,0.09236472703552247,0.15865871,0.20466125,0.27909886899238334,0.34252532575574485
2018-05-28,0.09558722505187989,0.15865871,0.20466125,0.27909886899238334,0.34194534025538237
2018-05-29,0.09852361274719239,0.14525977,0.18560123,0.2727813967163109,0.33264446166623607
2018-05-30,0.09368510527038575,0.15979975,0.20050943,0.2819378726766567,0.3410014749631259
2018-05-31,0.08490442471313477,0.15182084,0.18824826,0.28035023566486883,0.342088670005472
2018-06-01,0.09175815574645996,0.1643172,0.19892442,0.3017024834391452,0.3648147685196758
2018-06-04,0.07811051784515381,0.16953288,0.20761046,0.31266158892329166,0.3755578332763902
2018-06-05,0.06078516596221924,0.17035459,0.20694327,0.31692101322112065,0.38267265540583706
2018-06-06,0.06026031816101074,0.18038148,0.22380206,0.3248830863369502,0.39004858211878035
2018-06-07,0.06644492785644532,0.17953846,0.22842638,0.314363153591018,0.37766722498604194
2018-06-08,0.06766467253875733,0.18322559,0.23208222,0.314324565191426,0.3782760986530892
2018-06-11,0.06619374574279785,0.1844901,0.23236357,0.3172389081320457,0.3787227541533683
2018-06-12,0.04912136158752441,0.18655513,0.23228668,0.32471770748155565,0.38587313094950404
