Dates,portfolio_returns,baseline_returns,djia_returns,DJI Index_returns,BE500 Index_returns
2018-06-18,0.18431708114624024,0.18097751,0.21606788,0.2160678341580787,0.025467631589354205
2018-06-19,0.18364820976257323,0.17622596,0.20208777,0.20208772148399637,0.018349349468106086
2018-06-20,0.17834364117431642,0.17823984,0.2000238,0.200023749547396,0.021513030410883052
2018-06-21,0.17341534002685546,0.17076331,0.19048011,0.1904801301942403,0.011705619488274638
2018-06-22,0.1605886597290039,0.17294319,0.1962808,0.19628076247727252,0.02250168070550084
2018-06-25,0.1585411418762207,0.15684494,0.18031362,0.1803135718929947,0.0055364416498596344
2018-06-26,0.15837485183715821,0.15939529,0.18178865,0.18178867185522912,0.0067623680151857
2018-06-27,0.15735862159729003,0.14941944,0.1737333,0.17373329258274392,0.010993791276149805
2018-06-28,0.14615013302612304,0.15652135,0.1785251,0.17852505577250274,0.005694625696998449
2018-06-29,0.1446268152770996,0.15739846,0.1812193,0.18121926672299082,0.013208367936093545
2018-07-02,0.1474860940551758,0.1609493,0.1829601,0.18296008908026967,0.0048246134377348
2018-07-03,0.14670118223571776,0.15520568,0.17651854,0.1765185110201794,0.012496539723968712
2018-07-04,0.1493024369354248,0.15520568,0.17651854,0.1765185110201794,0.014197018230711334
2018-07-05,0.13514690507507324,0.16516449,0.18537205,0.18537203081990464,0.017004785067425993
2018-07-06,0.1416832576446533,0.17504658,0.19022612,0.19022608790447237,0.020326650057341664
2018-07-09,0.13771840631103516,0.18541399,0.20580491,0.20580491498830053,0.02637718986040264
2018-07-10,0.13053287084960938,0.18953125,0.21276774,0.21276771774636272,0.030608613121366746
2018-07-11,0.12035617163085938,0.18109247,0.20209938,0.20209940158927311,0.01787479732668953
2018-07-12,0.1130850158996582,0.1914259,0.21302229,0.21302224670718373,0.02550717760113888
2018-07-13,0.10153233122253418,0.19271174,0.21762228,0.21762226150198377,0.027484478190374455
2018-07-16,0.09710659825134277,0.19148546,0.21980983,0.21980984788609573,0.02483489540079872
2018-07-17,0.10190568914794922,0.19622007,0.22251238,0.22251233224448802,0.027603116225728707
2018-07-18,0.11232393298339843,0.19880451,0.22637647,0.22637650040685714,0.0328231897813106
2018-07-19,0.12358768090820313,0.19406566,0.21981667,0.21981666128084043,0.030094514968165512
2018-07-20,0.11084249291992188,0.19293314,0.21950614,0.21950616514890192,0.028749950567485198
2018-07-23,0.10623762770080566,0.19512582,0.21883307,0.2188330990823332,0.026851742001819195
2018-07-24,0.10522512770080567,0.20083961,0.22845215,0.2284521524487341,0.03547277257088611
2018-07-25,0.1028846798400879,0.21176918,0.23683068,0.2368306813005408,0.03313955787558823
2018-07-26,0.1013319767150879,0.20809473,0.24232863,0.24232860418848584,0.041246490291454135
2018-07-27,0.10819805484008789,0.20016696,0.23862946,0.23862941751315,0.04488472337564765
2018-07-30,0.09882078001403809,0.193261,0.23161018,0.2316101609129172,0.04168149642108601
2018-07-31,0.08429426622009277,0.19908975,0.23688371,0.2368837284453391,0.044093803139953244
2018-08-01,0.0794478046875,0.19784227,0.23292372,0.23292368608549066,0.03954601178471151
2018-08-02,0.07332761038208008,0.20374338,0.23255092,0.23255089605874324,0.030766797168505448
2018-08-03,0.06434951321411132,0.20933379,0.23919009,0.23919006256643077,0.03733143512476766
2018-08-06,0.06182460208129883,0.21361269,0.24111728,0.2411172799370833,0.036975521018705354
2018-08-07,0.049134412200927735,0.21704015,0.24728489,0.24728486219422466,0.04199786451536364
2018-08-08,0.035874721298217775,0.21672082,0.24508707,0.24508705571799563,0.03946691976114216
2018-08-09,0.029750349060058592,0.2149667,0.24146041,0.24146038302958578,0.04104876023253053
2018-08-10,0.041275835723876955,0.20632356,0.23191729,0.2319172503474832,0.029738600862102983
2018-08-13,0.04073295004272461,0.20149104,0.22581242,0.225812448656204,0.027247202119666178
2018-08-14,0.0458821548614502,0.20916767,0.23127387,0.23127387121515924,0.027405386166805105
2018-08-15,0.05326776094055176,0.19997539,0.22458167,0.2245816575626736,0.013287459959663121
2018-08-16,0.05156587617492676,0.20947848,0.24386944,0.2438694047429015,0.017835251314904856
2018-08-17,0.04680730827331543,0.21349771,0.24925153,0.24925149992018603,0.01680705500850239
2018-08-20,0.04049593804931641,0.2164441,0.25360087,0.25360087912259055,0.02242258868193149
2018-08-21,0.033952383270263675,0.21896037,0.25669608,0.25669610702091145,0.025072171471507
2018-08-22,0.014162466186523438,0.21847504,0.2523798,0.25237982145012405,0.024993079447937647
2018-08-23,6.43623046875e-05,0.21641427,0.24865098,0.24865094784054328,0.023055324870486747
2018-08-24,-0.03688902522277832,0.22395463,0.25514168,0.2551416796770062,0.023648515047257554
2018-08-27,-0.04784233464050293,0.23334287,0.2677606,0.2677605734153018,0.029105864673547727
2018-08-28,0.0024533351593017576,0.23367499,0.2684604,0.2684604063897964,0.028670858543915847
2018-08-29,0.025507893417358398,0.2407087,0.27140722,0.27140719961689264,0.030687705144936097
2018-08-30,-0.015389699493408203,0.23521195,0.2647082,0.2647081725696621,0.02689128801360387
2018-08-31,-0.0538102893371582,0.23537806,0.26363266,0.26363262954210104,0.01838889547989076
2018-09-03,-0.032329478424072265,0.23537806,0.26363266,0.26363262954210104,0.018942539644876896
2018-09-04,-0.04885948008728027,0.23333435,0.2630321,0.26303207746245827,0.011705619488274638
2018-09-05,-0.04613277897644043,0.22987716,0.2641276,0.2641275740032005,-0.0003559141060624171
2018-09-06,-0.04643364701843262,0.22538526,0.26514372,0.26514374316227174,-0.00462688337881131
2018-09-07,0.005206686050415039,0.22267306,0.26128295,0.26128298169727515,-0.0036777790959781976
2018-09-10,0.017888008926391603,0.22499348,0.2583888,0.2583887489439239,0.0012654723771107414
2018-09-11,0.01046941291809082,0.22957477,0.26393634,0.2639363122792948,0.0005931901767706951
2018-09-12,0.03174141862487793,0.23001333,0.2652922,0.26529217783349623,0.005101435520227754
2018-09-13,0.045013067794799806,0.23651056,0.27244967,0.27244964901283664,0.004152331237394641
2018-09-14,0.03110684587097168,0.2368512,0.2728721,0.2728720794870098,0.007751018309803488
2018-09-17,0.04085931098937988,0.22996229,0.26836792,0.26836793888968924,0.009016490686914229
2018-09-18,0.0378334891204834,0.23656598,0.27736363,0.27736356663694733,0.01040060109937911
2018-09-19,0.042924493270874026,0.23811573,0.2850919,0.2850919029616854,0.012615177759322964
2018-09-20,0.03582734552001953,0.24782328,0.2973181,0.29731805316005255,0.019931189939494682
2018-09-21,0.044491312866210934,0.24736342,0.30152875,0.3015287311122965,0.024795349389014044
2018-09-24,0.06996641607666015,0.24297808,0.29269814,0.29269808485207155,0.019456637798078127
2018-09-25,0.09206864222717286,0.24135588,0.28929922,0.289299174216557,0.023885791117965835
2018-09-26,0.08391175218200683,0.23727271,0.28409517,0.28409520064474186,0.02625855182504839
2018-09-27,0.11187397183227539,0.24069165,0.28675485,0.28675485795045313,0.02981769288567256
2018-09-28,0.11271695063781738,0.24068312,0.2876494,0.28764935934622576,0.020959386245897146
2018-10-01,0.11142641569519043,0.24520059,0.2970373,0.297037243962359,0.02325305492941035
2018-10-02,0.13871747917175292,0.24470663,0.30301014,0.3030101577982223,0.017400245185272976
2018-10-03,0.14270460981750488,0.24559227,0.30566013,0.3056600816828696,0.023767153082611583
2018-10-04,0.15929645429992675,0.23541641,0.2958824,0.295882373553127,0.012061533594336944
2018-10-05,0.1393040104522705,0.22858706,0.28710142,0.28710136774032796,0.003480049037054595
2018-10-08,0.14682241270446778,0.22810163,0.2890349,0.28903491183467206,-0.008383754498358858
2018-10-09,0.1271759687347412,0.22636029,0.28629938,0.2862993338446625,-0.005140981532012541
2018-10-10,0.11774692576599122,0.18605691,0.2458166,0.24581657562673515,-0.022343496658362026
2018-10-11,0.1210447512512207,0.16165616,0.21924873,0.21924871616176186,-0.04180013445644004
2018-10-12,0.1625211242980957,0.17815886,0.23322399,0.23322396212531213,-0.043144698857120245
2018-10-15,0.16609597274780274,0.17120187,0.22887123,0.2288711762255351,-0.0424724166567802
2018-10-16,0.1922821091003418,0.19637755,0.25553444,0.2555344232169346,-0.02807766836714515
2018-10-17,0.18651134030151367,0.19607528,0.2510697,0.2510697029749229,-0.031874085498477485
2018-10-18,0.20210330111694336,0.17886145,0.23514435,0.23514436610121991,-0.037173251077628845
2018-10-19,0.21557288122558593,0.17843568,0.23830238,0.23830237456540285,-0.038003717325107815
2018-10-22,0.19961842691040038,0.17336896,0.23212507,0.23212505888719753,-0.042156048562502456
2018-10-23,0.21400038815307618,0.16690156,0.22599398,0.22599397695904577,-0.058290821370664804
2018-10-24,0.19559126429748536,0.1308858,0.1964039,0.19640389025373084,-0.059437655712421406
2018-10-25,0.20812419178771974,0.15194859,0.21592578,0.21592572621054565,-0.05485031834539488
2018-10-26,0.23544415371704103,0.13198848,0.20150863,0.20150858293069432,-0.062917704749476
2018-10-29,0.23903481858825684,0.12456308,0.18956617,0.18956616195633977,-0.0540593981097007
2018-10-30,0.2731157001953125,0.14218137,0.21057677,0.21057672466487837,-0.05485031834539488
2018-10-31,0.27550424035644533,0.15457556,0.22231133,0.22231133709951842,-0.038952821607940814
2018-11-01,0.2948580459289551,0.16676538,0.23520717,0.23520714666708215,-0.03468185233519203
2018-11-02,0.2867564515686035,0.15939529,0.22985816,0.22985814512141486,-0.03151817139241507
2018-11-05,0.29359235929870603,0.16588828,0.23914722,0.23914723551374956,-0.03365365602878946
2018-11-06,0.2959577448883057,0.17318591,0.24758174,0.2475817315366736,-0.03646142286550401
2018-11-07,0.30810904597473143,0.19806784,0.27411947,0.2741194173963489,-0.025348993554000065
2018-11-08,0.3071483599243164,0.195062,0.2746509,0.27465086218643797,-0.024360343259382276
2018-11-09,0.31782313385009764,0.1840686,0.26482406,0.2648240002803226,-0.028038122355360476
2018-11-12,0.3232172531738281,0.16074069,0.23552056,0.2355205628253397,-0.03752916518369126
2018-11-13,0.3310456711425781,0.15902056,0.2306203,0.23062027199071838,-0.03100407323921384
2018-11-14,0.30728998181152345,0.15024978,0.22059534,0.2205953349659526,-0.03614505477122638
2018-11-15,0.32370423376464846,0.16243523,0.23075555,0.23075556654350657,-0.047020208012022044
2018-11-16,0.3735444295501709,0.16501969,0.2367879,0.23678785424785978,-0.048127496341993974
2018-11-19,0.3718149497833252,0.14563014,0.21752638,0.21752638730450427,-0.055285324475026765
2018-11-20,0.38463124432373047,0.12483553,0.19067192,0.1906718785891991,-0.06655593783366952
2018-11-21,0.3652189740600586,0.12825873,0.19062564,0.1906256448391455,-0.05607624471072095
2018-11-22,0.38711463275146485,0.12825873,0.19062564,0.1906256448391455,-0.06307588879661492
2018-11-23,0.4186403929443359,0.12086317,0.18192686,0.18192688643433652,-0.05963538577134501
2018-11-26,0.4066481628723145,0.13827284,0.19916917,0.1991691551779855,-0.04804840431842451
2018-11-27,0.4175954225921631,0.14198552,0.20444909,0.20444904943409897,-0.04974888282516713
2018-11-28,0.40888068365478514,0.16822147,0.23451072,0.2345107203899599,-0.050104796931229545
2018-11-29,0.40591515213012697,0.16565408,0.233168,0.23316799495419463,-0.04753430616522328
2018-11-30,0.3959746264953613,0.17519553,0.24288298,0.24288292251807503,-0.04935342270732004
2018-12-03,0.39972771206665036,0.18805385,0.2568976,0.25689758883693414,-0.03986237987898925
2018-12-04,0.3878496019592285,0.14960259,0.21799508,0.2179950515287312,-0.047217938070945535
2018-12-05,0.3955947091369629,0.14960259,0.21799508,0.2179950515287312,-0.058172183335310663
2018-12-06,0.3921746267700195,0.14785264,0.2141309,0.21413088336636207,-0.0868430418792265
2018-12-07,0.4043369280090332,0.12108458,0.18693957,0.186939598282246,-0.08158342231185983
2018-12-10,0.3994860433044434,0.12306011,0.18860936,0.18860936666575823,-0.09783683315537632
2018-12-11,0.4141584342956543,0.12265991,0.18602906,0.186029036741718,-0.08522165539605335
2018-12-12,0.42024974197387693,0.12874417,0.19367123,0.1936712322900405,-0.06975916478823116
2018-12-13,0.38955503506469724,0.12851849,0.19708334,0.1970832830439913,-0.07039190097678653
2018-12-14,0.39065832318115234,0.10697879,0.17290206,0.17290205842388662,-0.07628425673270847
2018-12-17,0.39646998350524904,0.08398299,0.14820208,0.14820204246107613,-0.08747577806778188
2018-12-18,0.3716635558319092,0.08407664,0.15222491,0.15222486538678676,-0.09404041602404398
2018-12-19,0.3806332270965576,0.06738651,0.13509504,0.1350950176564259,-0.09063945901055885
2018-12-20,0.3929620846862793,0.05055158,0.112510554,0.11251056076185435,-0.10487602325305496
2018-12-21,0.4002102843322754,0.028922582,0.09235115,0.09235118572535404,-0.10511329932376325
2018-12-24,0.3935034214630127,0.0010261704,0.060563266,0.060563292543810245,-0.11053110293826875
2018-12-25,0.4070897413787842,0.0010261704,0.060563266,0.060563292543810245,-0.11053110293826875
2018-12-26,0.40530694230651854,0.050670806,0.11342791,0.11342793569712721,-0.11053110293826875
2018-12-27,0.40246702864074707,0.059667364,0.12609942,0.12609938990916778,-0.12441175307470244
2018-12-28,0.3921470370788574,0.0583517,0.12238028,0.12238024972065098,-0.1069324158658599
2018-12-31,0.39988449270629883,0.06733973,0.13528001,0.13527995265664,-0.10325463676988181
2019-01-01,0.37352400747680664,0.06733973,0.13528001,0.13527995265664,-0.10325463676988181
2019-01-02,0.3657020854797363,0.06869365,0.13619395,0.1361939208945405,-0.10444101712342309
2019-01-03,0.34473946157836916,0.04223629,0.104072705,0.10407265804155796,-0.1113615691857476
2019-01-04,0.35687799140930176,0.07802222,0.14042409,0.14042406568891216,-0.08735714003242774
2019-01-07,0.35293763270568845,0.085579626,0.14520268,0.1452026887602347,-0.08878079645667741
2019-01-08,0.3435603483428955,0.09610463,0.15766631,0.15766633443256114,-0.0806738640408115
2019-01-09,0.35715998805236815,0.10059651,0.16212761,0.16212764797720047,-0.07632380274449325
2019-01-10,0.36095546473693846,0.10556947,0.16810398,0.16810396851043619,-0.07347648989599403
2019-01-11,0.36419611585998535,0.10540773,0.1678134,0.16781342589167883,-0.07236920156602211
2019-01-14,0.37821154945373536,0.099596016,0.1636227,0.16362270145261587,-0.0777870051805276
2019-01-15,0.37821154945373536,0.11138555,0.17120261,0.17120260310612942,-0.07387195001384113
2019-01-16,0.3779624127349854,0.11385503,0.17809242,0.17809240520621233,-0.06983825681180052
2019-01-17,0.3736453393096924,0.12231074,0.18602222,0.18602222334697313,-0.069086882587891
2019-01-18,0.36378740307617186,0.13710622,0.20238653,0.20238653751065813,-0.052319373591173404
2019-01-21,0.3676038360290527,0.13710622,0.20238653,0.20238653751065813,-0.05378257602720763
2019-01-22,0.3535006605834961,0.12100787,0.18769543,0.1876953984278579,-0.05757899315853997
2019-01-23,0.33753342739868164,0.12347735,0.19602425,0.1960242868322387,-0.057420809111401155
2019-01-24,0.33675527114868165,0.12502295,0.19493514,0.1949351170151882,-0.05465258828647128
2019-01-25,0.3302628219909668,0.13457292,0.2038879,0.20388791770976508,-0.04978842883695181
2019-01-28,0.32688621942138674,0.12567012,0.19371751,0.19371746604009404,-0.058369913394234155
2019-01-29,0.3331591555328369,0.12403087,0.19623557,0.19623550206932536,-0.051528453355479106
2019-01-30,0.3490261619720459,0.14150871,0.2174008,0.21740082617278003,-0.047297030094515
2019-01-31,0.3469259214172363,0.15132272,0.21666159,0.21666157284297657,-0.0465061098588207
2019-02-01,0.34467497924804685,0.15235731,0.21978702,0.2197869743465955,-0.044331079210661636
2019-02-04,0.3440046662902832,0.16016597,0.22832705,0.22832707798806298,-0.044212441175307496
2019-02-05,0.34963370881652833,0.16562851,0.23670511,0.23670512016881656,-0.029422232767825355
2019-02-06,0.35836632423400877,0.16303565,0.23567246,0.23567240419393654,-0.028473128484992356
2019-02-07,0.3596114680633545,0.15215296,0.22492814,0.22492816735254845,-0.04263060070391901
2019-02-08,0.3556003519744873,0.15293203,0.22185242,0.2218524062963556,-0.04883932455411869
2019-02-11,0.3664121078948975,0.15374959,0.21926233,0.21926234295125124,-0.04093012219717639
2019-02-12,0.36457431565856935,0.16862167,0.23739815,0.23739813974856627,-0.03622414679479573
2019-02-13,0.3590867537841797,0.17215559,0.243117,0.24311701129466193,-0.030173606991734866
2019-02-14,0.36101312617492676,0.16904745,0.23806152,0.23806147239407124,-0.03321864989915769
2019-02-15,0.37698828721618655,0.18176523,0.25966287,0.25966285376118864,-0.019417091786293337
2019-02-18,0.3641918443450928,0.18176523,0.25966287,0.25966285376118864,-0.01716296911456481
2019-02-19,0.3525305601043701,0.1835364,0.26005563,0.2600555973011171,-0.018823901609522645
2019-02-20,0.36187308152770997,0.18563966,0.26312745,0.26312746498888445,-0.01297109186538538
2019-02-21,0.3468604111175537,0.18145858,0.2580754,0.2580753327856663,-0.01566022066674579
2019-02-22,0.34289565119934085,0.18903303,0.26689288,0.266892838927455,-0.013880650136433704
2019-02-25,0.36807753135681154,0.19049776,0.26981965,0.2698196786413703,-0.011705619488274638
2019-02-26,0.3642099718170166,0.18955672,0.26816648,0.2681664570736665,-0.008067386404081117
2019-02-27,0.36686480207824707,0.18890955,0.26462254,0.26462251846429985,-0.010479693122948573
2019-02-28,0.36861330207824705,0.18555027,0.26125672,0.2612567014604026,-0.009016490686914229
2019-03-01,0.3657274370880127,0.19372502,0.26662567,0.26662565651925085,-0.004191877249179429
2019-03-04,0.36294345539855954,0.1890927,0.25656766,0.25656762586286797,-0.002491398742436807
2019-03-05,0.36999875091552736,0.1877472,0.25593403,0.2559339801516079,0.0004350061296317682
2019-03-06,0.36807276550292967,0.17999822,0.24945304,0.24945298173620878,-0.0011072883299719268
2019-03-07,0.3709941212615967,0.17040989,0.23970841,0.23970836723808345,-0.005496895638074958
2019-03-08,0.3697097969207764,0.16791494,0.23858954,0.23858951048678803,-0.014078380195357306
2019-03-11,0.37199305961608886,0.18504363,0.24835414,0.24835407849809435,-0.006999644085893978
2019-03-12,0.36394528028869627,0.18854344,0.24367136,0.24367132962425112,-0.007869656345157627
2019-03-13,0.3634965087890625,0.19680332,0.2508853,0.25088525464576195,-0.0013050183888955293
2019-03-14,0.36291115447998046,0.19576447,0.25122833,0.25122835773826446,0.0066041839680467725
2019-03-15,0.3684977679138184,0.20172524,0.25798965,0.25798967868030387,0.014394748289634936
2019-03-18,0.36742764004516604,0.20617877,0.26116422,0.2611642339602955,0.01728160714991895
2019-03-19,0.3701474124603272,0.2060213,0.2598639,0.25986384890615827,0.023213508917625674
2019-03-20,0.3707551953582764,0.20247033,0.25296724,0.2529672334113305,0.014038834183572631
2019-03-21,0.3667349358062744,0.21552013,0.2635202,0.2635202085288129,0.012694269782892315
2019-03-22,0.3626783216705322,0.19245623,0.24112412,0.241124093331828,-0.0002768220824929536
2019-03-25,0.3618910434112549,0.19145574,0.24183027,0.24183025303001415,-0.004231423260964105
2019-03-26,0.3578054297027588,0.20001364,0.24868749,0.24868744816953292,0.0036777790959781976
2019-03-27,0.3213102089996338,0.19444038,0.2471233,0.2471232874045639,0.004468699331672383
2019-03-28,0.3165016522369385,0.1987278,0.2515944,0.2515943343702672,0.0018586625538814365
2019-03-29,0.33156454248046874,0.20680037,0.2618738,0.261873800355854,0.00814647842765058
2019-04-01,0.3350897433013916,0.22076136,0.2779213,0.2779212916639089,0.01973345988057108
2019-04-02,0.33926926852416994,0.22078268,0.27406254,0.27406247688312513,0.024637165341875343
2019-04-03,0.3221428401031494,0.22340538,0.27596056,0.275960493990586,0.0343654842409143
2019-04-04,0.3247185128326416,0.22595572,0.28406364,0.28406356702628427,0.03167635543955388
2019-04-05,0.32962948181152346,0.23163979,0.2860278,0.2860277713969797,0.033258195910942256
2019-04-08,0.3315240216217041,0.23292989,0.28194118,0.28194119456330047,0.030727251156720772
2019-04-09,0.33229681275939943,0.22544909,0.27267304,0.2726730310262532,0.02443943528295174
2019-04-10,0.32681449284362796,0.22971104,0.2729933,0.27299326057925544,0.027207656107881503
2019-04-11,0.3267736852416992,0.22975792,0.27230662,0.27230656772319717,0.029184956697117077
2019-04-12,0.3224040814819336,0.23788579,0.28541023,0.285410185830475,0.03132044133349158
2019-04-15,0.32444199896240233,0.23710671,0.28407037,0.284070380421029,0.03321864989915758
2019-04-16,0.3293528645019531,0.23773684,0.2873744,0.28737439020117045,0.03654051488907347
2019-04-17,0.332941456237793,0.23492245,0.2872225,0.28722254883257364,0.03764780321904529
2019-04-18,0.3344594014892578,0.23687251,0.2925759,0.2925759304177196,0.040099655949697416
2019-04-19,0.33411057873535155,0.23687251,0.2925759,0.2925759304177196,0.040099655949697416
2019-04-22,0.3262447250213623,0.23812425,0.29021612,0.2902160624807766,0.039071459643294955
2019-04-23,0.3211463244628906,0.24907076,0.29728937,0.29728933956791403,0.042274686597856596
2019-04-24,0.30821325973510744,0.24633309,0.2944015,0.2944014335382544,0.04104876023253053
2019-04-25,0.29718799168396,0.24587323,0.28783286,0.28783283433328033,0.03828053940760077
2019-04-26,0.2970517207183838,0.2517105,0.29178706,0.29178703664049044,0.0403369320204057
2019-04-29,0.2972320733795166,0.25305176,0.29232535,0.2923252948253241,0.04077193815003758
2019-04-30,0.292654910446167,0.2542439,0.29419997,0.2941999517222316,0.040930122197176504
2019-05-01,0.3042498396148682,0.24483438,0.28627846,0.28627840698937507,0.0403369320204057
2019-05-02,0.3167270615692139,0.24219036,0.28032395,0.2803239866535332,0.03377229406414371
2019-05-03,0.31996745664978027,0.25416294,0.28991917,0.28991919313832765,0.03776644125439954
2019-05-06,0.32277429977416994,0.2485556,0.28668433,0.28668429064773976,0.028077668367145262
2019-05-07,0.3278225254821777,0.22793989,0.26364577,0.2636457696605373,0.014315656266065586
2019-05-08,0.3580282247467041,0.22596851,0.2637548,0.2637547839764531,0.015620674654961001
2019-05-09,0.35677346630859375,0.22226435,0.2569915,0.25699151635020084,-0.0013841104124648804
2019-05-10,0.34672103021240236,0.22681153,0.26254,0.262540053027678,0.0005931901767706951
2019-05-13,0.3502562452545166,0.19720788,0.23249398,0.2324939555455195,-0.012101079606121732
2019-05-14,0.36083817335510254,0.20680463,0.24257101,0.24257096637297698,-0.0011468343417566024
2019-05-15,0.3585346293487549,0.21385114,0.24821489,0.2482148905768805,0.003480049037054595
2019-05-16,0.373542089553833,0.2246487,0.25866178,0.25866177140476637,0.01585795072566928
2019-05-17,0.38049005830383303,0.21750002,0.2538593,0.25385930145183716,0.0115869814529205
2019-05-20,0.3717538786468506,0.20928264,0.24976642,0.24976639789446653,0.0005536441649859072
2019-05-21,0.37659992346191407,0.21955651,0.25937477,0.25937474449769726,0.006406453909123283
2019-05-22,0.3850903243713379,0.216112,0.25447297,0.2544729936499162,0.004982797484873614
2019-05-23,0.3906830766296387,0.20162305,0.24054743,0.24054738813379187,-0.010005140981532016
2019-05-24,0.38843258856201174,0.20324953,0.24518146,0.24518146990231543,-0.004310515284533569
2019-05-27,0.3629796491088867,0.20324953,0.24518146,0.24518146990231543,-0.002293668683513317
2019-05-28,0.35862646183776853,0.1931715,0.23360258,0.23360259220469787,-0.003915055166686475
2019-05-29,0.35866043577575685,0.1849244,0.22282967,0.22282964177117126,-0.017835251314904856
2019-05-30,0.35033180101013184,0.18741094,0.22494526,0.2249452008394104,-0.013485190018586612
2019-05-31,0.3555159570159912,0.1717426,0.20767613,0.2076761651878357,-0.021710760469806654
2019-06-03,0.358301240234375,0.16850245,0.20790683,0.20790684726705008,-0.018072527385613133
2019-06-04,0.3736406906738281,0.19354622,0.23284388,0.23284387203276669,-0.011942895558982917
2019-06-05,0.37020235835266113,0.20328778,0.24293697,0.2429369430049797,-0.008502392533712997
2019-06-06,0.3731891103973389,0.21067065,0.25175008,0.25175006910728964,-0.009293312769407182
2019-06-07,0.38468651373291013,0.22337991,0.26456314,0.26456314459581,0.0005140981532012317
2019-06-10,0.38595894616699217,0.22908092,0.2683952,0.2683951924686682,0.0034405030252699195
2019-06-11,0.39045954220581053,0.22865088,0.2677056,0.2677055795862907,0.009253766757622506
2019-06-12,0.4087794515686035,0.22614741,0.26557982,0.2655798004259347,0.0055364416498596344
2019-06-13,0.3788495032196045,0.2311714,0.27054092,0.2705409251422054,0.007118282121248005
2019-06-14,0.38850764176940916,0.22918735,0.26970577,0.26970579761492264,0.0029659508838533635
2019-06-17,0.37965242736816407,0.23033266,0.2708212,0.2708212476688457,0.002016846601020251
2019-06-18,0.38034665911865234,0.24228829,0.28800118,0.2880012225176858,0.018823901609522645
2019-06-19,0.3876377238769531,0.24599671,0.28987297,0.28987295938827407,0.01874480958595329
2019-06-20,0.40127858715820314,0.25779903,0.30199936,0.3019993420207361,0.022857594811563145
2019-06-21,0.39627591003417967,0.25621518,0.30034277,0.30034271375566013,0.019337999762723875
2019-06-24,0.41561757653808595,0.25403956,0.30075198,0.3007520041113972,0.016569778937794113
2019-06-25,0.41722104461669923,0.2421307,0.29202506,0.2920250187855028,0.015146122513544446
2019-06-26,0.4220004926147461,0.240598,0.29147023,0.2914702137848603,0.011982441570767593
2019-06-27,0.4659104029541016,0.24534102,0.29097188,0.29097186262638863,0.012101079606121732
2019-06-28,0.4787719312438965,0.25251102,0.29454312,0.29454305481473414,0.018665717562383718
2019-07-01,0.4880113391723633,0.26212066,0.30025998,0.30025997967661694,0.026614465931110918
2019-07-02,0.48741781645202636,0.2658163,0.30363017,0.30363017671999293,0.030410883062443144
2019-07-03,0.4818443749237061,0.27552813,0.3123572,0.3123571620458873,0.03986237987898914
2019-07-04,0.4853535818634033,0.27552813,0.3123572,0.3123571620458873,0.0408905761853916
2019-07-05,0.49835437559509277,0.27322465,0.3102216,0.31022164946446723,0.03349547198165053
2019-07-08,0.5154289017944336,0.26706803,0.3045773,0.3045772385895106,0.03266500573417167
2019-07-09,0.5127650733032226,0.26863483,0.30347496,0.30347492865402376,0.027800846284652084
2019-07-10,0.5154481377563477,0.27435726,0.30720815,0.3072081823030833,0.02586309170720141
2019-07-11,0.5091266143188476,0.27726945,0.31829846,0.3182984422632931,0.024597619330090442
2019-07-12,0.4816774192504883,0.28317067,0.33017075,0.33017078260598726,0.024597619330090442
2019-07-15,0.48414562799072264,0.28339633,0.33149114,0.3314911211733056,0.027168110096096827
2019-07-16,0.500051372619629,0.27902794,0.33034605,0.3303459841851376,0.030054968956380837
2019-07-17,0.503878883605957,0.2706743,0.3247113,0.3247113067312447,0.02594218373077076
2019-07-18,0.49211447357177734,0.27522585,0.3248632,0.3248631480998417,0.02345078498833395
2019-07-19,0.49272488496398925,0.26734912,0.32151628,0.321516311267019,0.02475580337722937
2019-07-22,0.543811083114624,0.27093405,0.32237774,0.32237771903117435,0.02637718986040264
2019-07-23,0.5318062676849366,0.27963674,0.3310059,0.33100591013327,0.036065962747656916
2019-07-24,0.5485399505462647,0.2856359,0.32715055,0.3271505020498586,0.037212797089413406
2019-07-25,0.548350342376709,0.27887034,0.32087296,0.32087293213469503,0.032032269545616415
2019-07-26,0.5452497139282226,0.28831825,0.32337782,0.32337782804549026,0.03515640447660848
2019-07-29,0.555896387512207,0.28623617,0.3247843,0.324784307389224,0.035037766441254455
2019-07-30,0.553868430343628,0.2829194,0.3236489,0.3236489038221199,0.019100723692015598
2019-07-31,0.5541206051635742,0.26895416,0.30740625,0.30740625742173366,0.02115711630482075
2019-08-01,0.5522517532348633,0.2575351,0.2937381,0.2937381008927494,0.0270099260489579
2019-08-02,0.5640607241821289,0.2483768,0.28894877,0.2889487710582565,0.002293668683513205
2019-08-05,0.5960294165039063,0.21120286,0.25160798,0.25160796115975675,-0.020959386245897146
2019-08-06,0.6001148129272461,0.22696911,0.2667814,0.2667813912562733,-0.025665361648277808
2019-08-07,0.6102104010772705,0.22791004,0.26568884,0.2656888147418503,-0.022778502787993794
2019-08-08,0.6297436866607666,0.25094846,0.28375015,0.2837501508680265,-0.007592834262664673
2019-08-09,0.6426538813323974,0.24267143,0.2793336,0.27933361106028104,-0.016569778937794113
