Dates,portfolio_returns,baseline_returns,djia_returns,RIY Index_returns,SPXL2 Index_returns
2018-06-14,0.03891721502685547,0.18469873,0.2252095,0.18613921403880318,0.18469870438414593
2018-06-15,0.04009140252685547,0.18349376,0.22108106,0.18506267048789754,0.18349377738228537
2018-06-18,0.044784688110351564,0.18097751,0.21606788,0.1831029468749162,0.1809774810639122
2018-06-19,0.044784688110351564,0.17622596,0.20208777,0.17820747441962184,0.1762258961378471
2018-06-20,0.056214490112304685,0.17823984,0.2000238,0.18075496165341148,0.1782397847310629
2018-06-21,0.030870243286132814,0.17076331,0.19048011,0.17290379015457571,0.1707632765499066
2018-06-22,0.029669658569335938,0.17294319,0.1962808,0.1750185114847938,0.17294321515397948
2018-06-25,0.019213645202636718,0.15684494,0.18031362,0.1583631627207472,0.1568448794860114
2018-06-26,0.007796678161621094,0.15939529,0.18178865,0.16105643988659094,0.15939523734507316
2018-06-27,0.007010170959472656,0.14941944,0.1737333,0.15054038189289048,0.14941946361588804
2018-06-28,0.0024688153076171874,0.15652135,0.1785251,0.15769943487218457,0.15652129484946922
2018-06-29,0.009744143249511719,0.15739846,0.1812193,0.15861484218239869,0.15739837952220168
2018-07-02,-0.0047496511840820314,0.1609493,0.1829601,0.1620892464578803,0.16094929513899237
2018-07-03,-0.0043798136596679684,0.15520568,0.17651854,0.15684004158849646,0.1552056678403705
2018-07-04,0.00837998516845703,0.15520568,0.17651854,0.15684004158849646,0.1552056678403705
2018-07-05,-0.009280919616699218,0.16516449,0.18537205,0.16667242153240577,0.16516441079921151
2018-07-06,-0.00779596630859375,0.17504658,0.19022612,0.1767718272466038,0.17504651529150297
2018-07-09,-0.004936150024414062,0.18541399,0.20580491,0.18711217000640715,0.18541399673860748
2018-07-10,0.0004797542724609375,0.18953125,0.21276774,0.19082520938119849,0.18953118546934677
2018-07-11,0.0142468759765625,0.18109247,0.20209938,0.1824837233214017,0.18109243876373635
2018-07-12,0.007717012268066406,0.1914259,0.21302229,0.19250102628439028,0.19142585867015224
2018-07-13,0.005016349182128906,0.19271174,0.21762228,0.19352999627852024,0.19271168183114837
2018-07-16,-0.006784912780761719,0.19148546,0.21980983,0.1917037855506833,0.19148546636635733
2018-07-17,0.0020928477172851563,0.19622007,0.22251238,0.19675195377691854,0.19622002052207832
2018-07-18,0.015335964721679687,0.19880451,0.22637647,0.19952733369397171,0.1988044399218287
2018-07-19,0.0239886650390625,0.19406566,0.21981667,0.19534699922117488,0.1940656280735217
2018-07-20,0.034431642456054685,0.19293314,0.21950614,0.19379165084078606,0.19293308184562452
2018-07-23,0.050028054992675784,0.19512582,0.21883307,0.19564241566244264,0.1951257935274557
2018-07-24,0.050028054992675784,0.20083961,0.22845215,0.1994621118822632,0.20083961697797498
2018-07-25,0.04884187872314453,0.21176918,0.23683068,0.21011858859999466,0.2117691138464421
2018-07-26,0.05018971697998047,0.20809473,0.24232863,0.2071882109657049,0.2080947251446551
2018-07-27,0.061703698181152344,0.20016696,0.23862946,0.19853519484057106,0.2001669015493744
2018-07-30,0.05396702587890625,0.193261,0.23161018,0.19095565300461548,0.19326092417475266
2018-07-31,0.03344761352539063,0.19908975,0.23688371,0.19728830726379157,0.19908970532509607
2018-08-01,0.02869357189941406,0.19784227,0.23292372,0.1961710959949972,0.19784220139737474
2018-08-02,0.03209130609130859,0.20374338,0.23255092,0.20309611776757264,0.20374336332168133
2018-08-03,0.024617018249511718,0.20933379,0.23919009,0.20804683693396117,0.2093337136872043
2018-08-06,0.030676019958496094,0.21361269,0.24111728,0.21269446650476329,0.21361269473621466
2018-08-07,0.021648053161621095,0.21704015,0.24728489,0.21629777977279802,0.21704013726800886
2018-08-08,0.038904977844238284,0.21672082,0.24508707,0.2157207585680361,0.21672081032405288
2018-08-09,0.0381462763671875,0.2149667,0.24146041,0.2143910009246151,0.214966640978588
2018-08-10,0.052449765380859374,0.20632356,0.23191729,0.20621218573637354,0.20632352502884593
2018-08-13,0.05376859326171875,0.20149104,0.22581242,0.20119164086568528,0.2014910439436451
2018-08-14,0.0471475634765625,0.20916767,0.23127387,0.20891543800283144,0.20916766367634723
2018-08-15,0.0425541064453125,0.19997539,0.22458167,0.1993439453057561,0.19997530538300065
2018-08-16,0.034201964050292966,0.20947848,0.24386944,0.20879113290286958,0.20947847523513108
2018-08-17,0.030684459167480468,0.21349771,0.24925153,0.2127842424102914,0.21349773703639052
2018-08-20,0.024133537536621095,0.2164441,0.25360087,0.21588956796304626,0.21644406030595784
2018-08-21,0.019786599060058595,0.21896037,0.25669608,0.21906548653553254,0.218960356624331
2018-08-22,0.00931428643798828,0.21847504,0.2523798,0.21889437519422683,0.21847497966951795
2018-08-23,0.014506291931152344,0.21641427,0.24865098,0.21671289742143657,0.2164142564578552
2018-08-24,-0.03616958502197266,0.22395463,0.25514168,0.22442671945796852,0.22395463002780272
2018-08-27,-0.037829320373535154,0.23334287,0.2677606,0.23356698088233618,0.23334284218010878
2018-08-28,-0.1005289077758789,0.23367499,0.2684604,0.23411637873155097,0.2336749422018231
2018-08-29,-0.06189963592529297,0.2407087,0.27140722,0.2409439514442795,0.24070865035402708
2018-08-30,-0.1002721713256836,0.23521195,0.2647082,0.23541467644226538,0.235211969225398
2018-08-31,-0.06302992779541015,0.23537806,0.26363266,0.23591266415754522,0.23537801923625506
2018-09-03,-0.058369281066894534,0.23537806,0.26363266,0.23591266415754522,0.23537801923625506
2018-09-04,-0.03868104864501953,0.23333435,0.2630321,0.23413325967105192,0.23333432679493663
2018-09-05,-0.04800598565673828,0.22987716,0.2641276,0.23006495325130744,0.22987708041503982
2018-09-06,-0.04753896246337891,0.22538526,0.26514372,0.225520911263807,0.22538521473672563
2018-09-07,-0.08819608868408203,0.22267306,0.26128295,0.22272481383009343,0.2226730645593926
2018-09-10,-0.10075393841552735,0.22499348,0.2583888,0.22535593844595622,0.22499350701880624
2018-09-11,-0.10065631353759766,0.22957477,0.26393634,0.22971122083721798,0.22957478424142813
2018-09-12,-0.07302578912353516,0.23001333,0.2652922,0.23020613929077044,0.23001332657779444
2018-09-13,-0.061761546997070316,0.23651056,0.27244967,0.23651040287896768,0.23651056546415225
2018-09-14,-0.0700275541381836,0.2368512,0.2728721,0.2372385852238068,0.23685118087103874
2018-09-17,-0.056314078674316405,0.22996229,0.26836792,0.2294910013082729,0.22996223426676152
2018-09-18,-0.044726676696777344,0.23656598,0.27736363,0.23602622684146124,0.23656591546777134
2018-09-19,-0.042451076232910154,0.23811573,0.2850919,0.2368211656288727,0.23811571556910438
2018-09-20,-0.03802679681396484,0.24782328,0.2973181,0.24633664429942187,0.24782325466536662
2018-09-21,-0.04923202606201172,0.24736342,0.30152875,0.24560616000828706,0.24736342386607002
2018-09-24,-0.07231238299560547,0.24297808,0.29269814,0.241150359295451,0.24297800050240764
2018-09-25,-0.07231238299560547,0.24135588,0.28929922,0.23993493165137808,0.24135581962711122
2018-09-26,-0.07862757690429688,0.23727271,0.28409517,0.23540239939535548,0.23727269243706053
2018-09-27,-0.05397229113769531,0.24069165,0.28675485,0.23868957870546226,0.2406916195836828
2018-09-28,-0.06359688073730468,0.24068312,0.2876494,0.23886145736219982,0.24068310419851063
2018-10-01,-0.08699563757324219,0.24520059,0.2970373,0.2423512079463187,0.24520051603234147
2018-10-02,-0.08131338269042969,0.24470663,0.30301014,0.24125548150961654,0.24470662369235607
2018-10-03,-0.07337610888671875,0.24559227,0.30566013,0.24255531385119466,0.24559222375026085
2018-10-04,-0.06160149542236328,0.23541641,0.2958824,0.23164178646378863,0.23541633846952986
2018-10-05,-0.046686341613769534,0.22858706,0.28710142,0.22449347590054072,0.2285869995614577
2018-10-08,-0.041862034240722656,0.22810163,0.2890349,0.223168322149711,0.22810162260664446
2018-10-09,-0.050914301147460934,0.22636029,0.28629938,0.22105973934294784,0.2263602263389379
2018-10-10,-0.053061710205078126,0.18605691,0.2458166,0.18109564970515918,0.18605690831910546
2018-10-11,-0.07962889990234374,0.16165616,0.21924873,0.15721909541183754,0.16165607210828156
2018-10-12,-0.10687456433105469,0.17815886,0.23322399,0.1733426945816022,0.17815888857192735
2018-10-15,-0.10185791149902344,0.17120187,0.22887123,0.16717961703286813,0.17120181888627273
2018-10-16,-0.08344067211914062,0.19637755,0.25553444,0.1926000099751007,0.19637755514776323
2018-10-17,-0.07414976965332032,0.19607528,0.2510697,0.19193781675740176,0.19607525897415154
2018-10-18,-0.09250891955566407,0.17886145,0.23514435,0.17460646309788266,0.17886140784863058
2018-10-19,-0.092968806640625,0.17843568,0.23830238,0.17321148364275335,0.1784356385900226
2018-10-22,-0.11350439031982422,0.17336896,0.23212507,0.1681932407183608,0.17336898441258747
2018-10-23,-0.13130239581298828,0.16690156,0.22599398,0.1616994502184932,0.16690154937433208
2018-10-24,-0.11403225689697266,0.1308858,0.1964039,0.1254836964653615,0.13088572778868213
2018-10-25,-0.09974604302978515,0.15194859,0.21592578,0.14633165674911483,0.15194853301201952
2018-10-26,-0.08462288446044922,0.13198848,0.20150863,0.12692855142356205,0.1319884701684769
2018-10-29,-0.09182064544677734,0.12456308,0.18956617,0.1193620539499482,0.12456305429835353
2018-10-30,-0.0638126714477539,0.14218137,0.21057677,0.13705174391614786,0.1421813862195522
2018-10-31,-0.06363370758056641,0.15457556,0.22231133,0.14994034122517264,0.15457552933763063
2018-11-01,-0.054930573364257815,0.16676538,0.23520717,0.16328088732356547,0.16676530321157745
2018-11-02,-0.05635096368408203,0.15939529,0.22985816,0.15610802266649795,0.15939523734507316
2018-11-05,-0.04079794409179688,0.16588828,0.23914722,0.16174241988267762,0.165888218538845
2018-11-06,-0.059105431640625,0.17318591,0.24758174,0.16878253897003262,0.1731859036313859
2018-11-07,-0.04092622485351562,0.19806784,0.27411947,0.19306039923421922,0.19806785910443686
2018-11-08,-0.05275344812011719,0.195062,0.2746509,0.1895468618717126,0.19506192813866446
2018-11-09,-0.048722505004882816,0.1840686,0.26482406,0.17833868535847067,0.1840685658814063
2018-11-12,-0.03156250250244141,0.16074069,0.23552056,0.1551335320680303,0.16074066820227434
2018-11-13,-0.01835414825439453,0.15902056,0.2306203,0.15376617596844816,0.1590205603974981
2018-11-14,-0.028492400146484374,0.15024978,0.22059534,0.14495432554891832,0.15024971367017353
2018-11-15,-0.03110794970703125,0.16243523,0.23075555,0.15736565265932348,0.16243522985153416
2018-11-16,0.001284029541015625,0.16501969,0.2367879,0.15988398190670225,0.16501964925128473
2018-11-19,0.0016399794921875,0.14563014,0.21752638,0.1398793012825678,0.14563011721427688
2018-11-20,-0.023199169067382813,0.12483553,0.19067192,0.11964135676714666,0.12483554662386258
2018-11-21,-0.0448322857055664,0.12825873,0.19062564,0.1241324539898485,0.12825873146307082
2018-11-22,-0.030023923278808595,0.12825873,0.19062564,0.1241324539898485,0.12825873146307082
2018-11-23,-0.012007811706542968,0.12086317,0.18192686,0.11738468208203387,0.12086311944105006
2018-11-26,-0.017654291381835937,0.13827284,0.19916917,0.13484187547237872,0.1382728244255307
2018-11-27,-0.01217351806640625,0.14198552,0.20444909,0.13720367237165704,0.1419855323605925
2018-11-28,-0.02369892822265625,0.16822147,0.23451072,0.16345967181918983,0.1682214340760168
2018-11-29,-0.05905393310546875,0.16565408,0.233168,0.16108713250386547,0.16565404544661072
2018-11-30,-0.051566406494140626,0.17519553,0.24288298,0.17058573023491366,0.17519553453201572
2018-12-03,-0.03385033447265625,0.18805385,0.2568976,0.1835487571408293,0.18805376614197694
2018-12-04,-0.04272335400390625,0.14960259,0.21799508,0.14505868044765186,0.1496025443970894
2018-12-05,-0.038198260864257816,0.14960259,0.21799508,0.14505868044765186,0.1496025443970894
2018-12-06,-0.05349948754882813,0.14785264,0.2141309,0.14378723877705277,0.1478526327442105
2018-12-07,-0.06864935559082032,0.12108458,0.18693957,0.1170585730234914,0.12108451945552622
2018-12-10,-0.06911679656982422,0.12306011,0.18860936,0.11848424509589542,0.12306008881546723
2018-12-11,-0.08507832269287109,0.12265991,0.18602906,0.11781207677758213,0.12265986571237589
2018-12-12,-0.08857049688720703,0.12874417,0.19367123,0.12405035123863904,0.12874410841788406
2018-12-13,-0.09866095373535157,0.12851849,0.19708334,0.12285103721863505,0.12851845071082174
2018-12-14,-0.09866095373535157,0.10697879,0.17290206,0.10210359525645603,0.10697878391784346
2018-12-17,-0.0984405140991211,0.08398299,0.14820208,0.07862911424943138,0.08398298626042602
2018-12-18,-0.07467930047607421,0.08407664,0.15222491,0.07877183491975807,0.0840766554973197
2018-12-19,-0.07285910852050781,0.06738651,0.13509504,0.06216866360507824,0.06738650055988657
2018-12-20,-0.03554077111816406,0.05055158,0.112510554,0.04522020034605943,0.05055158407452666
2018-12-21,-0.03733971429443359,0.028922582,0.09235115,0.02356195496625739,0.02892250573724069
2018-12-24,-0.03745441705322266,0.0010261704,0.060563266,-0.004009990446922786,0.0010261039132451939
2018-12-25,-0.027875976135253906,0.0010261704,0.060563266,-0.004009990446922786,0.0010261039132451939
2018-12-26,-0.026982766052246095,0.050670806,0.11342791,0.04545346423734607,0.05067079946693678
2018-12-27,-0.02522356024169922,0.059667364,0.12609942,0.05412029204025349,0.05966730390132366
2018-12-28,-0.04562125469970703,0.0583517,0.12238028,0.053006917348618364,0.05835167689222491
2018-12-31,-0.03007178057861328,0.06733973,0.13528001,0.06216559434335068,0.06733966594143963
2019-01-01,-0.044190524963378906,0.06733973,0.13528001,0.06216559434335068,0.06733966594143963
2019-01-02,-0.05252150396728516,0.06869365,0.13619395,0.06290912299682723,0.06869361218381316
2019-01-03,-0.06296506561279297,0.04223629,0.104072705,0.037311480189834,0.042236310453912525
2019-01-04,-0.05997275238037109,0.07802222,0.14042409,0.07296709367770454,0.07802221663991417
2019-01-07,-0.056722237365722655,0.085579626,0.14520268,0.08142367705228105,0.08557962098020598
2019-01-08,-0.06745653033447266,0.09610463,0.15766631,0.09243235155323844,0.0961046370529954
2019-01-09,-0.041481924255371096,0.10059651,0.16212761,0.09750737581958882,0.10059650273130978
2019-01-10,-0.03967881805419922,0.10556947,0.16810398,0.10270900713219697,0.10556948767185104
2019-01-11,-0.03186606665039062,0.10540773,0.1678134,0.1026253697501238,0.10540769535358015
2019-01-14,-0.023491423461914063,0.099596016,0.1636227,0.0966096167643077,0.09959594497358104
2019-01-15,-0.023491423461914063,0.11138555,0.17120261,0.10810630387993059,0.1113854957444363
2019-01-16,-0.023350062316894533,0.11385503,0.17809242,0.11109729943333758,0.11385495744436254
2019-01-17,-0.03551079992675781,0.12231074,0.18602222,0.1196582377066478,0.12231073492031727
2019-01-18,-0.025458048095703126,0.13710622,0.20238653,0.1342840371534133,0.13710621665694492
2019-01-21,-0.029455291931152344,0.13710622,0.20238653,0.1342840371534133,0.13710621665694492
2019-01-22,-0.029455291931152344,0.12100787,0.18769543,0.11816734382253545,0.12100788098897684
2019-01-23,-0.015007935119628906,0.12347735,0.19602425,0.12023909548856894,0.12347734268890308
2019-01-24,-0.01493517559814453,0.12502295,0.19493514,0.12257019977057272,0.1250228850976501
2019-01-25,-0.011813778198242187,0.13457292,0.2038879,0.13266807085390708,0.13457288956822747
2019-01-28,-0.014104028198242188,0.12567012,0.19371751,0.12440715291445588,0.12567005437073425
2019-01-29,-0.01179087091064453,0.12403087,0.19623557,0.12280423097729139,0.12403084272509354
2019-01-30,-0.0028762636108398435,0.14150871,0.2174008,0.13997828497327838,0.1415086707909516
2019-01-31,-0.0020965674438476562,0.15132272,0.21666159,0.14971168122647707,0.15132265220186567
2019-02-01,0.00033979473876953126,0.15235731,0.21978702,0.15151717443765383,0.1523572715002832
2019-02-04,-0.004743174926757812,0.16016597,0.22832705,0.1594734681506548,0.1601658797031536
2019-02-05,-0.004743174926757812,0.16562851,0.23670511,0.16497205053539438,0.16562849929109408
2019-02-06,-0.0012502882690429687,0.16303565,0.23567246,0.16237008390594262,0.16303556450617154
2019-02-07,0.010041176025390624,0.15215296,0.22492814,0.15200058315972828,0.15215290225615136
2019-02-08,0.015265861572265624,0.15293203,0.22185242,0.1528638130205756,0.15293205999940393
2019-02-11,0.015851169189453125,0.15374959,0.21926233,0.15410379475846833,0.15374953697593133
2019-02-12,0.016294863586425783,0.16862167,0.23739815,0.16886540903667394,0.16862165717910835
2019-02-13,0.01543527130126953,0.17215559,0.243117,0.1723129572720402,0.17215554202555472
2019-02-14,0.024729791442871095,0.16904745,0.23806152,0.16944933608032264,0.16904742643771634
2019-02-15,0.018664061950683593,0.18176523,0.25966287,0.18195043909625605,0.18176515419233694
2019-02-18,0.017437169189453126,0.18176523,0.25966287,0.18195043909625605,0.18176515419233694
2019-02-19,0.016665277221679688,0.1835364,0.26005563,0.1837037548580659,0.1835363543081463
2019-02-20,0.016171708129882813,0.18563966,0.26312745,0.1856066971290894,0.1856396544456696
2019-02-21,0.02583849377441406,0.18145858,0.2580754,0.18141024903222344,0.18145860032613928
2019-02-22,0.0270676142578125,0.18903303,0.26689288,0.18931973650388073,0.1890330354367754
2019-02-25,0.042745383544921876,0.19049776,0.26981965,0.19087278293797416,0.1904976816863869
2019-02-26,0.04231881433105469,0.18955672,0.26816648,0.18944250697297907,0.18955673162486322
2019-02-27,0.04447202587890625,0.18890955,0.26462254,0.18956451012664557,0.1889095623517791
2019-02-28,0.04680947473144531,0.18555027,0.26125672,0.18605864591845742,0.1855502429013619
2019-03-01,0.04850932385253906,0.19372502,0.26662567,0.19405407271848357,0.19372501266663544
2019-03-04,0.0406099208984375,0.1890927,0.25656766,0.188809471741691,0.18909264313298046
2019-03-05,0.04816668212890625,0.1877472,0.25593403,0.18729402376375906,0.18774721227577928
2019-03-06,0.04710816479492187,0.17999822,0.24945304,0.17895867622741704,0.17999821176911374
2019-03-07,0.04153937072753906,0.17040989,0.23970841,0.16961430889817358,0.1704098880652618
2019-03-08,0.04192186474609375,0.16791494,0.23858954,0.16710902401313654,0.16791488020981912
2019-03-11,0.04414609399414063,0.18504363,0.24835414,0.18426389512332686,0.18504357748361858
2019-03-12,0.04414609399414063,0.18854344,0.24367136,0.1877781998012653,0.18854340078937618
2019-03-13,0.04459563452148437,0.19680332,0.2508853,0.19577669586301902,0.19680332440637122
2019-03-14,0.040915659729003906,0.19576447,0.25122833,0.1946840386880441,0.1957644474153677
2019-03-15,0.04574706628417969,0.20172524,0.25798965,0.20025398140794712,0.20172521703587956
2019-03-18,0.04755733984375,0.20617877,0.26116422,0.20487015104604286,0.20617876348091915
2019-03-19,0.04898536633300781,0.2060213,0.2598639,0.2043169166196687,0.20602122885523425
2019-03-20,0.05239787200927734,0.20247033,0.25296724,0.20041895422579806,0.20247031323844353
2019-03-21,0.047094075134277345,0.21552013,0.2635202,0.21397741790684024,0.21552014101477848
2019-03-22,0.0540236337890625,0.19245623,0.24112412,0.19007093831167593,0.1924562202759836
2019-03-25,0.05017910107421875,0.19145574,0.24183027,0.18895372704288155,0.19145566251825488
2019-03-26,0.045779192626953125,0.20001364,0.24868749,0.19770649417415767,0.20001362461627545
2019-03-27,0.02868510302734375,0.19444038,0.2471233,0.19212811098450416,0.1944403050210968
2019-03-28,0.036252157592773435,0.1987278,0.2515944,0.19685093746762894,0.19872780145527932
2019-03-29,0.04695409436035156,0.20680037,0.2618738,0.20486171057629238,0.20680038659848682
2019-04-01,0.05112476373291015,0.22076136,0.2779213,0.2189964281466648,0.2207613605882428
2019-04-02,0.051094863830566405,0.22078268,0.27406254,0.21893427559668371,0.2207826490511731
2019-04-03,0.07120944738769532,0.22340538,0.27596056,0.22193294430440952,0.22340538768419843
2019-04-04,0.06958579260253907,0.22595572,0.28406364,0.22394868194391704,0.2259557455432602
2019-04-05,0.07652879376220703,0.23163979,0.2860278,0.22991762868838947,0.23163976514567683
2019-04-08,0.07772996661376953,0.23292989,0.28194118,0.2312051839830577,0.23292984599925912
2019-04-09,0.08224345819091797,0.22544909,0.27267304,0.2234207689267943,0.22544908012551668
2019-04-10,0.07849722003173829,0.22971104,0.2729933,0.22841599238823096,0.22971103040418275
2019-04-11,0.07650755499267578,0.22975792,0.27230662,0.228681483527656,0.22975786502262968
2019-04-12,0.06801098504638672,0.23788579,0.28541023,0.23687794697083056,0.23788580016945607
2019-04-15,0.0717243461303711,0.23710671,0.28407037,0.2360039746939372,0.2371066424262035
2019-04-16,0.0876322816772461,0.23773684,0.2873744,0.2364083499265297,0.23773678092894332
2019-04-17,0.08421958294677734,0.23492245,0.2872225,0.23270528565235254,0.23492244612954444
2019-04-18,0.07831397381591797,0.23687251,0.2925759,0.23455758510487298,0.23687246933396922
2019-04-19,0.07655789147949218,0.23687251,0.2925759,0.23455758510487298,0.23687246933396922
2019-04-22,0.08076805841064454,0.23812425,0.29021612,0.2355880897298666,0.23812423095427654
2019-04-23,0.08945092376708984,0.24907076,0.29728937,0.246952798591209,0.24907075859308797
2019-04-24,0.08512845318603515,0.24633309,0.2944015,0.2445173394104717,0.24633306226023866
2019-04-25,0.07298979516601563,0.24587323,0.28783286,0.2434377265978385,0.24587323146094206
2019-04-26,0.07221220141601563,0.2517105,0.29178706,0.24965681817309873,0.2517105279964576
2019-04-29,0.07221220141601563,0.25305176,0.29232535,0.2510341493732952,0.25305170116107284
2019-04-30,0.05908671392822266,0.2542439,0.29419997,0.2521559645346808,0.2542438550851751
2019-05-01,0.03951457928466797,0.24483438,0.28627846,0.24265736680363265,0.24483435446993854
2019-05-02,0.0477751381225586,0.24219036,0.28032395,0.24026564460251143,0.2421903273739829
2019-05-03,0.06313779901123047,0.25416294,0.28991917,0.25262019037095873,0.2541629589260395
2019-05-06,0.04911014984130859,0.2485556,0.28668433,0.2473356889917093,0.2485555777901723
2019-05-07,0.04848217144775391,0.22793989,0.26364577,0.22647468434561427,0.22793983028837356
2019-05-08,0.06548976306152343,0.22596851,0.2637548,0.22450805489374615,0.22596851862101852
2019-05-09,0.06096688232421875,0.22226435,0.2569915,0.22103671987999193,0.2222643260711289
2019-05-10,0.05453547607421875,0.22681153,0.26254,0.22544264508975675,0.22681154175306237
2019-05-13,0.055785395141601565,0.19720788,0.23249398,0.19503086526324676,0.19720780520204872
2019-05-14,0.04615296099853516,0.20680463,0.24257101,0.20524306634592898,0.20680464429107281
2019-05-15,0.04781688897705078,0.21385114,0.24821489,0.212265537178351,0.2138511255210351
2019-05-16,0.06301719439697266,0.2246487,0.25866178,0.2231368622170046,0.2246486339193338
2019-05-17,0.07064099475097656,0.21750002,0.2538593,0.21535551642246858,0.21749996806730565
2019-05-20,0.07078523901367187,0.20928264,0.24976642,0.20681376103495508,0.20928262137617137
2019-05-21,0.07099312719726562,0.21955651,0.25937477,0.2176198642619002,0.21955643358638222
2019-05-22,0.07740046997070313,0.216112,0.25447297,0.21375336180073595,0.2161119602842435
2019-05-23,0.07943544616699219,0.20162305,0.24054743,0.19875081047692505,0.20162303241381355
2019-05-24,0.0698973984375,0.20324953,0.24518146,0.20067984147263185,0.20324947098169613
2019-05-27,0.05146553283691406,0.20324953,0.24518146,0.20067984147263185,0.20324947098169613
2019-05-28,0.05196951043701172,0.1931715,0.23360258,0.19072392374419253,0.19317151263044496
2019-05-29,0.0472414287109375,0.1849244,0.22282967,0.18248755989856094,0.18492436209120824
2019-05-30,0.03996534637451172,0.18741094,0.22494526,0.18478873887872202,0.187410854561479
2019-05-31,0.042667318420410154,0.1717426,0.20767613,0.1697094560117246,0.17174254584470486
2019-06-03,0.04315072253417969,0.16850245,0.20790683,0.16661487287501592,0.16850244178669802
2019-06-04,0.030945803344726564,0.19354622,0.23284388,0.19211506662216243,0.19354618957802006
2019-06-05,0.03533520739746094,0.20328778,0.24293697,0.2017049748896026,0.2032877902149709
2019-06-06,0.03049347204589844,0.21067065,0.25175008,0.20863536787020096,0.21067062915923332
2019-06-07,0.013919467834472656,0.22337991,0.26456314,0.22089476652509707,0.22337984152868198
2019-06-10,0.006070412902832031,0.22908092,0.2683952,0.22689517320227592,0.2290808919014429
2019-06-11,0.022755861389160158,0.22865088,0.2677056,0.2261861737432333,0.22865086495024875
2019-06-12,0.02333870916748047,0.22614741,0.26557982,0.2237453433544729,0.2261473417096339
2019-06-13,0.025378266296386717,0.2311714,0.27054092,0.22890937621091972,0.23117141896120807
2019-06-14,0.026841333740234376,0.22918735,0.26970577,0.22632045394380954,0.2291873342160949
2019-06-17,0.024644264770507813,0.23033266,0.2708212,0.22765635011068527,0.23033265352175042
2019-06-18,0.024644264770507813,0.24228829,0.28800118,0.23974770668600306,0.24228825430346276
2019-06-19,0.036414285766601565,0.24599671,0.28987297,0.24376843954897204,0.24599670454593836
2019-06-20,0.020315492919921876,0.25779903,0.30199936,0.25518609317511304,0.25779902839455177
2019-06-21,0.020807384033203126,0.25621518,0.30034277,0.25295167063752416,0.25621516675253014
2019-06-24,-0.00543433544921875,0.25403956,0.30075198,0.24994609609091173,0.25403948584104324
2019-06-25,-0.005891437561035156,0.2421307,0.29202506,0.23809337461490365,0.24213071967777786
2019-06-26,0.0002287093505859375,0.240598,0.29147023,0.2365771593215399,0.24059795034678913
2019-06-27,0.02344307763671875,0.24534102,0.29097188,0.24229903049695192,0.24534101988768206
2019-06-28,0.023014085083007813,0.25251102,0.29454312,0.24997218481559502,0.2525109742026407
2019-07-01,0.031489777954101565,0.26212066,0.30025998,0.25955288529785286,0.26212058636942287
2019-07-02,0.01760558758544922,0.2658163,0.30363017,0.2628623167554835,0.2658162635341404
2019-07-03,0.029693420349121095,0.27552813,0.3123572,0.27277603213517043,0.2755280603229886
2019-07-04,0.02188610125732422,0.27552813,0.3123572,0.27277603213517043,0.2755280603229886
2019-07-05,0.03297487780761719,0.27322465,0.3102216,0.2708485357703273,0.27322464863391926
2019-07-08,0.04401569128417969,0.26706803,0.3045773,0.2643324931229355,0.2670680251544477
2019-07-09,0.045860968872070314,0.26863483,0.30347496,0.26654543082843213,0.26863485602612525
2019-07-10,0.056690580383300784,0.27435726,0.30720815,0.2719258466366648,0.27435719486181664
2019-07-11,0.05486713922119141,0.27726945,0.31829846,0.2744978879642739,0.27726945659069513
2019-07-12,0.029812503356933594,0.28317067,0.33017075,0.2806809157142364,0.2831706185150019
2019-07-15,0.03739851776123047,0.28339633,0.33149114,0.2808581655789971,0.28339627622206426
2019-07-16,0.019997143493652343,0.27902794,0.33034605,0.2766486731197896,0.2790278836287462
2019-07-17,0.025083718688964845,0.2706743,0.3247113,0.2687775514197255,0.2706742907748575
2019-07-18,0.03449730804443359,0.27522585,0.3248632,0.27327095058872286,0.2752257641493769
2019-07-19,0.03232528845214844,0.26734912,0.32151628,0.2654558429151849,0.2673490328651291
2019-07-22,0.059082119140625,0.27093405,0.32237774,0.2688604214863668,0.2709340100226084
2019-07-23,0.062046968383789064,0.27963674,0.3310059,0.27753108586643344,0.27963673366855557
2019-07-24,0.06934073889160157,0.2856359,0.32715055,0.284433088176053,0.2856358225223422
2019-07-25,0.06934073889160157,0.27887034,0.32087296,0.2771267106338411,0.2788703490030613
2019-07-26,0.06419727807617187,0.28831825,0.32337782,0.28688619561172307,0.2883181688515726
2019-07-29,0.053322238159179684,0.28623617,0.3247843,0.28420289354649375,0.28623615717697937
2019-07-30,0.05134371392822266,0.2829194,0.3236489,0.28151498758867294,0.28291941465242315
2019-07-31,0.04220233868408203,0.26895416,0.30740625,0.2679097176662869,0.2689541829700812
2019-08-01,0.042012695861816406,0.2575351,0.2937381,0.2559925416940024,0.25753505145421485
2019-08-02,0.03670175567626953,0.2483768,0.28894877,0.24599595624767415,0.2483767547015571
2019-08-05,0.05438077227783203,0.21120286,0.25160798,0.20875430176214008,0.21120284073249332
2019-08-06,0.05170562481689453,0.22696911,0.2667814,0.22462775610111693,0.22696907637874728
2019-08-07,0.05983864788818359,0.22791004,0.26568884,0.22605112622722523,0.22791002644027095
