Dates,portfolio_returns,baseline_returns,djia_returns,OEX Index_returns,SPR Index_returns
2018-06-18,0.16676770663452148,0.18097751,0.21606788,0.17382626052243338,0.18149046221570053
2018-06-19,0.16676770663452148,0.17622596,0.20208777,0.1698728147569596,0.17705282465150393
2018-06-20,0.18157917343139648,0.17823984,0.2000238,0.1718495376396965,0.17954878943506966
2018-06-21,0.15053231259155272,0.17076331,0.19048011,0.1639330035581012,0.17187325752017601
2018-06-22,0.14862811209106444,0.17294319,0.1962808,0.1664593518277456,0.173932685253118
2018-06-25,0.1365635524597168,0.15684494,0.18031362,0.14919918616872538,0.1576788334556126
2018-06-26,0.12302017416381836,0.15939529,0.18178865,0.15241979808498962,0.1604117754952311
2018-06-27,0.12119374789428711,0.14941944,0.1737333,0.1428833154946147,0.14995157740278797
2018-06-28,0.1159364225769043,0.15652135,0.1785251,0.1515133983241248,0.1567534849596478
2018-06-29,0.12473528259277344,0.15739846,0.1812193,0.15180267484354967,0.15749486426999254
2018-07-02,0.10760430529785156,0.1609493,0.1829601,0.15658537996470837,0.1611263756419662
2018-07-03,0.1088288821105957,0.15520568,0.17651854,0.14916061596613542,0.15616287600880407
2018-07-04,0.12369216024780273,0.15520568,0.17651854,0.14916061596613542,0.15616287600880407
2018-07-05,0.10234492037963867,0.16516449,0.18537205,0.15954564301348997,0.1662787967718267
2018-07-06,0.10485944967651367,0.17504658,0.19022612,0.1699692402634345,0.17608602347762276
2018-07-09,0.10814745785522462,0.18541399,0.20580491,0.18109674371064652,0.18648184152604544
2018-07-10,0.11454298489379883,0.18953125,0.21276774,0.18592766158504265,0.18996478356566399
2018-07-11,0.13042551480102538,0.18109247,0.20209938,0.17809791045927476,0.18139985326485683
2018-07-12,0.12217092947387695,0.1914259,0.21302229,0.19056572844648878,0.19099706529713853
2018-07-13,0.11879371994018555,0.19271174,0.21762228,0.19173247707483598,0.19211005135729997
2018-07-16,0.10401181295776367,0.19148546,0.21980983,0.19240745562016062,0.19039049889948634
2018-07-17,0.11531416122436523,0.19622007,0.22251238,0.19654410984793713,0.19526577402787962
2018-07-18,0.1311429804992676,0.19880451,0.22637647,0.1981833434580115,0.19801797505502558
2018-07-19,0.14168773715209962,0.19406566,0.21981667,0.1917999749293684,0.1943202494497432
2018-07-20,0.15488578414916992,0.19293314,0.21950614,0.19213746420203073,0.19275605282465147
2018-07-23,0.17348888116455077,0.19512582,0.21883307,0.19515558255469748,0.19470836390315474
2018-07-24,0.17348888116455077,0.20083961,0.22845215,0.20526097563327464,0.1988949009537784
2018-07-25,0.17233279608154298,0.21176918,0.23683068,0.21544350911703172,0.20902989728539972
2018-07-26,0.17415103332519533,0.20809473,0.24232863,0.20676521353428418,0.20649559794570782
2018-07-27,0.18839594061279297,0.20016696,0.23862946,0.19936937718765368,0.19779218635363158
2018-07-30,0.17921039416503906,0.193261,0.23161018,0.19339099578620556,0.19105025678650023
2018-07-31,0.1551533573913574,0.19908975,0.23688371,0.1973733692036218,0.19747358767424797
2018-08-01,0.14917096029663085,0.19784227,0.23292372,0.1996200835044886,0.1960849229640498
2018-08-02,0.15374782971191406,0.20374338,0.23255092,0.20595523927989448,0.20241874541452676
2018-08-03,0.14475837243652342,0.20933379,0.23919009,0.21225182485271016,0.20749669845928082
2018-08-06,0.15181207955932619,0.21361269,0.24111728,0.21743951710106357,0.21201375641966239
2018-08-07,0.14154400296020508,0.21704015,0.24728489,0.22114225654970268,0.21538187820983123
2018-08-08,0.16284541293334961,0.21672082,0.24508707,0.22142189051848007,0.21485730007336742
2018-08-09,0.16228670837402343,0.2149667,0.24146041,0.21984051221229042,0.2132230374174614
2018-08-10,0.18018026708984375,0.20632356,0.23191729,0.2105933061413406,0.20490865737344086
2018-08-13,0.18148825436401367,0.20149104,0.22581242,0.20586845632406686,0.1999007703595009
2018-08-14,0.17377656954956056,0.20916767,0.23127387,0.2126471694292574,0.20804365370506228
2018-08-15,0.16785643350219726,0.19997539,0.22458167,0.2035928143712576,0.19856327953044736
2018-08-16,0.1408717399597168,0.20947848,0.24386944,0.2137560627537197,0.2080878576669111
2018-08-17,0.13665474417114257,0.21349771,0.24925153,0.21719845333487617,0.21233712399119573
2018-08-20,0.14359198892211913,0.2164441,0.25360087,0.2190498230591957,0.2154627659574467
2018-08-21,0.138616171295166,0.21896037,0.25669608,0.22126760970812004,0.21885308143800425
2018-08-22,0.10636171096801758,0.21847504,0.2523798,0.22179794999373234,0.21847597212032266
2018-08-23,0.11242447076416015,0.21641427,0.24865098,0.2198597973135854,0.21618525311812173
2018-08-24,0.05413019616699219,0.22395463,0.25514168,0.22694707203949602,0.22344148936170205
2018-08-27,0.05284708203125,0.23334287,0.2677606,0.237573162853038,0.23230355832721927
2018-08-28,-0.021910638916015624,0.23367499,0.2684604,0.23737066928944053,0.23258859134262644
2018-08-29,0.023129352783203126,0.2407087,0.27140722,0.24534505867492076,0.23923459280997797
2018-08-30,-0.025025834716796876,0.23521195,0.2647082,0.2413434001562093,0.23375990462215687
2018-08-31,0.018544748413085937,0.23537806,0.26363266,0.2408998428264246,0.23435528246515033
2018-09-03,0.02389943133544922,0.23537806,0.26363266,0.2408998428264246,0.23435528246515033
2018-09-04,0.04728958212280274,0.23333435,0.2630321,0.23813243079059276,0.2321742479823916
2018-09-05,0.036782708892822265,0.22987716,0.2641276,0.23369685749274413,0.22891984592809975
2018-09-06,0.03813034970092773,0.22538526,0.26514372,0.22844166738985805,0.22431694790902418
2018-09-07,-0.009137897918701171,0.22267306,0.26128295,0.22582853616438625,0.2215972120322817
2018-09-10,-0.024452263275146484,0.22499348,0.2583888,0.22681207633043096,0.2239187454145266
2018-09-11,-0.024642177459716797,0.22957477,0.26393634,0.2333497256694341,0.22816195891415977
2018-09-12,0.008293895050048829,0.23001333,0.2652922,0.23369685749274413,0.22849963316214228
2018-09-13,0.021486712310791016,0.23651056,0.27244967,0.24057199610440957,0.2344607483492296
2018-09-14,0.005416191864013672,0.2368512,0.2728721,0.23964631124224978,0.23532666911225222
2018-09-17,0.0206356481628418,0.22996229,0.26836792,0.2319033430723095,0.22799614820249445
2018-09-18,0.04968015249633789,0.23656598,0.27736363,0.23898097524757264,0.23437490829053537
2018-09-19,0.052059025665283205,0.23811573,0.2850919,0.24210516165736176,0.23523092443140123
2018-09-20,0.05689556182861328,0.24782328,0.2973181,0.2529530311357962,0.24492039618488615
2018-09-21,0.04328590802001953,0.24736342,0.30152875,0.25173806975421154,0.24415223771093156
2018-09-24,0.01562652294921875,0.24297808,0.29269814,0.24843067488211992,0.23955869405722666
2018-09-25,0.01562652294921875,0.24135588,0.28929922,0.2476592708303202,0.2380709831254585
2018-09-26,0.007945477325439453,0.23727271,0.28409517,0.24396617393232858,0.23329218635363158
2018-09-27,0.036766455474853514,0.24069165,0.28675485,0.24901887047161717,0.23637545854732203
2018-09-28,0.025324362060546876,0.24068312,0.2876494,0.24800640265363,0.23680374174614804
2018-10-01,-0.002857163330078125,0.24520059,0.2970373,0.25434155842903566,0.23969038884812896
2018-10-02,0.00409276806640625,0.24470663,0.30301014,0.25503582207565545,0.23852953044754213
2018-10-03,0.012971736907958985,0.24559227,0.30566013,0.25623149835594516,0.2399693690388847
2018-10-04,0.02691819223022461,0.23541641,0.2958824,0.24536434377621574,0.22945047688921477
2018-10-05,0.04507498910522461,0.22858706,0.28710142,0.2374670947959154,0.2223286867204694
2018-10-08,0.05117892910766601,0.22810163,0.2890349,0.23797814998023273,0.22187234042553183
2018-10-09,0.040298674072265624,0.22636029,0.28629938,0.23771780111275034,0.21970249449743207
2018-10-10,0.03787838131713867,0.18605691,0.2458166,0.19551235692865476,0.18033198826118854
2018-10-11,0.007102624725341797,0.16165616,0.21924873,0.17088528257494676,0.1560594277329419
2018-10-12,-0.02564625894165039,0.17815886,0.23322399,0.1895629031791491,0.17102769625825376
2018-10-15,-0.019681302368164063,0.17120187,0.22887123,0.18072068423539403,0.16527311078503298
2018-10-16,0.002936500732421875,0.19637755,0.25553444,0.20576238826694448,0.1904682685253118
2018-10-17,0.013815676391601563,0.19607528,0.2510697,0.2069194943446442,0.18978301540718998
2018-10-18,-0.00744991781616211,0.17886145,0.23514435,0.18876257147540668,0.1724512105649303
2018-10-19,0.0018494916687011719,0.17843568,0.23830238,0.19190604298649078,0.17119607483492294
2018-10-22,-0.02320242697143555,0.17336896,0.23212507,0.18701726980820974,0.1662668745414526
2018-10-23,-0.05084373672485352,0.16690156,0.22599398,0.1820031434715111,0.15942773294203952
2018-10-24,-0.03002015609741211,0.1308858,0.1964039,0.14339437067893204,0.12354915627292722
2018-10-25,-0.013698356842041015,0.15194859,0.21592578,0.16781895146904258,0.1442624724871606
2018-10-26,0.003871372375488281,0.13198848,0.20150863,0.14655712729131112,0.12518690388848125
2018-10-29,-0.004825190246582031,0.12456308,0.18956617,0.13559354720510683,0.11816562729273661
2018-10-30,0.029189877532958985,0.14218137,0.21057677,0.15103127079174994,0.13602953044754207
2018-10-31,0.02995928823852539,0.15457556,0.22231133,0.1656300924720607,0.14737710931768142
2018-11-01,0.04085193341064453,0.16676538,0.23520717,0.17619832798171775,0.1605128393250182
2018-11-02,0.037724101898193356,0.15939529,0.22985816,0.16746217709508526,0.1540719002201027
2018-11-05,0.05675029959106445,0.16588828,0.23914722,0.17398054133279342,0.16028961848862783
2018-11-06,0.034369671508789064,0.17318591,0.24758174,0.18089425014704905,0.16752494497432116
2018-11-07,0.0563859817199707,0.19806784,0.27411947,0.20768125584579644,0.19149174614820247
2018-11-08,0.041654938201904294,0.195062,0.2746509,0.20443171627758974,0.18837013939838584
2018-11-09,0.04658230938720703,0.1840686,0.26482406,0.19312100436807542,0.17707446808510627
2018-11-12,0.0560628591003418,0.16074069,0.23552056,0.16828179390012246,0.1542157006603081
2018-11-13,0.07029377499389648,0.15902056,0.2306203,0.1659290115421333,0.15261555392516488
2018-11-14,0.04777413217163086,0.15024978,0.22059534,0.15688429903478074,0.1440205429200293
2018-11-15,0.05931465374755859,0.16243523,0.23075555,0.1692460489648722,0.15630410858400584
2018-11-16,0.09800472512817383,0.16501969,0.2367879,0.17034529973868698,0.15882960381511363
2018-11-19,0.09801651913452149,0.14563014,0.21752638,0.15082877722815247,0.13974266324284657
2018-11-20,0.06842477297973633,0.12483553,0.19067192,0.12812057045329642,0.1191390315480556
2018-11-21,0.03625019528198242,0.12825873,0.19062564,0.12942231479070848,0.12335308143800426
2018-11-22,0.04276722601318359,0.12825873,0.19062564,0.12942231479070848,0.12335308143800426
2018-11-23,0.06345991253662109,0.12086317,0.18192686,0.11988583220033379,0.11657795304475406
2018-11-26,0.05556859832763672,0.13827284,0.19916917,0.13826453373446354,0.1334961482024943
2018-11-27,0.06288767446899414,0.14198552,0.20444909,0.14413684707878932,0.13596056493030068
2018-11-28,0.07634761251831054,0.16822147,0.23451072,0.17262094169149622,0.16184336023477616
2018-11-29,0.034513283111572264,0.16565408,0.233168,0.1703163720867445,0.15928356566397633
2018-11-30,0.04349083901977539,0.17519553,0.24288298,0.1813956627807189,0.16858400586940556
2018-12-03,0.0641073204650879,0.18805385,0.2568976,0.19435525085095529,0.18107868672046937
2018-12-04,0.053360111785888675,0.14960259,0.21799508,0.15467615493650388,0.14208327219369035
2018-12-05,0.05906227801513672,0.14960259,0.21799508,0.15467615493650388,0.14208327219369035
2018-12-06,0.040674045806884766,0.14785264,0.2141309,0.15344190845362427,0.14004071900220097
2018-12-07,0.023476373321533205,0.12108458,0.18693957,0.12583528594983945,0.11384721203228163
2018-12-10,0.023054813873291016,0.12306011,0.18860936,0.12857377033372883,0.11493947175348489
2018-12-11,0.0027664637756347654,0.12265991,0.18602906,0.12825556616236128,0.114286316947909
2018-12-12,-0.0012473845825195313,0.12874417,0.19367123,0.1339832412469747,0.12065590608950827
2018-12-13,-0.023385916931152342,0.12851849,0.19708334,0.1361335300413666,0.11916691122523837
2018-12-14,-0.023385916931152342,0.10697879,0.17290206,0.11235500014463824,0.09823165810711655
2018-12-17,-0.026510855712890625,0.08398299,0.14820208,0.09021570385798469,0.0752325752017608
2018-12-18,0.0016096177673339844,0.08407664,0.15222491,0.09156566094863418,0.07538169479090229
2018-12-19,0.004155732727050781,0.06738651,0.13509504,0.07374622735205918,0.058518708730741026
2018-12-20,0.04835456768798828,0.05055158,0.112510554,0.057170682789011315,0.04205447542186348
2018-12-21,0.04612843731689453,0.028922582,0.09235115,0.033025735967678174,0.02058455612619207
2018-12-24,0.04688508166503906,0.0010261704,0.060563266,0.0054962538690734915,-0.0068741746148204275
2018-12-25,0.05817908087158203,0.0010261704,0.060563266,0.0054962538690734915,-0.0068741746148204275
2018-12-26,0.0596383017578125,0.050670806,0.11342791,0.0577395932772138,0.042114820249449555
2018-12-27,0.06212697668457031,0.059667364,0.12609942,0.06566576990945658,0.050638114453411535
2018-12-28,0.03848640756225586,0.0583517,0.12238028,0.06486543820571417,0.04959574468085097
2018-12-31,0.05689135153198242,0.06733973,0.13528001,0.07405478897277903,0.058528429933969055
2019-01-01,0.04036304544067383,0.06733973,0.13528001,0.07405478897277903,0.058528429933969055
2019-01-02,0.03109290686035156,0.06869365,0.13619395,0.07817215809926058,0.05966177549523111
2019-01-03,0.018899523040771485,0.04223629,0.104072705,0.04913843809964616,0.03422303741746132
2019-01-04,0.02238805599975586,0.07802222,0.14042409,0.08636832614963326,0.06963481291269248
2019-01-07,0.026198802337646484,0.085579626,0.14520268,0.0927131244756864,0.07762325752017607
2019-01-08,0.013713752899169922,0.09610463,0.15766631,0.10298244091527087,0.08873459280997781
2019-01-09,0.044242030395507816,0.10059651,0.16212761,0.1056727125459228,0.09375055025678648
2019-01-10,0.04632831945800781,0.10556947,0.16810398,0.10838226927786948,0.09889086573734408
2019-01-11,0.055201236785888674,0.10540773,0.1678134,0.10826655867009939,0.09892791636096832
2019-01-14,0.0652507145690918,0.099596016,0.1636227,0.103059581320451,0.09298881144534113
2019-01-15,0.0652507145690918,0.11138555,0.17120261,0.11607702469457232,0.10423972853998532
2019-01-16,0.06509535827636719,0.11385503,0.17809242,0.11847801980579915,0.10720231107850323
2019-01-17,0.05107824322509766,0.12231074,0.18602222,0.12611491991861684,0.11577237710931768
2019-01-18,0.06328432107543945,0.13710622,0.20238653,0.13931557175504067,0.13043690388848125
2019-01-21,0.058404656005859375,0.13710622,0.20238653,0.13931557175504067,0.13043690388848125
2019-01-22,0.058404656005859375,0.12100787,0.18769543,0.1222096869063805,0.11426889214966982
2019-01-23,0.076370248046875,0.12347735,0.19602425,0.1260667071653794,0.11631291269258973
2019-01-24,0.07674317651367188,0.12502295,0.19493514,0.12570029024077461,0.11841305942773275
2019-01-25,0.07992982458496094,0.13457292,0.2038879,0.1340700242028021,0.1281623257520176
2019-01-28,0.0767088381652832,0.12567012,0.19371751,0.12281716759717293,0.1198312545854732
2019-01-29,0.07959185452270508,0.12403087,0.19623557,0.11916264090177149,0.11835711665443863
2019-01-30,0.08921398556518555,0.14150871,0.2174008,0.13836095924093844,0.13487490829053544
2019-01-31,0.08974359240722657,0.15132272,0.21666159,0.14908347556095553,0.14432263389581787
2019-02-01,0.09232843170166016,0.15235731,0.21978702,0.14907383301030802,0.1454838591342625
2019-02-04,0.0863355475769043,0.16016597,0.22832705,0.1578292689982355,0.15355374174614814
2019-02-05,0.0863355475769043,0.16562851,0.23670511,0.1644729863943612,0.1588477622890682
2019-02-06,0.09037242288208008,0.16303565,0.23567246,0.16137772763651453,0.15634280997798958
2019-02-07,0.1037771340637207,0.15215296,0.22492814,0.1482638587559181,0.1458903154805576
2019-02-08,0.10961096310424805,0.15293203,0.22185242,0.14761780786253595,0.1464794570799706
2019-02-11,0.1110750661315918,0.15374959,0.21926233,0.14706818247562845,0.14802109317681583
2019-02-12,0.11129413729858398,0.16862167,0.23739815,0.16264090177133664,0.1626381144534116
2019-02-13,0.10985705966186524,0.17215559,0.243117,0.16559152226947074,0.16631951577402773
2019-02-14,0.12053031137084962,0.16904745,0.23806152,0.16173450201047185,0.16352787967718266
2019-02-15,0.11378452993774414,0.18176523,0.25966287,0.17442409866257833,0.17638628026412323
2019-02-18,0.11448144186401367,0.18176523,0.25966287,0.17442409866257833,0.17638628026412323
2019-02-19,0.1122011492919922,0.1835364,0.26005563,0.17631403858948783,0.17827329420396168
2019-02-20,0.11130947131347656,0.18563966,0.26312745,0.17806898280733227,0.18077457813646353
2019-02-21,0.12187653057861328,0.18145858,0.2580754,0.17392268602890848,0.17656071166544385
2019-02-22,0.12319557678222656,0.18903303,0.26689288,0.1812703096223013,0.1841590242112986
2019-02-25,0.14123635693359374,0.19049776,0.26981965,0.18447163643727058,0.18535399853264847
2019-02-26,0.14180994998168944,0.18955672,0.26816648,0.18458734704504043,0.18351412325752003
2019-02-27,0.1441969447631836,0.18890955,0.26462254,0.18379665789194571,0.1830588774761554
2019-02-28,0.1470909609375,0.18555027,0.26125672,0.17981428447452924,0.17959519442406455
2019-03-01,0.1486955151977539,0.19372502,0.26662567,0.1883768694495069,0.18774578136463668
2019-03-04,0.139560833404541,0.1890927,0.25656766,0.18548410425525774,0.18284757887013933
2019-03-05,0.14801590658569336,0.1877472,0.25593403,0.1857926658759776,0.1811537050623624
2019-03-06,0.14655632809448244,0.17999822,0.24945304,0.179418939897982,0.17243286867204694
2019-03-07,0.1388571421813965,0.17040989,0.23970841,0.16952568293364978,0.16279438738077764
2019-03-08,0.1533120895690918,0.16791494,0.23858954,0.16775145361451016,0.16028063096111517
2019-03-11,0.15657873013305665,0.18504363,0.24835414,0.18561909996432258,0.1772536683785766
2019-03-12,0.15657873013305665,0.18854344,0.24367136,0.18886863953252928,0.18048587674247976
2019-03-13,0.15464327041625978,0.19680332,0.2508853,0.19758550531786678,0.18833969185619942
2019-03-14,0.1499182746887207,0.19576447,0.25122833,0.19641875668951958,0.1871131694790902
2019-03-15,0.15541982192993165,0.20172524,0.25798965,0.20288890817399027,0.19263316214233306
2019-03-18,0.15734897479248047,0.20617877,0.26116422,0.20732448147183893,0.19745469552457806
2019-03-19,0.15935477236938478,0.2060213,0.2598639,0.20779696645356632,0.19664490095377832
2019-03-20,0.16408191213989257,0.20247033,0.25296724,0.20653379231874422,0.19254383712399106
2019-03-21,0.1578099781188965,0.21552013,0.2635202,0.21777700637372613,0.20573917828319876
2019-03-22,0.16595934661865233,0.19245623,0.24112412,0.19479880818073997,0.18158602347762276
2019-03-25,0.1613417240600586,0.19145574,0.24183027,0.19300529376030556,0.18096808510638282
2019-03-26,0.1565615094909668,0.20001364,0.24868749,0.20167394679240563,0.1897140498899486
2019-03-27,0.1364903791809082,0.19444038,0.2471233,0.19572449304289974,0.18460693323550986
2019-03-28,0.14524101510620116,0.1987278,0.2515944,0.19906081556693384,0.18939435069699187
2019-03-29,0.15763674060058594,0.20680037,0.2618738,0.2068230688381691,0.19693360234776228
2019-04-01,0.16219047927856445,0.22076136,0.2779213,0.2206697715679753,0.21099174614820243
2019-04-02,0.16291708352661133,0.22078268,0.27406254,0.22078548217574517,0.21054787234042532
2019-04-03,0.18760326321411133,0.22340538,0.27596056,0.2227236348558921,0.21343011738811432
2019-04-04,0.18616455081176758,0.22595572,0.28406364,0.22595388932280383,0.21639893617021266
2019-04-05,0.19427434384155273,0.23163979,0.2860278,0.22994590529086759,0.22239545121056492
2019-04-08,0.19541332092285157,0.23292989,0.28194118,0.2319033430723095,0.2235265957446807
2019-04-09,0.20172015478515626,0.22544909,0.27267304,0.2252499831255365,0.21545836390315476
2019-04-10,0.19771657629394532,0.22971104,0.2729933,0.22825845892755556,0.22056346294937623
2019-04-11,0.19448871240234375,0.22975792,0.27230662,0.22767026333805832,0.22075862068965504
2019-04-12,0.1846353046875,0.23788579,0.28541023,0.2352975209002285,0.22882373440939094
2019-04-15,0.18907602783203126,0.23710671,0.28407037,0.23580857608454586,0.22784647835656638
2019-04-16,0.20845789849853516,0.23773684,0.2873744,0.2391641837098749,0.2286170212765956
2019-04-17,0.20412826776123047,0.23492245,0.2872225,0.24015736642656735,0.22528008070432856
2019-04-18,0.19784526068115235,0.23687251,0.2925759,0.24138197035879946,0.22716471019809237
2019-04-19,0.19500484930419923,0.23687251,0.2925759,0.24138197035879946,0.22716471019809237
2019-04-22,0.19961685604858398,0.23812425,0.29021612,0.24455436952182605,0.227804842259721
2019-04-23,0.2099457816772461,0.24907076,0.29728937,0.25503582207565545,0.23917002934702855
2019-04-24,0.20456641079711915,0.24633309,0.2944015,0.25065810408169176,0.23706548055759336
2019-04-25,0.1898191419067383,0.24587323,0.28783286,0.2521237717801113,0.23538664710198073
2019-04-26,0.18880296173095704,0.2517105,0.29178706,0.2575332426933574,0.2417184519442406
2019-04-29,0.18880296173095704,0.25305176,0.29232535,0.26034886748242647,0.24307043286867192
2019-04-30,0.1733232626953125,0.2542439,0.29419997,0.25854571051134456,0.24394680851063816
2019-05-01,0.1504971241455078,0.24483438,0.28627846,0.25130415497507413,0.23429200293470281
2019-05-02,0.16010780822753906,0.24219036,0.28032395,0.246666088113628,0.23215608950843708
2019-05-03,0.17812715994262696,0.25416294,0.28991917,0.26001137820976417,0.24478796771826847
2019-05-06,0.1603197801513672,0.2485556,0.28668433,0.2539558564031359,0.23958327219369022
2019-05-07,0.159818115234375,0.22793989,0.26364577,0.23305080659936173,0.2188195157740278
2019-05-08,0.1807940973510742,0.22596851,0.2637548,0.23077516464655248,0.21651907556859865
2019-05-09,0.17513081091308594,0.22226435,0.2569915,0.22578032341114881,0.2129607483492295
2019-05-10,0.1664115694580078,0.22681153,0.26254,0.22952163306237766,0.21735381511371954
2019-05-13,0.16826207473754884,0.19720788,0.23249398,0.19902224536434387,0.18733785766691108
2019-05-14,0.1572355493774414,0.20680463,0.24257101,0.20764268564320648,0.19708253851797497
2019-05-15,0.16256999017333984,0.21385114,0.24821489,0.2171791682335812,0.20368176815847386
2019-05-16,0.18121021514892577,0.2246487,0.25866178,0.22876951411187288,0.21398165810711653
2019-05-17,0.19041839575195313,0.21750002,0.2538593,0.2221065116144524,0.2061294937637564
2019-05-20,0.19381580255126954,0.20928264,0.24976642,0.21385248826019457,0.1979495597945708
2019-05-21,0.18786569161987304,0.21955651,0.25937477,0.22243435833646724,0.20857942039618482
2019-05-22,0.1952196209411621,0.216112,0.25447297,0.2189630401033683,0.2045546588407923
2019-05-23,0.19221514883422852,0.20162305,0.24054743,0.2046534949424822,0.18948716067498164
2019-05-24,0.18137349658203125,0.20324953,0.24518146,0.20596488183054196,0.19161683785766676
2019-05-27,0.15997976672363282,0.20324953,0.24518146,0.20596488183054196,0.19161683785766676
2019-05-28,0.16115553259277343,0.1931715,0.23360258,0.19663089280376453,0.18157776962582525
2019-05-29,0.1559535806274414,0.1849244,0.22282967,0.187933312119722,0.1734169112252383
2019-05-30,0.1464918712158203,0.18741094,0.22494526,0.1895725457297966,0.17539325018341878
2019-05-31,0.15005318096923828,0.1717426,0.20767613,0.17158918877221407,0.16009904622156995
2019-06-03,0.1450812370300293,0.16850245,0.20790683,0.16369193979191377,0.15789013206162866
2019-06-04,0.13070932546997072,0.19354622,0.23284388,0.18887828208317675,0.18317094644167267
2019-06-05,0.12387552825927735,0.20328778,0.24293697,0.19708409268419694,0.1920838224504767
2019-06-06,0.11906798046875,0.21067065,0.25175008,0.20552132450075705,0.19890663976522371
2019-06-07,0.1010399765625,0.22337991,0.26456314,0.2204094227004929,0.2110058694057226
2019-06-10,0.09206532913208008,0.22908092,0.2683952,0.22709171029920835,0.21679200293470272
2019-06-11,0.10978643807983399,0.22865088,0.2677056,0.22805596536395809,0.21638132795304468
2019-06-12,0.1101898948059082,0.22614741,0.26557982,0.22497999170740662,0.21395873074101227
2019-06-13,0.11220074420166015,0.2311714,0.27054092,0.2298591223350402,0.2192890682318414
2019-06-14,0.11398175180053711,0.22918735,0.26970577,0.22884665451705302,0.21668745414526763
2019-06-17,0.11042306521606446,0.23033266,0.2708212,0.23169120695806453,0.21771826852531168
2019-06-18,0.11042306521606446,0.24228829,0.28800118,0.24359011445707632,0.22979530447542185
2019-06-19,0.12398103677368164,0.24599671,0.28987297,0.24612610527736797,0.23343543653705062
2019-06-20,0.10642190188598633,0.25779903,0.30199936,0.25840107225163206,0.24483950843727068
2019-06-21,0.10401887442016601,0.25621518,0.30034277,0.2577357362569547,0.2426421496698459
2019-06-24,0.07475267666625976,0.25403956,0.30075198,0.2562507834572401,0.23968085106382972
2019-06-25,0.07511047409057617,0.2421307,0.29202506,0.24254871898714647,0.2283466617754952
2019-06-26,0.08132167874145507,0.240598,0.29147023,0.24276085510139142,0.2268714233308877
2019-06-27,0.10843371353149414,0.24534102,0.29097188,0.24605860742283556,0.23274027879677178
2019-06-28,0.10763776309204101,0.25251102,0.29454312,0.25108237631018165,0.240601247248716
2019-07-01,0.11773435189819335,0.26212066,0.30025998,0.2611974119394063,0.2495884079236977
2019-07-02,0.10187006842041016,0.2658163,0.30363017,0.26667438070718485,0.25243561995597935
2019-07-03,0.11592664624023437,0.27552813,0.3123572,0.27586373147424975,0.262105649303008
2019-07-04,0.10732045806884766,0.27552813,0.3123572,0.27586373147424975,0.262105649303008
2019-07-05,0.12039346411132812,0.27322465,0.3102216,0.2735591618694978,0.260261922230374
2019-07-08,0.13285350802612306,0.26706803,0.3045773,0.2673782869044519,0.2536164710198092
2019-07-09,0.13464742150878906,0.26863483,0.30347496,0.26972142671179383,0.254956896551724
2019-07-10,0.14703058862304688,0.27435726,0.30720815,0.2771558332610143,0.2601183052090974
2019-07-11,0.14492317822265624,0.27726945,0.31829846,0.2792868369541112,0.2623695891415994
2019-07-12,0.11616556457519531,0.28317067,0.33017075,0.2846963078673571,0.2687831988261187
2019-07-15,0.1250323885498047,0.28339633,0.33149114,0.2855834225269269,0.26841360968451927
2019-07-16,0.10501993585205079,0.27902794,0.33034605,0.28069464934864585,0.2645489728539984
2019-07-17,0.11100097134399414,0.2706743,0.3247113,0.27267204720992794,0.25618268525311805
2019-07-18,0.12239220816040039,0.27522585,0.3248632,0.27640371431050953,0.26059189288334556
2019-07-19,0.1197196198425293,0.26734912,0.32151628,0.26840039727308684,0.2531694790902419
2019-07-22,0.15063566445922852,0.27093405,0.32237774,0.2729323960774104,0.25624669845928094
2019-07-23,0.15427133255004882,0.27963674,0.3310059,0.2810032109693657,0.2652276228906822
2019-07-24,0.16231547415161132,0.2856359,0.32715055,0.2867887413578641,0.27231749816581063
2019-07-25,0.16231547415161132,0.27887034,0.32087296,0.2805596536395808,0.2651096845194423
2019-07-26,0.15632806369018554,0.28831825,0.32337782,0.2919764336062175,0.2746944240645633
2019-07-29,0.14430460430908204,0.28623617,0.3247843,0.28995149797024317,0.2722553191489361
2019-07-30,0.1431080193786621,0.2829194,0.3236489,0.28501451203872463,0.27017039618488614
2019-07-31,0.13300629287719726,0.26895416,0.30740625,0.27001070323121873,0.2566291269258986
2019-08-01,0.13276369522094728,0.2575351,0.2937381,0.25898926784112947,0.24445818048422593
2019-08-02,0.12653180307006837,0.2483768,0.28894877,0.25030132970773444,0.23508125458547316
2019-08-05,0.1472869906311035,0.21120286,0.25160798,0.2120589738397602,0.198494497432135
2019-08-06,0.14437368838500977,0.22696911,0.2667814,0.22783418669906563,0.21396900220102708
2019-08-07,0.15370369311523438,0.22791004,0.26568884,0.2274966974264033,0.21500238444607478
2019-08-08,0.16229908892822265,0.25094846,0.28375015,0.2503302573596769,0.2379882611885545
2019-08-09,0.16569330828857423,0.24267143,0.2793336,0.2416230341249869,0.229148569332355
2019-08-12,0.15299899230957031,0.22781213,0.2608367,0.22716885070438847,0.21423991195891406
2019-08-13,0.14160504061889648,0.24593715,0.27896717,0.24640573924614537,0.23174706529713854
2019-08-14,0.13018451989746094,0.20944023,0.24000962,0.2102365317673831,0.19566452677916354
