Dates,portfolio_returns,baseline_returns,djia_returns,RAY Index_returns,RLG Index_returns
2018-06-15,0.14148925579833985,0.18349376,0.22108106,0.1878313519158166,0.29409571769940174
2018-06-18,0.14540606713867188,0.18097751,0.21606788,0.1865037926167334,0.2933501194790591
2018-06-19,0.14540606713867188,0.17622596,0.20208777,0.18204416878005109,0.2858242920090905
2018-06-20,0.15929237280273437,0.17823984,0.2000238,0.1851547169594803,0.29058075466064387
2018-06-21,0.15218923754882813,0.17076331,0.19048011,0.17689817311774894,0.2814266594143999
2018-06-22,0.15219379901123048,0.17294319,0.1962808,0.1786603628518642,0.2800419770051922
2018-06-25,0.13816097741699218,0.15684494,0.18031362,0.1617226857005153,0.25659754022432557
2018-06-26,0.13366838006591797,0.15939529,0.18178865,0.16481817242922558,0.2611889934336719
2018-06-27,0.13365478161621094,0.14941944,0.1737333,0.1535543589272804,0.24575318952775013
2018-06-28,0.13749439569091798,0.15652135,0.1785251,0.160421663243175,0.25607020846192885
2018-06-29,0.13143372290039063,0.15739846,0.1812193,0.1611603915403417,0.2579438077369349
2018-07-02,0.14674124835205077,0.1609493,0.1829601,0.16503261879898562,0.2652897836455564
2018-07-03,0.14680483435058594,0.15520568,0.17651854,0.1604747369266608,0.2553542944798667
2018-07-04,0.13235571630859375,0.15520568,0.17651854,0.1604747369266608,0.2553542944798667
2018-07-05,0.13764446630859375,0.16516449,0.18537205,0.17061109326050292,0.26817090089043993
2018-07-06,0.1364971862182617,0.17504658,0.19022612,0.1807460151704669,0.28185446167197353
2018-07-09,0.1366383125,0.18541399,0.20580491,0.19088308871624798,0.29385300539816606
2018-07-10,0.1302840118408203,0.18953125,0.21276774,0.19382078881837897,0.29734003033030715
2018-07-11,0.1358956724243164,0.18109247,0.20209938,0.18545379433804207,0.2907579870244958
2018-07-12,0.12759013427734375,0.1914259,0.21302229,0.1950759097116234,0.30701447281229355
2018-07-13,0.12577014099121095,0.19271174,0.21762228,0.19585121581767906,0.31002916912943995
2018-07-16,0.11085626062011719,0.19148546,0.21980983,0.19369455951711556,0.30576336947534866
2018-07-17,0.11489513525390625,0.19622007,0.22251238,0.19883912075553978,0.31417623183040877
2018-07-18,0.12140129223632813,0.19880451,0.22637647,0.20165776367579732,0.315917125098984
2018-07-19,0.1307174912109375,0.19406566,0.21981667,0.19831268719231598,0.3109781916885879
2018-07-20,0.14355898468017578,0.19293314,0.21950614,0.19662795634761251,0.3107904825347547
2018-07-23,0.14599552337646485,0.19512582,0.21883307,0.19842672389061655,0.3115229847676205
2018-07-24,0.14599552337646485,0.20083961,0.22845215,0.20095776482333635,0.315221291631053
2018-07-25,0.1462496815185547,0.21176918,0.23683068,0.2110833629780934,0.33198502866711677
2018-07-26,0.14393776025390626,0.20809473,0.24232863,0.20893172716110295,0.31920334488981483
2018-07-27,0.15797297692871093,0.20016696,0.23862946,0.19917692757880728,0.3039465194794085
2018-07-30,0.15040164459228517,0.193261,0.23161018,0.19161034162239085,0.2851485390552904
2018-07-31,0.16778189721679687,0.19908975,0.23688371,0.19843317879806754,0.2942048509283746
2018-08-01,0.1708035336303711,0.19784227,0.23292372,0.19731647980904948,0.2987613815044497
2018-08-02,0.1725048095703125,0.20374338,0.23255092,0.20442118127675196,0.3125881250823957
2018-08-03,0.1614133578491211,0.20933379,0.23919009,0.20852148193199685,0.31521430710439874
2018-08-06,0.17369679608154298,0.21361269,0.24111728,0.21341717062758916,0.32220581828531636
2018-08-07,0.17741351763916016,0.21704015,0.24728489,0.21696736972562347,0.32687846661701836
2018-08-08,0.2028349115600586,0.21672082,0.24508707,0.2163563051535981,0.32708887548247806
2018-08-09,0.20532629675292968,0.2149667,0.24146041,0.21534503631961255,0.32721285083059126
2018-08-10,0.20733603826904298,0.20632356,0.23191729,0.207560417933741,0.31862188304584743
2018-08-13,0.20902940826416017,0.20149104,0.22581242,0.20228962739405343,0.3157494964592817
2018-08-14,0.20630743060302734,0.20916767,0.23127387,0.21037547479430366,0.3246678639309441
2018-08-15,0.200111048828125,0.19997539,0.22458167,0.2003273355289582,0.31278718409204226
2018-08-16,0.22218186254882813,0.20947848,0.24386944,0.2098870534638468,0.31914834174241263
2018-08-17,0.21887200231933593,0.21349771,0.24925153,0.21397229266837264,0.32173087047282634
2018-08-20,0.2138976392211914,0.2164441,0.25360087,0.21715814810139653,0.324153628156024
2018-08-21,0.20748337817382811,0.21896037,0.25669608,0.22115301860160877,0.3272469003980308
2018-08-22,0.2253676860961914,0.21847504,0.2523798,0.22124051845816642,0.3299752311223524
2018-08-23,0.21937989196777344,0.21641427,0.24865098,0.2189232066832677,0.32965132369876105
2018-08-24,0.22933849340820311,0.22395463,0.25514168,0.22652708766051208,0.3405576620693932
2018-08-27,0.22584377209472656,0.23334287,0.2677606,0.2351286104449009,0.3519651402274688
2018-08-28,0.16516932421875,0.23367499,0.2684604,0.23563854813352764,0.35337601461162993
2018-08-29,0.11620216687011718,0.2407087,0.27140722,0.2422978609871132,0.36490048359116445
2018-08-30,0.11314366119384765,0.23521195,0.2647082,0.23705360728916836,0.3607761206018218
2018-08-31,0.1712138430786133,0.23537806,0.26363266,0.23797307299496223,0.3627728221591094
2018-09-03,0.16409415045166015,0.23537806,0.26363266,0.23797307299496223,0.3627728221591094
2018-09-04,0.1936424489746094,0.23333435,0.2630321,0.2359247156971873,0.36190499472231724
2018-09-05,0.1783934453125,0.22987716,0.2641276,0.2318495174598075,0.34880551498224627
2018-09-06,0.17674746240234376,0.22538526,0.26514372,0.22692800913441127,0.34374086009207366
2018-09-07,0.14382424755859374,0.22267306,0.26128295,0.22427145611236707,0.34097324140532176
2018-09-10,0.14144622265625,0.22499348,0.2583888,0.22693876731349613,0.34395476122086055
2018-09-11,0.14081508111572266,0.22957477,0.26393634,0.23101826882251011,0.35321187823525463
2018-09-12,0.18216727099609376,0.23001333,0.2652922,0.23132810438015675,0.3529508315515516
2018-09-13,0.19937140112304688,0.23651056,0.27244967,0.23708301297866718,0.3618098305466528
2018-09-14,0.19617849291992187,0.2368512,0.2728721,0.23816026531104054,0.36137940909158384
2018-09-17,0.22146345776367188,0.22996229,0.26836792,0.23000269671689066,0.34594535131732557
2018-09-18,0.2507000623779297,0.23656598,0.27736363,0.23645186647235006,0.3549370563188578
2018-09-19,0.2465006651611328,0.23811573,0.2850919,0.23674879221509473,0.35303726506889804
2018-09-20,0.24835486108398439,0.24782328,0.2973181,0.24648996477054946,0.3640151948377365
2018-09-21,0.24699160974121093,0.24736342,0.30152875,0.24538545838449438,0.36048713581150177
2018-09-24,0.27112021673583986,0.24297808,0.29269814,0.24088208461953337,0.36092017646406593
2018-09-25,0.27112021673583986,0.24135588,0.28929922,0.23995186073465447,0.3635603275393776
2018-09-26,0.27612783270263674,0.23727271,0.28409517,0.23481303719174226,0.3619451557505793
2018-09-27,0.32116294024658204,0.24069165,0.28675485,0.23778874952664014,0.36947360241804317
2018-09-28,0.32606173413085937,0.24068312,0.2876494,0.23828290855260886,0.3692474783676114
2018-10-01,0.35145665405273435,0.24520059,0.2970373,0.24019929885360838,0.3726908500081634
2018-10-02,0.36271944744873047,0.24470663,0.30301014,0.238248482379537,0.3676157183280092
2018-10-03,0.36289410540771483,0.24559227,0.30566013,0.24029468804149498,0.36930684684417264
2018-10-04,0.354111604309082,0.23541641,0.2958824,0.2288630469458246,0.3480005482853424
2018-10-05,0.33804810833740234,0.22858706,0.28710142,0.22144062058914654,0.3367964944660724
2018-10-08,0.3330786047973633,0.22810163,0.2890349,0.22007289742147965,0.3291755028204393
2018-10-09,0.3400255604858398,0.22636029,0.28629938,0.21770179475115614,0.3288481031335207
2018-10-10,0.3377854190673828,0.18605691,0.2458166,0.17821282260193017,0.2754540160591731
2018-10-11,0.30879431774902344,0.16165616,0.21924873,0.15449462377930534,0.25585106893815135
2018-10-12,0.25487284912109376,0.17815886,0.23322399,0.16946427137004688,0.28365385035127805
2018-10-15,0.24797079919433593,0.17120187,0.22887123,0.1641239112722766,0.27275798877062746
2018-10-16,0.24704848126220702,0.19637755,0.25553444,0.1900238688133299,0.3073593338158478
2018-10-17,0.23516054034423828,0.19607528,0.2510697,0.18901331719128328,0.30344537969196506
2018-10-18,0.203508150390625,0.17886145,0.23514435,0.17140863293666728,0.2784687123763195
2018-10-19,0.20882060192871094,0.17843568,0.23830238,0.16908845231401262,0.27403790328002114
2018-10-22,0.1947342860107422,0.17336896,0.23212507,0.16431110358835477,0.2747974705536722
2018-10-23,0.15243944024658204,0.16690156,0.22599398,0.15759871705128356,0.26778151352946483
2018-10-24,0.15897347540283202,0.1308858,0.1964039,0.1209434492730339,0.2197113818973294
2018-10-25,0.16244910650634767,0.15194859,0.21592578,0.1419548902378848,0.2502774166680492
2018-10-26,0.18755301641845704,0.13198848,0.20150863,0.12311229817656036,0.22461364654279048
2018-10-29,0.17744626519775392,0.12456308,0.18956617,0.11576087580184294,0.20577113976125153
2018-10-30,0.20763126495361328,0.14218137,0.21057677,0.1337227316020794,0.2241317142036462
2018-10-31,0.20679970928955077,0.15457556,0.22231133,0.1458966870546114,0.24612162330876255
2018-11-01,0.21929641107177733,0.16676538,0.23520717,0.1600723810288835,0.2636117511168696
2018-11-02,0.21640022174072265,0.15939529,0.22985816,0.15360814982270518,0.25176948617456607
2018-11-05,0.24319988494873046,0.16588828,0.23914722,0.1587907232938963,0.25094181976603597
2018-11-06,0.24488956622314453,0.17318591,0.24758174,0.16576919546033522,0.25919753027137515
2018-11-07,0.22856836389160157,0.19806784,0.27411947,0.18964016042596651,0.293841655542353
2018-11-08,0.22392535998535157,0.195062,0.2746509,0.18617530954867278,0.28876041240137645
2018-11-09,0.22169335192871092,0.1840686,0.26482406,0.17423875124794883,0.27254408764184057
2018-11-12,0.20294992803955078,0.16074069,0.23552056,0.15110364573172833,0.2404423300730146
2018-11-13,0.2259035679321289,0.15902056,0.2306203,0.14962116865382188,0.2393684590999216
2018-11-14,0.21299057598876953,0.15024978,0.22059534,0.14080089622803899,0.22854331585164533
2018-11-15,0.22382160150146485,0.16243523,0.23075555,0.15345968695133294,0.24385165214612686
2018-11-16,0.22323346337890626,0.16501969,0.2367879,0.15597494922139468,0.24286945308537108
2018-11-19,0.2220605034790039,0.14563014,0.21752638,0.13578328150281715,0.20658134485314616
2018-11-20,0.2171218759765625,0.12483553,0.19067192,0.11556507694249687,0.18591500354901278
2018-11-21,0.2441911447753906,0.12825873,0.19062564,0.12077275283155277,0.19273626689273257
2018-11-22,0.268810926574707,0.12825873,0.19062564,0.12077275283155277,0.19273626689273257
2018-11-23,0.2993640953979492,0.12086317,0.18192686,0.11455667695626721,0.18546450157981273
2018-11-26,0.30053055975341797,0.13827284,0.19916917,0.13164209976704958,0.20811357538792508
2018-11-27,0.30757861444091794,0.14198552,0.20444909,0.13310736375842,0.21026830186076537
2018-11-28,0.2970149292602539,0.16822147,0.23451072,0.15943621403899336,0.24805284492866633
2018-11-29,0.33381399676513673,0.16565408,0.233168,0.15696900496884425,0.24508704029809963
2018-11-30,0.33844492279052735,0.17519553,0.24288298,0.16618159232525842,0.25692755910873966
2018-12-03,0.37189027795410157,0.18805385,0.2568976,0.17902470651687463,0.2752584493128536
2018-12-04,0.35487071215820315,0.14960259,0.21799508,0.13970356196137385,0.22871356368884296
2018-12-05,0.3488851845703125,0.14960259,0.21799508,0.13970356196137385,0.22871356368884296
2018-12-06,0.32131839514160154,0.14785264,0.2141309,0.13834516254891388,0.23252973443956615
2018-12-07,0.3028539776611328,0.12108458,0.18693957,0.11202922208324251,0.19654981844596048
2018-12-10,0.3009508406982422,0.12306011,0.18860936,0.11307348266642181,0.2046405195090926
2018-12-11,0.27193484313964844,0.12265991,0.18602906,0.11229028722903736,0.20597369103422514
2018-12-12,0.2684978486328125,0.12874417,0.19367123,0.11888935427974713,0.2156070994221179
2018-12-13,0.2610572259521484,0.12851849,0.19708334,0.11654120239147146,0.21402423106909538
2018-12-14,0.2610572259521484,0.10697879,0.17290206,0.09616090793293783,0.1875642249052506
2018-12-17,0.2552624517211914,0.08398299,0.14820208,0.072670065294975,0.1596296105515246
2018-12-18,0.258411329284668,0.08407664,0.15222491,0.07274895860826457,0.16580480517972504
2018-12-19,0.26022148748779295,0.06738651,0.13509504,0.055868658412035345,0.1444801722384274
2018-12-20,0.25770317095947265,0.05055158,0.112510554,0.0389281124129305,0.12433155897254133
2018-12-21,0.2579091741333008,0.028922582,0.09235115,0.01704669336607647,0.09464295536276325
2018-12-24,0.2569460217895508,0.0010261704,0.060563266,-0.00981504538517146,0.06798563632093561
2018-12-25,0.2521016436767578,0.0010261704,0.060563266,-0.00981504538517146,0.06798563632093561
2018-12-26,0.2521601840209961,0.050670806,0.11342791,0.03935843957632853,0.1290679411099636
2018-12-27,0.25249983575439455,0.059667364,0.12609942,0.04747440987801658,0.13816528707714162
2018-12-28,0.27299246722412107,0.0583517,0.12238028,0.046785169204640625,0.13676576254879355
2018-12-31,0.30051983795166015,0.06733973,0.13528001,0.055833515027024515,0.14774980377845431
2019-01-01,0.3131222938232422,0.06733973,0.13528001,0.055833515027024515,0.14774980377845431
2019-01-02,0.31699762939453124,0.06869365,0.13619395,0.05692726323399473,0.14788338285071712
2019-01-03,0.31257640454101565,0.04223629,0.104072705,0.03189441492718866,0.11237230320877889
2019-01-04,0.3182718490600586,0.07802222,0.14042409,0.06759435640269448,0.15636609047232003
2019-01-07,0.321251272277832,0.085579626,0.14520268,0.07676964873828075,0.16852440524572881
2019-01-08,0.31379695068359376,0.09610463,0.15766631,0.08811163834157654,0.18264711814064918
2019-01-09,0.3023934974975586,0.10059651,0.16212761,0.09347853528108971,0.18973379349723124
2019-01-10,0.29941315350341796,0.10556947,0.16810398,0.0986503505731958,0.19586184257051553
2019-01-11,0.3015094653930664,0.10540773,0.1678134,0.0986804734746336,0.19314398863617527
2019-01-14,0.30698957305908203,0.099596016,0.1636227,0.09231736915185391,0.18433824665681278
2019-01-15,0.30698957305908203,0.11138555,0.17120261,0.10362421537013872,0.2017043991168068
2019-01-16,0.3068875386352539,0.11385503,0.17809242,0.10691191489850019,0.20306114341939732
2019-01-17,0.31301447283935546,0.12231074,0.18602222,0.11551487210676697,0.21267447129315897
2019-01-18,0.3172803953857422,0.13710622,0.20238653,0.1298705862777274,0.2285625232999445
2019-01-21,0.31544459924316404,0.13710622,0.20238653,0.1298705862777274,0.2285625232999445
2019-01-22,0.31544459924316404,0.12100787,0.18769543,0.11359633016995052,0.20818516678613136
2019-01-23,0.3210927878417969,0.12347735,0.19602425,0.11533270027426186,0.20969731680677936
2019-01-24,0.3201884876708984,0.12502295,0.19493514,0.11804806467530386,0.21379898008449535
2019-01-25,0.32193622131347654,0.13457292,0.2038879,0.12839743295502787,0.2286777679897399
2019-01-28,0.3204402553100586,0.12567012,0.19371751,0.12024990532802406,0.21545867823071474
2019-01-29,0.3226115094604492,0.12403087,0.19623557,0.11865339155181705,0.20949214633631025
2019-01-30,0.33838429431152345,0.14150871,0.2174008,0.13537662233340594,0.2364436885634489
2019-01-31,0.338810086730957,0.15132272,0.21666159,0.14505826629792404,0.25026781294389944
2019-02-01,0.33953838854980467,0.15235731,0.21978702,0.14687209529164702,0.2494872920902855
2019-02-04,0.3313591358032227,0.16016597,0.22832705,0.15507771708570967,0.26314466089686567
2019-02-05,0.3313591358032227,0.16562851,0.23670511,0.16030619212099648,0.2726820320432622
2019-02-06,0.3379438323364258,0.16303565,0.23567246,0.1577808888837887,0.2685218733548167
2019-02-07,0.3579750048828125,0.15215296,0.22492814,0.14751615161286624,0.2556380408751962
2019-02-08,0.35655305584716795,0.15293203,0.22185242,0.1483552895814924,0.25785999341708377
2019-02-11,0.3571198043823242,0.15374959,0.21926233,0.15019565541695828,0.258362006270359
2019-02-12,0.35899717364501954,0.16862167,0.23739815,0.16489778295445415,0.27604770082478536
2019-02-13,0.3579476921386719,0.17215559,0.243117,0.16834255189745595,0.27939416215800933
2019-02-14,0.3765782643432617,0.16904745,0.23806152,0.16581653144830905,0.2775205628830032
2019-02-15,0.36834931719970704,0.18176523,0.25966287,0.17869980950850892,0.2870631724243905
2019-02-18,0.368472739074707,0.18176523,0.25966287,0.17869980950850892,0.2870631724243905
2019-02-19,0.368950483581543,0.1835364,0.26005563,0.18060687605430154,0.2875625660801703
2019-02-20,0.3688163383178711,0.18563966,0.26312745,0.18276138071904793,0.2878402010146772
2019-02-21,0.3851987683105469,0.18145858,0.2580754,0.17854704336550262,0.2827057008579618
2019-02-22,0.3880008371582031,0.18903303,0.26689288,0.18665440712392276,0.29486488869720257
2019-02-25,0.3736966239013672,0.19049776,0.26981965,0.18802141307965065,0.296560382542525
2019-02-26,0.3732181421508789,0.18955672,0.26816648,0.18607705151303025,0.29624345964558774
2019-02-27,0.37626466717529294,0.18890955,0.26462254,0.1863861698587379,0.2964765682226738
2019-02-28,0.3760398274536133,0.18555027,0.26125672,0.1828431428800936,0.2926726203935957
2019-03-01,0.3750909453125,0.19372502,0.26662567,0.19100716638169443,0.3031031378859061
2019-03-04,0.36531858905029296,0.1890927,0.25656766,0.18537992150832536,0.29668348482480644
2019-03-05,0.37852280047607423,0.1877472,0.25593403,0.1835868916608333,0.295961459381922
2019-03-06,0.3776219133911133,0.17999822,0.24945304,0.1741555546630252,0.2876813030332927
2019-03-07,0.378221322265625,0.17040989,0.23970841,0.16479378722329963,0.27507248629068387
2019-03-08,0.3946371360473633,0.16791494,0.23858954,0.16238252068439224,0.2730784039308918
2019-03-11,0.39643713677978515,0.18504363,0.24835414,0.17972111930964055,0.29477321678486534
2019-03-12,0.39643713677978515,0.18854344,0.24367136,0.1830224458648428,0.29901195139817144
2019-03-13,0.3953860908203125,0.19680332,0.2508853,0.1907475356597775,0.30780983578504784
2019-03-14,0.39246127423095706,0.19576447,0.25122833,0.1893955911547685,0.3065456364606261
2019-03-15,0.39810894506835937,0.20172524,0.25798965,0.1947589020345868,0.3132210978104382
2019-03-18,0.40031469140625,0.20617877,0.26116422,0.19959864819893738,0.31786580803552344
2019-03-19,0.4019399199829102,0.2060213,0.2598639,0.19859239984852484,0.32015411358062634
2019-03-20,0.3986688146972656,0.20247033,0.25296724,0.1943371814144567,0.32106472124317603
2019-03-21,0.38929553509521486,0.21552013,0.2635202,0.20792834765844648,0.3396261008268808
2019-03-22,0.40051363836669923,0.19245623,0.24112412,0.18271906521464712,0.3107171450048849
2019-03-25,0.39781575463867186,0.19145574,0.24183027,0.182070705621794,0.31080270545639954
2019-03-26,0.3902155570678711,0.20001364,0.24868749,0.19100286311006054,0.3173341109439675
2019-03-27,0.4057185033569336,0.19444038,0.2471233,0.18552121226030782,0.3104403831362097
2019-03-28,0.4191238728637695,0.1987278,0.2515944,0.1905954867287102,0.3168495594073282
2019-03-29,0.4387292798461914,0.20680037,0.2618738,0.19825315860137935,0.32809639345235553
2019-04-01,0.4411486119995117,0.22076136,0.2779213,0.2122144062058914,0.3437181603804472
2019-04-02,0.4400810756835937,0.22078268,0.27406254,0.21200569753164336,0.34687516642817423
2019-04-03,0.47405918701171873,0.22340538,0.27596056,0.21519442181242318,0.3520297470990206
2019-04-04,0.4717961753540039,0.22595572,0.28406364,0.21742064767106933,0.35230476283603224
2019-04-05,0.483663921875,0.23163979,0.2860278,0.22376653890731318,0.3592176980920894
2019-04-08,0.4843062067871094,0.23292989,0.28194118,0.22476059465476292,0.3611724924894512
2019-04-09,0.4870436580810547,0.22544909,0.27267304,0.21650261638915344,0.3540072412080089
2019-04-10,0.4792043790893555,0.22971104,0.2729933,0.22232279127411264,0.36015973612458313
2019-04-11,0.47984379736328125,0.22975792,0.27230662,0.22243611076047423,0.3592945278852863
2019-04-12,0.48130119006347655,0.23788579,0.28541023,0.23032257324168318,0.36682733988190924
2019-04-15,0.48264077319335935,0.23710671,0.28407037,0.22920443982878716,0.36754761919313017
2019-04-16,0.5057510422363282,0.23773684,0.2873744,0.2297774921680456,0.3662266705896427
2019-04-17,0.4997580546875,0.23492245,0.2872225,0.22552012209816052,0.3627832989490907
2019-04-18,0.496558852722168,0.23687251,0.2925759,0.22713026290120833,0.36621619379966114
2019-04-19,0.49687009155273437,0.23687251,0.2925759,0.22713026290120833,0.36621619379966114
2019-04-22,0.49827841381835936,0.23812425,0.29021612,0.22777001595079352,0.3694290760606223
2019-04-23,0.5090733496704102,0.24907076,0.29728937,0.23965134893221487,0.38567683119010227
2019-04-24,0.5027611759643554,0.24633309,0.2944015,0.23756641382555102,0.38253466726151564
2019-04-25,0.48035026593017577,0.24587323,0.28783286,0.23588096576890855,0.38312660589546454
2019-04-26,0.4781322756958008,0.2517105,0.29178706,0.24251947947626318,0.39099904050065093
2019-04-29,0.4781322756958008,0.25305176,0.29232535,0.24415185384941984,0.3922361747842874
2019-04-30,0.46599947534179686,0.2542439,0.29419997,0.2447959101706391,0.3873906594178923
2019-05-01,0.4512575174560547,0.24483438,0.28627846,0.23520176606267865,0.3778340808231964
2019-05-02,0.46606968072509763,0.24219036,0.28032395,0.23333558059740886,0.37547069161656016
2019-05-03,0.47103115155029296,0.25416294,0.28991917,0.24647848937952563,0.3910313439364269
2019-05-06,0.44743528216552736,0.2485556,0.28668433,0.24164663254650398,0.3854280074280443
2019-05-07,0.44863339947509767,0.22793989,0.26364577,0.22056992529520444,0.3595782742806158
2019-05-08,0.4797641228637695,0.22596851,0.2637548,0.21834943713207028,0.3592089674337716
2019-05-09,0.482344610534668,0.22226435,0.2569915,0.2148702420159966,0.3546821210959771
2019-05-10,0.4731267575073242,0.22681153,0.26254,0.21910394409189488,0.3575126005226174
2019-05-13,0.47218045318603513,0.19720788,0.23249398,0.18824733484043468,0.3175436467435954
2019-05-14,0.46756912225341796,0.20680463,0.24257101,0.19878891591981004,0.33057240815129185
2019-05-15,0.47115016052246095,0.21385114,0.24821489,0.2055658515313909,0.34407699043731005
2019-05-16,0.4517808014526367,0.2246487,0.25866178,0.21610743261076623,0.3572436962464281
2019-05-17,0.4463990775146484,0.21750002,0.2538593,0.20773470043491735,0.34685945124320233
2019-05-20,0.4433625278930664,0.20928264,0.24976642,0.19924577992495096,0.33295587787205927
2019-05-21,0.4370752708129883,0.21955651,0.25937477,0.21034893795256077,0.3460745650604294
2019-05-22,0.4456514859008789,0.216112,0.25447297,0.20602701880816587,0.3428206487053744
2019-05-23,0.44423889190673826,0.20162305,0.24054743,0.19049794590500665,0.3241545012218558
2019-05-24,0.4273669002685547,0.20324953,0.24518146,0.19297949921393567,0.32541695441461377
2019-05-27,0.3967425252075195,0.20324953,0.24518146,0.19297949921393567,0.32541695441461377
2019-05-28,0.3977693943481445,0.1931715,0.23360258,0.1832232652077619,0.3190732580808793
2019-05-29,0.40205131188964843,0.1849244,0.22282967,0.17483690600507207,0.30905831992449745
2019-05-30,0.39108087823486326,0.18741094,0.22494526,0.17672173898075583,0.3151854959319498
2019-05-31,0.39318179901123046,0.1717426,0.20767613,0.1616832390438704,0.29754956612993505
2019-06-03,0.3943100169067383,0.16850245,0.20790683,0.15906900152622702,0.2800070543719209
2019-06-04,0.3905738460083008,0.19354622,0.23284388,0.18475809875721513,0.31173426669891197
2019-06-05,0.39586381158447265,0.20328778,0.24293697,0.19352601471145123,0.3250633627527417
2019-06-06,0.4000191619873047,0.21067065,0.25175008,0.19975356597776062,0.3333182001922491
2019-06-07,0.38385521716308596,0.22337991,0.26456314,0.2116822349471558,0.3540639904870749
2019-06-10,0.3765589447631836,0.22908092,0.2683952,0.21773191765259395,0.36322943558913195
2019-06-11,0.38728655877685547,0.22865088,0.2677056,0.216832533881092,0.3611262200003668
2019-06-12,0.38674276690673826,0.22614741,0.26557982,0.2146134801418358,0.3584825766617281
2019-06-13,0.3878873323974609,0.2311714,0.27054092,0.22026511022113082,0.36387899656797834
2019-06-14,0.38866734442138673,0.22918735,0.26970577,0.21714236943873863,0.36014576707127455
2019-06-17,0.38517493682861326,0.23033266,0.2708212,0.21893970255786474,0.36521740648810147
2019-06-18,0.38517493682861326,0.24228829,0.28800118,0.23107564577762982,0.3795094941543879
2019-06-19,0.3891079262084961,0.24599671,0.28987297,0.23508629494050012,0.3851302919794062
2019-06-20,0.36315408264160154,0.25779903,0.30199936,0.24607469905787036,0.3984881992056849
2019-06-21,0.36584281671142577,0.25621518,0.30034277,0.24324888401822284,0.39503784303847883
2019-06-24,0.3556773958129883,0.25403956,0.30075198,0.23939817311774897,0.3914486694040192
2019-06-25,0.35507103662109374,0.2421307,0.29202506,0.22794501566390868,0.371597771586771
2019-06-26,0.36701341735839843,0.240598,0.29147023,0.2263649977622987,0.3728104600271176
2019-06-27,0.3564896276855469,0.24534102,0.29097188,0.2332330192901323,0.37954703598515444
2019-06-28,0.35511144122314453,0.25251102,0.29454312,0.241424296845415,0.3852272022867342
2019-07-01,0.3591549653930664,0.26212066,0.30025998,0.2504611672767749,0.39832406282930966
2019-07-02,0.35908341827392576,0.2658163,0.30363017,0.2530352409258346,0.4047332391004279
2019-07-03,0.37885356506347656,0.27552813,0.3123572,0.26283594207222616,0.41645240176045
2019-07-04,0.3830528164672852,0.27552813,0.3123572,0.26283594207222616,0.41645240176045
2019-07-05,0.40110495501708987,0.27322465,0.3102216,0.26123871108408014,0.41391614551912065
2019-07-08,0.38999334051513673,0.26706803,0.3045773,0.25444241075014634,0.40565519661879074
2019-07-09,0.39748772399902343,0.26863483,0.30347496,0.25655531712243096,0.41140346205524947
2019-07-10,0.4099122182006836,0.27435726,0.30720815,0.26166903824747834,0.420249365062874
2019-07-11,0.40983707421875,0.27726945,0.31829846,0.26366790792146233,0.4235513000386769
2019-07-12,0.43456484130859374,0.28317067,0.33017075,0.27004105321138827,0.43007659406542237
2019-07-15,0.43827720007324217,0.28339633,0.33149114,0.26976564382681345,0.43267221878331313
2019-07-16,0.41578176892089846,0.27902794,0.33034605,0.26587763790551167,0.4269719719676025
2019-07-17,0.4247296135253906,0.2706743,0.3247113,0.25798758936460764,0.42051826933906317
2019-07-18,0.43925267919921873,0.27522585,0.3248632,0.26240776654464504,0.42324660006338477
2019-07-19,0.4399010947265625,0.26734912,0.32151628,0.25475726679136584,0.4126126582322688
2019-07-22,0.48851135137939455,0.27093405,0.32237774,0.25774230288147065,0.4201943619154716
2019-07-23,0.4906430026245117,0.27963674,0.3310059,0.26631728882411676,0.428135768721369
2019-07-24,0.48461357208251954,0.2856359,0.32715055,0.2740732187324283,0.4360378875648361
2019-07-25,0.48461357208251954,0.27887034,0.32087296,0.26629075198237384,0.42610414453081014
2019-07-26,0.48182419903564455,0.28831825,0.32337782,0.2762671700538195,0.4404861579777701
2019-07-29,0.4613194921875,0.28623617,0.3247843,0.27324985942645996,0.43628933052438956
2019-07-30,0.46192938061523436,0.2829194,0.3236489,0.2716490423786191,0.43139143120808754
2019-07-31,0.4575603333129883,0.26895416,0.30740625,0.2584595148204675,0.41567188090683604
2019-08-01,0.4601409974975586,0.2575351,0.2937381,0.24615000631146502,0.4080255703520815
2019-08-02,0.45413527264404296,0.2483768,0.28894877,0.2359785065926121,0.39308130250945317
2019-08-05,0.4843910833129883,0.21120286,0.25160798,0.19901412046865494,0.34705676412118514
2019-08-06,0.48430671118164065,0.22696911,0.2667814,0.21450159507935232,0.36826440624102386
2019-08-07,0.4905527680053711,0.22791004,0.26568884,0.21574524058157277,0.37412529716978254
2019-08-08,0.49563117309570315,0.25094846,0.28375015,0.23911415718990625,0.40412733141317064
2019-08-09,0.49393040594482424,0.24267143,0.2793336,0.22999624180943967,0.3938059471498331
2019-08-12,0.5055554240112304,0.22781213,0.2608367,0.21474759877442828,0.3779790097512723
2019-08-13,0.5044477356567383,0.24593715,0.27896717,0.23197144348943685,0.4023349272605204
2019-08-14,0.5136008970336914,0.20944023,0.24000962,0.19601043686813632,0.3602479157735931
