Dates,portfolio_returns,baseline_returns,djia_returns,SAX Index_returns,OMXS30B Index_returns
2018-06-14,0.27970439599609376,0.18469873,0.2252095,0.03822559483706262,0.009375496583505482
2018-06-15,0.2779651845703125,0.18349376,0.22108106,0.027481294989539377,-0.0017924678213888043
2018-06-18,0.2702553158569336,0.18097751,0.21606788,0.023492074749122373,-0.0073732718894008635
2018-06-19,0.26811758276367187,0.17622596,0.20208777,0.023102017658948218,-0.005326553313205218
2018-06-20,0.2649112075805664,0.17823984,0.2000238,0.02498138363887811,-0.0006102018115366511
2018-06-21,0.2593724641418457,0.17076331,0.19048011,0.013279670933654852,-0.015064357222310533
2018-06-22,0.2593724641418457,0.17294319,0.1962808,0.013279670933654852,-0.015064357222310533
2018-06-25,0.2532675832824707,0.15684494,0.18031362,0.005177121378674644,-0.02452884156999836
2018-06-26,0.2532675832824707,0.15939529,0.18178865,0.0023758022765150736,-0.02798029556650245
2018-06-27,0.2503675902709961,0.14941944,0.1737333,0.008439417041948852,-0.020575242332750605
2018-06-28,0.27335895416259764,0.15652135,0.1785251,0.001755256905783499,-0.026435722231050323
2018-06-29,0.2657133140258789,0.15739846,0.1812193,0.01764121839651084,-0.009133958366438832
2018-07-02,0.27138256915283204,0.1609493,0.1829601,0.007552923655189517,-0.020587954870491084
2018-07-03,0.2728691071472168,0.15520568,0.17651854,0.006223183575050514,-0.022151597012553575
2018-07-04,0.2959478996887207,0.15520568,0.17651854,-0.00304953725045216,-0.032359764818051855
2018-07-05,0.27905721661376953,0.16516449,0.18537205,0.0004255168256444968,-0.029645638010487908
2018-07-06,0.28910165960693357,0.17504658,0.19022612,0.0026949398957483457,-0.031196567614810062
2018-07-09,0.2844921920471191,0.18541399,0.20580491,0.013545618949682611,-0.02046082949308759
2018-07-10,0.2605515690002441,0.18953125,0.21276774,0.02083259458884437,-0.015808040680120698
2018-07-11,0.26770854837036134,0.18109247,0.20209938,0.008297578100067487,-0.02984903861433341
2018-07-12,0.25673748922729495,0.1914259,0.21302229,0.017676678131981184,-0.0201684411250596
2018-07-13,0.2647615174255371,0.19271174,0.21762228,0.02288925924612597,-0.014218973462577398
2018-07-16,0.2647615174255371,0.19148546,0.21980983,0.025140952448494847,-0.013030351183855078
2018-07-17,0.26850412619018554,0.19622007,0.22251238,0.025052303109818794,-0.010576831399968283
2018-07-18,0.27438043087768554,0.19880451,0.22637647,0.033225772135739885,-0.0017988240902589716
2018-07-19,0.2495939757385254,0.19406566,0.21981667,0.0396262543881423,0.007049102177022036
2018-07-20,0.2687931120300293,0.19293314,0.21950614,0.03850927272082555,0.003909105355156581
2018-07-23,0.27022027267456056,0.19512582,0.21883307,0.038349703911208816,0.004608294930875576
2018-07-24,0.28092004251098635,0.20083961,0.22845215,0.051593915109393325,0.017880184331797305
2018-07-25,0.2812084514465332,0.21176918,0.23683068,0.04654090280486508,0.012725250278086752
2018-07-26,0.2882871788635254,0.20809473,0.24232863,0.054093826460054596,0.022596535833465728
2018-07-27,0.29912215689086913,0.20016696,0.23862946,0.05785255841991418,0.02511361830605434
2018-07-30,0.2991927416687012,0.193261,0.23161018,0.05638097939789381,0.024039408866995033
2018-07-31,0.27403225033569334,0.19908975,0.23688371,0.05930640757419958,0.02691879866518348
2018-08-01,0.2731708045349121,0.19784227,0.23292372,0.05779936881670867,0.024973780390910513
2018-08-02,0.27504081497192384,0.20374338,0.23255092,0.05005141661643207,0.015769903066899696
2018-08-03,0.2899943087463379,0.20933379,0.23919009,0.05700152476862519,0.024598760527570346
2018-08-06,0.27257736752319334,0.21361269,0.24111728,0.05620368072054191,0.022393135229620224
2018-08-07,0.23856759814453124,0.21704015,0.24728489,0.06263962270841467,0.029645638010487908
2018-08-08,0.23279445123291015,0.21672082,0.24508707,0.06513953405907594,0.031387255680915375
2018-08-09,0.25534272338867187,0.2149667,0.24146041,0.06948335165419676,0.03685364690926427
2018-08-10,0.25945972680664064,0.20632356,0.23191729,0.06141626183468669,0.02769426346734463
2018-08-13,0.26510507400512695,0.20149104,0.22581242,0.05753342080068091,0.02450341649451769
2018-08-14,0.2694093758239746,0.20916767,0.23127387,0.05327825254423614,0.022443985380581562
2018-08-15,0.2678952637939453,0.19997539,0.22458167,0.04420056026382055,0.012928650881932255
2018-08-16,0.2704666306762695,0.20947848,0.24386944,0.054129286195524935,0.02420467185761953
2018-08-17,0.27211104400634767,0.21349771,0.24925153,0.06169993971844982,0.031438105831876714
2018-08-20,0.2745003746032715,0.2164441,0.25360087,0.06742668699691495,0.03665660257428894
2018-08-21,0.25479832653808593,0.21896037,0.25669608,0.07088401120527645,0.04090259017956454
2018-08-22,0.23289038623046876,0.21847504,0.2523798,0.07497961065210447,0.04462736373748612
2018-08-23,0.23400132751464844,0.21641427,0.24865098,0.0758129144356583,0.04478627045924045
2018-08-24,0.16860874865722655,0.22395463,0.25514168,0.0772667635899437,0.04679485142221509
2018-08-27,0.16738727783203125,0.23334287,0.2677606,0.08820609198255382,0.05838232957254086
2018-08-28,0.10289159588623047,0.23367499,0.2684604,0.09333002375802274,0.062227872238995764
2018-08-29,0.13708346435546875,0.2407087,0.27140722,0.09506755079607107,0.06608612744319087
2018-08-30,0.14293255026245116,0.23521195,0.2647082,0.0928158575937024,0.06312410614969009
2018-08-31,0.1467731315307617,0.23537806,0.26363266,0.08689408177014998,0.05397107897664077
2018-09-03,0.1253837152709961,0.23537806,0.26363266,0.08792241409879088,0.05522962021293507
2018-09-04,0.14142177734375,0.23333435,0.2630321,0.07863196340555303,0.04621007468615925
2018-09-05,0.12776298077392578,0.22987716,0.2641276,0.06847274919329102,0.0371778166216431
2018-09-06,0.12789312356567384,0.22538526,0.26514372,0.06751533633559101,0.03761004290481492
2018-09-07,0.1935139114074707,0.22267306,0.26128295,0.05990922307719578,0.028571428571428602
2018-09-10,0.21175813943481445,0.22499348,0.2583888,0.06318924860820536,0.03241697123788336
2018-09-11,0.2277189136352539,0.22957477,0.26393634,0.06269281231162017,0.029963451453996568
2018-09-12,0.20845578009033203,0.23001333,0.2652922,0.06519272366228145,0.028959160972509102
2018-09-13,0.20658292565917968,0.23651056,0.27244967,0.06735576752597427,0.030891466709041734
2018-09-14,0.22047815173339844,0.2368512,0.2728721,0.07533420800680829,0.03908469728269506
2018-09-17,0.22137979666137694,0.22996229,0.26836792,0.0790220204957272,0.0428094708406165
2018-09-18,0.25766693923950196,0.23656598,0.27736363,0.07113222935356903,0.03317972350230418
2018-09-19,0.26155400625610353,0.23811573,0.2850919,0.07294067586255805,0.03638963928174162
2018-09-20,0.23420950555419923,0.24782328,0.2973181,0.08049359951774757,0.04614015572858727
2018-09-21,0.2441237407836914,0.24736342,0.30152875,0.08746143753767605,0.05661528682663273
2018-09-24,0.2464436431274414,0.24297808,0.29269814,0.08336583809084781,0.05196885428253614
2018-09-25,0.23576272402954102,0.24135588,0.28929922,0.08554661182227581,0.05304941999046562
2018-09-26,0.23474863442993163,0.23727271,0.28409517,0.08515655473210165,0.05405371047195294
2018-09-27,0.24281305227661132,0.24069165,0.28675485,0.09306407574199499,0.06554584458922605
2018-09-28,0.24195793106079103,0.24068312,0.2876494,0.0866990532250629,0.056640711902113394
2018-10-01,0.21437957397460938,0.24520059,0.2970373,0.09031594624304112,0.05987605275703165
2018-10-02,0.24027502630615236,0.24470663,0.30301014,0.08611396758980187,0.05317018909899895
2018-10-03,0.24266030657958984,0.24559227,0.30566013,0.0947484131768378,0.05840775464802168
2018-10-04,0.24595674060058595,0.23541641,0.2958824,0.08146874224318294,0.04812331161608138
2018-10-05,0.29952380084228514,0.22858706,0.28710142,0.06845501932555585,0.039160972509137075
2018-10-08,0.3025975471191406,0.22810163,0.2890349,0.058668132335732835,0.030471952963610396
2018-10-09,0.28687125164794924,0.22636029,0.28629938,0.06061841778660341,0.032569521690767524
2018-10-10,0.2669338811645508,0.18605691,0.2458166,0.03990993227190524,0.01390751628793905
2018-10-11,0.2515191667175293,0.16165616,0.21924873,0.013315130669125192,-0.014517718099475555
2018-10-12,0.18103064010620118,0.17815886,0.23322399,0.006223183575050514,-0.02338471317336721
2018-10-15,0.17848388803100587,0.17120187,0.22887123,0.0026240204248076634,-0.023613538852693527
2018-10-16,0.17627564083862304,0.19637755,0.25553444,0.01636466791957735,-0.012134117273160603
2018-10-17,0.2559757277832031,0.19607528,0.2510697,0.014875359029821613,-0.015877959637692687
2018-10-18,0.27730503442382815,0.17886145,0.23514435,0.014361192865501264,-0.018674717940568956
2018-10-19,0.31697496313476564,0.17843568,0.23830238,0.0034395943406263156,-0.026435722231050323
2018-10-22,0.31188116522216797,0.17336896,0.23212507,-0.0004077869579093263,-0.029995232798347406
2018-10-23,0.3129246849365234,0.16690156,0.22599398,-0.01755256905783479,-0.040915302717304876
2018-10-24,0.3051654291381836,0.1308858,0.1964039,-0.02090351405978505,-0.04562529795010327
2018-10-25,0.26670116525268556,0.15194859,0.21592578,-0.02166589837239819,-0.04273319561417449
2018-10-26,0.2717257197570801,0.13198848,0.20150863,-0.030725860785078416,-0.0559224535197839
2018-10-29,0.26904475805664063,0.12456308,0.18956617,-0.016878834083897704,-0.0445638010487843
2018-10-30,0.3143507465515137,0.14218137,0.21057677,-0.009591858444735946,-0.03638963928174162
2018-10-31,0.3120229656677246,0.15457556,0.22231133,0.007818871671217276,-0.02226600985221673
2018-11-01,0.32428264056396483,0.16676538,0.23520717,0.00430835785965048,-0.02668997298585731
2018-11-02,0.28897624829101565,0.15939529,0.22985816,0.019219176624942436,-0.013888447481328402
2018-11-05,0.3193025926513672,0.16588828,0.23914722,0.00888266373532852,-0.02176386461147307
2018-11-06,0.30968338482666014,0.17318591,0.24758174,0.00866990532250627,-0.024566979183219508
2018-11-07,0.30804178881835936,0.19806784,0.27411947,0.012251338605013951,-0.02196726521531857
2018-11-08,0.3123329752502441,0.195062,0.2746509,0.010035105138115613,-0.023168600031781374
2018-11-09,0.3003284346008301,0.1840686,0.26482406,0.005283500585085667,-0.0271666931511203
2018-11-12,0.3475376423034668,0.16074069,0.23552056,-0.006418212120137592,-0.03728587319243609
2018-11-13,0.3345592007446289,0.15902056,0.2306203,-0.007091947094074678,-0.033681868743047835
2018-11-14,0.3336027473144531,0.15024978,0.22059534,-0.01501719797170318,-0.045002383600826285
2018-11-15,0.3261919409790039,0.16243523,0.23075555,-0.02418353959079463,-0.05304941999046562
2018-11-16,0.400382517578125,0.16501969,0.2367879,-0.01712705223219029,-0.046915620530748416
2018-11-19,0.39538412231445313,0.14563014,0.21752638,-0.028261409169887487,-0.05768949626569203
2018-11-20,0.337181259765625,0.12483553,0.19067192,-0.046452253466189024,-0.07398696964881621
2018-11-21,0.382420623046875,0.12825873,0.19062564,-0.03373993830006024,-0.060263785158112156
2018-11-22,0.3624137270812988,0.12825873,0.19062564,-0.040353178965284904,-0.06792308914667083
2018-11-23,0.3889644615783691,0.12086317,0.18192686,-0.0355129250735789,-0.06095661846496112
2018-11-26,0.3973731510314941,0.13827284,0.19916917,-0.02219779440445371,-0.047665660257428896
2018-11-27,0.3651410094909668,0.14198552,0.20444909,-0.023616183823268567,-0.04884156999841088
2018-11-28,0.3690018702392578,0.16822147,0.23451072,-0.02037161802772953,-0.046273637374860926
2018-11-29,0.38057413568115234,0.16565408,0.233168,-0.0104074323605546,-0.03678372795169229
2018-11-30,0.3764550045776367,0.17519553,0.24288298,-0.009786886989823024,-0.03726044811695528
2018-12-03,0.34433376812744143,0.18805385,0.2568976,-0.0010637920641112422,-0.027630700778642953
2018-12-04,0.33949890393066406,0.14960259,0.21799508,-0.014183894188149356,-0.04247258859049734
2018-12-05,0.33123134228515627,0.14960259,0.21799508,-0.02902379348250063,-0.05993325917686316
2018-12-06,0.33220369656372073,0.14785264,0.2141309,-0.05634551966242327,-0.0868202764976958
2018-12-07,0.3303683131408691,0.12108458,0.18693957,-0.046009006772809356,-0.075779437470205
2018-12-10,0.31866010241699216,0.12306011,0.18860936,-0.0591113790291125,-0.0875258223422851
2018-12-11,0.35496808755493164,0.12265991,0.18602906,-0.040335449097549735,-0.06862227872238998
2018-12-12,0.35217966397094724,0.12874417,0.19367123,-0.021063082869401787,-0.050239949149849014
2018-12-13,0.3208138315429688,0.12851849,0.19708334,-0.028332328640828373,-0.060066740823136816
2018-12-14,0.3194852221069336,0.10697879,0.17290206,-0.03356263962270833,-0.06456697918321941
2018-12-17,0.31609791625976563,0.08398299,0.14820208,-0.04558348994716506,-0.07710154139520099
2018-12-18,0.38398114672851563,0.08407664,0.15222491,-0.04918265309740791,-0.07974574924519309
2018-12-19,0.3889777117919922,0.06738651,0.13509504,-0.046434523598453854,-0.07827109486731296
2018-12-20,0.422462548248291,0.05055158,0.112510554,-0.06551186128151472,-0.09803909105355157
2018-12-21,0.41700017581176757,0.028922582,0.09235115,-0.07136271763412645,-0.10482122993802644
2018-12-24,0.420882843170166,0.0010261704,0.060563266,-0.07136271763412645,-0.10482122993802644
2018-12-25,0.4457458676452637,0.0010261704,0.060563266,-0.07136271763412645,-0.10482122993802644
2018-12-26,0.42469631112670897,0.050670806,0.11342791,-0.07136271763412645,-0.10482122993802644
2018-12-27,0.42590701321411134,0.059667364,0.12609942,-0.08627353639941841,-0.1199173685046878
2018-12-28,0.38711353131103515,0.0583517,0.12238028,-0.06889826601893552,-0.10456697918321944
2018-12-31,0.3853446393737793,0.06733973,0.13528001,-0.06889826601893552,-0.10456697918321944
2019-01-01,0.38597642364501955,0.06733973,0.13528001,-0.06889826601893552,-0.10456697918321944
2019-01-02,0.3980070540161133,0.06869365,0.13619395,-0.06774582461614843,-0.10640394088669956
2019-01-03,0.4162615421142578,0.04223629,0.104072705,-0.07700081557391573,-0.11424122040362308
2019-01-04,0.4082957567749023,0.07802222,0.14042409,-0.0519130527286266,-0.0876910853329096
2019-01-07,0.3924831480712891,0.085579626,0.14520268,-0.04581397822772248,-0.08474177657714917
2019-01-08,0.38774724264526367,0.09610463,0.15766631,-0.03473281089323079,-0.07359288097886539
2019-01-09,0.43493851266479494,0.10059651,0.16212761,-0.02629339385128174,-0.06530430637215955
2019-01-10,0.4366743274230957,0.10556947,0.16810398,-0.026470692528633648,-0.06518989353249639
2019-01-11,0.4548210144958496,0.10540773,0.1678134,-0.027853622211978363,-0.0685332909582075
2019-01-14,0.4765670703430176,0.099596016,0.1636227,-0.03310166306159349,-0.0731733672334339
2019-01-15,0.4765670703430176,0.11138555,0.17120261,-0.03258749689727314,-0.07485777848402986
2019-01-16,0.48152096087646484,0.11385503,0.17809242,-0.024006240913442722,-0.06635944700460836
2019-01-17,0.4890417482910156,0.12231074,0.18602222,-0.02037161802772953,-0.06315588749404094
2019-01-18,0.4910536915588379,0.13710622,0.20238653,-0.005141661643204102,-0.04669315112029241
2019-01-21,0.5027207553405761,0.13710622,0.20238653,-0.00716286656501536,-0.05052598124900684
2019-01-22,0.5087924411315918,0.12100787,0.18769543,-0.012056310059926873,-0.05524868901954557
2019-01-23,0.5348433348999023,0.12347735,0.19602425,-0.018031275486684796,-0.06008580962974732
2019-01-24,0.5460098589172363,0.12502295,0.19493514,-0.014414382468706776,-0.05393294136341961
2019-01-25,0.541719771850586,0.13457292,0.2038879,-0.00765930286160054,-0.04584776736055942
2019-01-28,0.541719771850586,0.12567012,0.19371751,-0.013527889081947441,-0.05227395518830447
2019-01-29,0.5469885910644531,0.12403087,0.19623557,-0.004733874685294776,-0.04483076434133162
2019-01-30,0.5310298709716796,0.14150871,0.2174008,0.0003191376192334734,-0.040521214047354204
2019-01-31,0.5272034699096679,0.15132272,0.21666159,0.0021985035991631667,-0.03675830287621162
2019-02-01,0.5211392120056152,0.15235731,0.21978702,0.0072160561682210736,-0.030224058477673576
2019-02-04,0.5221547426452636,0.16016597,0.22832705,0.010425162228289769,-0.029276974416017763
2019-02-05,0.5258800432128906,0.16562851,0.23670511,0.017694407999716354,-0.019551883044652784
2019-02-06,0.5146980213317871,0.16303565,0.23567246,0.022428282685011132,-0.014047354203082733
2019-02-07,0.5215570910339355,0.15215296,0.22492814,0.009786886989823024,-0.027948514222151614
2019-02-08,0.5371410048522949,0.15293203,0.22185242,0.00817346902592109,-0.0292896869537581
2019-02-11,0.5398198190612793,0.15374959,0.21926233,0.018013545618949627,-0.019653583346575607
2019-02-12,0.5573230639648438,0.16862167,0.23739815,0.022250984007659423,-0.015153344986492876
2019-02-13,0.565614506225586,0.17215559,0.243117,0.02774724300556714,-0.009324646432544144
2019-02-14,0.572794537475586,0.16904745,0.23806152,0.029981206340200645,-0.006921976799618687
2019-02-15,0.566022962097168,0.18176523,0.25966287,0.04200205666465738,0.0067185761957730405
2019-02-18,0.559079557006836,0.18176523,0.25966287,0.04393461224779258,0.006744001271253711
2019-02-19,0.5728769075622558,0.1835364,0.26005563,0.04579624835998731,0.008879707611631989
2019-02-20,0.5781798229064942,0.18563966,0.26312745,0.04868621680082273,0.009763228984585984
2019-02-21,0.5841362391662598,0.18145858,0.2580754,0.042924009786887055,-0.0003813761322103347
2019-02-22,0.5861835349731446,0.18903303,0.26689288,0.051540725506187816,0.009903066899729812
2019-02-25,0.5743327049255371,0.19049776,0.26981965,0.0487039466685579,0.008453837597330338
2019-02-26,0.5787204635009766,0.18955672,0.26816648,0.04975000886493398,0.006807563959955529
2019-02-27,0.5786916574707032,0.18890955,0.26462254,0.044892025105492804,0.00209756872715713
2019-02-28,0.5800722072143555,0.18555027,0.26125672,0.041310591822985125,-0.0003623073255998324
2019-03-01,0.5841662875061036,0.19372502,0.26662567,0.04503386404737417,0.004430319402510744
2019-03-04,0.5821045208435058,0.1890927,0.25656766,0.05173575405127489,0.009242014937231821
2019-03-05,0.5742611234741211,0.1877472,0.25593403,0.052622247438034224,0.00935642777689498
2019-03-06,0.5696420447387696,0.17999822,0.24945304,0.043863692776851905,-0.00039408866995066955
2019-03-07,0.5690198707885742,0.17040989,0.23970841,0.0329775539874473,-0.009114889559828329
2019-03-08,0.5639343367004395,0.16791494,0.23858954,0.03108045813978223,-0.009292865088193162
2019-03-11,0.5539233332824707,0.18504363,0.24835414,0.03920073756249781,-0.0021102812648974645
2019-03-12,0.5765339337463379,0.18854344,0.24367136,0.03895251941420522,-0.0048879707611632316
2019-03-13,0.5735392897338867,0.19680332,0.2508853,0.042728981241799975,-0.00028603209915782326
2019-03-14,0.5542090988769531,0.19576447,0.25122833,0.05209035140597851,0.011129826791673281
2019-03-15,0.5545864266967774,0.20172524,0.25798965,0.05657600794298069,0.014307961226759886
2019-03-18,0.5546416148681641,0.20617877,0.26116422,0.06095528527357185,0.020187509931670105
2019-03-19,0.5520333128967285,0.2060213,0.2598639,0.06827772064820395,0.026626410297155633
2019-03-20,0.5680551811218262,0.20247033,0.25296724,0.06306513953405916,0.02081042428094709
2019-03-21,0.568150604522705,0.21552013,0.2635202,0.06090209567036634,0.020200222469410438
2019-03-22,0.5695678955993653,0.19245623,0.24112412,0.04404099145420381,0.002300969331002632
2019-03-25,0.5703323659973144,0.19145574,0.24183027,0.040530477642636814,0.00026060702367715355
2019-03-26,0.577250540435791,0.20001364,0.24868749,0.04281763058047583,0.000578420467185814
2019-03-27,0.5000915961608887,0.19444038,0.2471233,0.040299989362079396,-0.004703638963928232
2019-03-28,0.5029904945983886,0.1987278,0.2515944,0.03985674266869973,-0.00885428253615132
2019-03-29,0.5547120032653808,0.20680037,0.2618738,0.04008723094925715,-0.012604481169553426
2019-04-01,0.5527426754150391,0.22076136,0.2779213,0.05724974291691778,0.004500238360082585
2019-04-02,0.5505029848327637,0.22078268,0.27406254,0.06453671855607954,0.01315747656125857
2019-04-03,0.576630870513916,0.22340538,0.27596056,0.08097230594659777,0.031228348959161042
2019-04-04,0.5684191288146972,0.22595572,0.28406364,0.07400446792666929,0.027331956141744797
2019-04-05,0.5774021683654785,0.23163979,0.2860278,0.07723130385447335,0.031158430001589056
2019-04-08,0.5807052507324219,0.23292989,0.28194118,0.07758590120917697,0.03258859049737803
2019-04-09,0.5824855786132812,0.22544909,0.27267304,0.07141590723733196,0.02752900047672013
2019-04-10,0.5746927785949707,0.22971104,0.2729933,0.07857877380234753,0.03515016685205781
2019-04-11,0.5645300977172851,0.22975792,0.27230662,0.0780468777702918,0.0341840139837915
2019-04-12,0.5753756481933594,0.23788579,0.28541023,0.08538704301265908,0.043197203241697145
2019-04-15,0.5872663431396484,0.23710671,0.28407037,0.08529839367398322,0.04409979342126179
2019-04-16,0.599505046295166,0.23773684,0.2873744,0.08880890748555022,0.0472080088987764
2019-04-17,0.5852806873168945,0.23492245,0.2872225,0.09375554058366724,0.05522962021293507
2019-04-18,0.5910829568481445,0.23687251,0.2925759,0.0987376334172548,0.06196726521531861
2019-04-19,0.5858880909729004,0.23687251,0.2925759,0.0987376334172548,0.06196726521531861
2019-04-22,0.6175249966125488,0.23812425,0.29021612,0.0987376334172548,0.06196726521531861
2019-04-23,0.6262715509338379,0.24907076,0.29728937,0.10113116556150485,0.06288256793262359
2019-04-24,0.6189758304748535,0.24633309,0.2944015,0.10458848976986633,0.06831082154775149
2019-04-25,0.5986849698791504,0.24587323,0.28783286,0.11065210453530011,0.07384077546480221
2019-04-26,0.5914062445983886,0.2517105,0.29178706,0.1105457253288891,0.07359923724773555
2019-04-29,0.5914062445983886,0.25305176,0.29232535,0.11231871210240776,0.07631336405529951
2019-04-30,0.5914062445983886,0.2542439,0.29419997,0.10299280167369958,0.0653996504052122
2019-05-01,0.6004383223876953,0.24483438,0.28627846,0.10299280167369958,0.0653996504052122
2019-05-02,0.6145061257629395,0.24219036,0.28032395,0.0966277791567675,0.05860479898299701
2019-05-03,0.6225570142822265,0.25416294,0.28991917,0.10084748767774192,0.0629779119656761
2019-05-06,0.6129421926269532,0.2485556,0.28668433,0.08694727137335549,0.04828857460670588
2019-05-07,0.6184436400146485,0.22793989,0.26364577,0.07024573596680969,0.02834895916097245
2019-05-08,0.6586872325439453,0.22596851,0.2637548,0.07483777171022311,0.03185761957730805
2019-05-09,0.6766608799743652,0.22226435,0.2569915,0.05802985709726609,0.014899094231686035
2019-05-10,0.6839331307983398,0.22681153,0.26254,0.06389844331761278,0.019145081836961633
2019-05-13,0.7130998799438476,0.19720788,0.23249398,0.04735647672068373,0.00037501986334016724
2019-05-14,0.7553282419433593,0.20680463,0.24257101,0.06019290096095892,0.011167964404894287
2019-05-15,0.7384219545898437,0.21385114,0.24821489,0.0631715187404702,0.012757031622437588
2019-05-16,0.7742646267089843,0.2246487,0.25866178,0.07827736605084923,0.026778960750039795
2019-05-17,0.7575879389953614,0.21750002,0.2538593,0.07331300308499702,0.02136341967265209
2019-05-20,0.8076415375061036,0.20928264,0.24976642,0.06196588773447758,0.009947560781821128
2019-05-21,0.8148432814025879,0.21955651,0.25937477,0.07123860855998025,0.018852693468933788
2019-05-22,0.8148432814025879,0.216112,0.25447297,0.06838409985461517,0.014231686000317876
2019-05-23,0.8093337152099609,0.20162305,0.24054743,0.047835183149533736,-0.007678372795169189
2019-05-24,0.8273435278015137,0.20324953,0.24518146,0.05304776426367872,-0.0010996345145399765
2019-05-27,0.7595659343566894,0.20324953,0.24518146,0.0514875359029821,-0.003190846972826939
2019-05-28,0.7554420833435058,0.1931715,0.23360258,0.05104428920960243,-0.005167646591450888
2019-05-29,0.7291247246398925,0.1849244,0.22282967,0.03650579766674946,-0.02192912760209757
2019-05-30,0.7302663152160644,0.18741094,0.22494526,0.03650579766674946,-0.02192912760209757
2019-05-31,0.7388584963684082,0.1717426,0.20767613,0.02042480763093504,-0.03991101223581755
2019-06-03,0.7524395065002442,0.16850245,0.20790683,0.024059430516648436,-0.03497219132369298
2019-06-04,0.7367601540832519,0.19354622,0.23284388,0.03868657139817746,-0.022844430319402545
2019-06-05,0.7419653554992676,0.20328778,0.24293697,0.04184248785504064,-0.019863340219291276
2019-06-06,0.732660298248291,0.21067065,0.25175008,0.04184248785504064,-0.019863340219291276
2019-06-07,0.732660298248291,0.22337991,0.26456314,0.05666465728165675,-0.0045193071666930875
2019-06-10,0.764040997467041,0.22908092,0.2683952,0.06354384596290917,0.0007818210710313162
2019-06-11,0.7442310242614746,0.22865088,0.2677056,0.07364987057196547,0.012782456697918259
2019-06-12,0.8064010646972656,0.22614741,0.26557982,0.07460728342966569,0.012935007150802421
2019-06-13,0.7857348493041992,0.2311714,0.27054092,0.07930569837949013,0.015808040680120698
2019-06-14,0.8020985891113281,0.22918735,0.26970577,0.07398673805893412,0.010392499602733137
2019-06-17,0.8006217350158692,0.23033266,0.2708212,0.07276337718520613,0.008441125059590004
2019-06-18,0.8020594505004883,0.24228829,0.28800118,0.08762100634729278,0.022996980772286707
2019-06-19,0.823693624206543,0.24599671,0.28987297,0.08744370766994088,0.02488479262672817
2019-06-20,0.8389647835693359,0.25779903,0.30199936,0.09453565476401556,0.03498490386143332
2019-06-21,0.8433236447753907,0.25621518,0.30034277,0.09453565476401556,0.03498490386143332
2019-06-24,0.8254382085876465,0.25403956,0.30075198,0.08421687174213681,0.023956777371682857
2019-06-25,0.832577954071045,0.2421307,0.29202506,0.08372043544555163,0.02163673923406958
2019-06-26,0.8271707897338867,0.240598,0.29147023,0.08006808269210307,0.01969172095979661
2019-06-27,0.8271707897338867,0.24534102,0.29097188,0.0839154639906387,0.027770538693786782
2019-06-28,0.8944573178100585,0.25251102,0.29454312,0.08811744264387796,0.03126013030351188
2019-07-01,0.9016431530151368,0.26212066,0.30025998,0.10070564873586055,0.04369934848244081
2019-07-02,0.9181173315429687,0.2658163,0.30363017,0.10389702492819408,0.04689019545526775
2019-07-03,0.9194488801269531,0.27552813,0.3123572,0.10795716463955177,0.04804703638963923
2019-07-04,0.9313483419189453,0.27552813,0.3123572,0.11082940321265203,0.05021452407436835
2019-07-05,0.9358559710083008,0.27322465,0.3102216,0.10045743058756776,0.03921182266009856
2019-07-08,0.9534963107299804,0.26706803,0.3045773,0.10657423495620726,0.04374384236453198
2019-07-09,0.9569140509643554,0.26863483,0.30347496,0.1006169993971845,0.036631177498808266
2019-07-10,1.0077357694091797,0.27435726,0.30720815,0.09760292188220289,0.031272842841252216
2019-07-11,1.0405619787902831,0.27726945,0.31829846,0.09320591468387655,0.025399650405212165
2019-07-12,1.0241727280578614,0.28317067,0.33017075,0.10033332151342157,0.033287780073097024
2019-07-15,1.0241727280578614,0.28339633,0.33149114,0.10563455196624241,0.03792150007945341
2019-07-16,1.0486162280578613,0.27902794,0.33034605,0.10114889542924022,0.03643413316383279
2019-07-17,1.035311657623291,0.2706743,0.3247113,0.08751462714088155,0.015769903066899696
2019-07-18,1.0571664925231934,0.27522585,0.3248632,0.07771001028332336,0.0026442078499921066
2019-07-19,1.031274328857422,0.26734912,0.32151628,0.09180525513279666,0.02044811695534726
2019-07-22,0.9906295246276855,0.27093405,0.32237774,0.09217758235523565,0.017562370888288645
2019-07-23,0.984932138092041,0.27963674,0.3310059,0.10416297294422185,0.03274749721913236
2019-07-24,1.0054377524108886,0.2856359,0.32715055,0.09804616857558256,0.025304306372159507
2019-07-25,1.0017685119323732,0.27887034,0.32087296,0.09382646005460812,0.02157953281423807
2019-07-26,1.0007662328796387,0.28831825,0.32337782,0.09567036629906747,0.02376608930557769
2019-07-29,0.9887398412780761,0.28623617,0.3247843,0.09712421545335267,0.02609248371206099
2019-07-30,0.9773309906921387,0.2829194,0.3236489,0.08989042941739663,0.01716828221833783
2019-07-31,1.00024830960083,0.26895416,0.30740625,0.09061735399453923,0.016863181312569503
2019-08-01,0.9961575616149903,0.2575351,0.2937381,0.09843622566575651,0.025208962339106997
2019-08-02,0.9630917917175293,0.2483768,0.28894877,0.07446544448778412,-0.002892102335928781
2019-08-05,0.982250493133545,0.21120286,0.25160798,0.049980497145491395,-0.024249165739710848
