Dates,portfolio_returns,baseline_returns,djia_returns,DAX Index_returns,OMX Index_returns
2018-06-14,0.28119202185058595,0.18469873,0.2252095,0.08785523925245906,0.009378704524724446
2018-06-15,0.26762701013183593,0.18349376,0.22108106,0.07984184015198481,-0.0017867528579464241
2018-06-18,0.2786916290283203,0.18097751,0.21606788,0.0651977786575503,-0.0073694815492817865
2018-06-19,0.27654646643066405,0.17622596,0.20208777,0.05223856441054828,-0.005320849581597188
2018-06-20,0.2945144272460937,0.17823984,0.2000238,0.05366528973977826,-0.0006089324930318268
2018-06-21,0.2930819404296875,0.17076331,0.19048011,0.03845601594214086,-0.015063133841200746
2018-06-22,0.2788942446289063,0.17294319,0.1962808,0.044084069727776794,-0.015063133841200746
2018-06-25,0.27041564404296875,0.15684494,0.18031362,0.01840550372367843,-0.02452891952620216
2018-06-26,0.26721138916015624,0.15939529,0.18178865,0.01541842724904287,-0.027979748863018652
2018-06-27,0.265513369140625,0.14941944,0.1737333,0.024902540301463234,-0.020575307723844596
2018-06-28,0.2465364090576172,0.15652135,0.1785251,0.01067844565786644,-0.026433263731967867
2018-06-29,0.26360782775878905,0.15739846,0.1812193,0.02136602102988158,-0.009132080508757353
2018-07-02,0.24323863537597656,0.1609493,0.1829601,0.015736307296218586,-0.020582299641823024
2018-07-03,0.24084764331054687,0.15520568,0.17651854,0.02494652892417936,-0.022151667413530578
2018-07-04,0.26510192919921877,0.15520568,0.17651854,0.02232962085957096,-0.032356053888618744
2018-07-05,0.2431727021484375,0.16516449,0.18537205,0.03450367968978901,-0.029645732228610215
2018-07-06,0.2341969873046875,0.17504658,0.19022612,0.037149636844870416,-0.031192852988568116
2018-07-09,0.24370839599609376,0.18541399,0.20580491,0.04111027283735744,-0.020455173860396705
2018-07-10,0.2300504217529297,0.18953125,0.21276774,0.046584781430493466,-0.015802370260194615
2018-07-11,0.26053703271484374,0.18109247,0.20209938,0.030589522242058558,-0.029844684076542418
2018-07-12,0.24463950720214844,0.1914259,0.21302229,0.036884045160546,-0.020164055820930598
2018-07-13,0.21844892321777343,0.19271174,0.21762228,0.04084800104908714,-0.014216476136901746
2018-07-16,0.21480111560058593,0.19148546,0.21980983,0.04253201832250638,-0.013025307564937414
2018-07-17,0.21841578479003906,0.19622007,0.22251238,0.0508749171063455,-0.010574958127945708
2018-07-18,0.2273566336669922,0.19880451,0.22637647,0.059539845807427834,-0.0017969229204605757
2018-07-19,0.25765306628417967,0.19406566,0.21981667,0.05292910278979175,0.007054845240251939
2018-07-20,0.27661699499511716,0.19293314,0.21950614,0.0425652172830469,0.003909753407765521
2018-07-23,0.2834461199951172,0.19512582,0.21883307,0.04149870067568184,0.004609580834517307
2018-07-24,0.29110910241699217,0.20083961,0.22845215,0.05318639473398085,0.017880241157607436
2018-07-25,0.29139049194335936,0.21176918,0.23683068,0.04405170074124981,0.012727197607492882
2018-07-26,0.2847360393066406,0.20809473,0.24232863,0.06313280331192829,0.02260232830868695
2018-07-27,0.2986333109130859,0.20016696,0.23862946,0.06737978033907759,0.025117511894205975
2018-07-30,0.2820369051513672,0.193261,0.23161018,0.06221734197502285,0.02404329904115381
2018-07-31,0.2516826444091797,0.19908975,0.23688371,0.06282322300488774,0.026919519845923626
2018-08-01,0.24102842639160157,0.19784227,0.23292372,0.05714205088238684,0.024979580421358536
2018-08-02,0.2338838104248047,0.20374338,0.23255092,0.04131278649665481,0.01577186007265245
2018-08-03,0.21823630944824218,0.20933379,0.23919009,0.04707529607248001,0.02460138122161531
2018-08-06,0.2151428797607422,0.21361269,0.24111728,0.04561869167876349,0.022395113284962086
2018-08-07,0.18977879943847656,0.21704015,0.24728489,0.049766901798304765,0.029650817259867433
2018-08-08,0.21204893200683594,0.21672082,0.24508707,0.04855098986850732,0.031387991063057626
2018-08-09,0.22668709716796875,0.2149667,0.24146041,0.052084189244034844,0.03685821343783078
2018-08-10,0.22515112145996094,0.20632356,0.23191729,0.0311887634798155,0.02769625837043823
2018-08-13,0.23047273913574218,0.20149104,0.22581242,0.025743303977152483,0.024503494369917073
2018-08-14,0.22835600524902344,0.20916767,0.23127387,0.025754093639328245,0.022445963597532554
2018-08-15,0.22247119177246094,0.19997539,0.22458167,0.009498222610650102,0.01293377700231063
2018-08-16,0.2291873006591797,0.20947848,0.24386944,0.015653309894867223,0.02420792692810086
2018-08-17,0.22075454626464844,0.21349771,0.24925153,0.013443919070893854,0.03144329077797805
2018-08-20,0.2157245654296875,0.2164441,0.25360087,0.02346585528407102,0.03665799033208434
2018-08-21,0.17682168115234376,0.21896037,0.25669608,0.027880487061950097,0.040906533947351
2018-08-22,0.14286620397949218,0.21847504,0.2523798,0.027980913917585327,0.0446287768275127
2018-08-23,0.16752657440185548,0.21641427,0.24865098,0.02631100620239582,0.044786412796481184
2018-08-24,0.12318569256591796,0.22395463,0.25514168,0.02871295099750433,0.04679627140083081
2018-08-27,0.11392512261962891,0.23334287,0.2677606,0.04064714733781684,0.05838442200674407
2018-08-28,0.052055986389160154,0.23367499,0.2684604,0.03974330563710053,0.06222870563707501
2018-08-29,0.0679925523071289,0.2407087,0.27140722,0.042586796607398274,0.06608633747445569
2018-08-30,0.028995431213378907,0.23521195,0.2647082,0.036989451860262264,0.06312939179848034
2018-08-31,0.052683085510253906,0.23537806,0.26363266,0.02618485015234171,0.053976335535787574
2018-09-03,0.08001847100830078,0.23537806,0.26363266,0.024719946018490174,0.055235516400814956
2018-09-04,0.06995985125732422,0.23333435,0.2630321,0.013415699954434378,0.04621022154845561
2018-09-05,0.05943493841552734,0.22987716,0.2641276,-0.0006731089249596079,0.03717920603593222
2018-09-06,0.05812144958496094,0.22538526,0.26514372,-0.007745317494109235,0.03761270495059588
2018-09-07,-0.016748776794433595,0.22267306,0.26128295,-0.007381788876190329,0.028573426262279687
2018-09-10,-0.03702434588623047,0.22499348,0.2583888,-0.005164928286095326,0.03241707426370337
2018-09-11,-0.03059229705810547,0.22957477,0.26393634,-0.006498696525811716,0.029964182311083193
2018-09-12,-0.019307140869140624,0.23001333,0.2652922,-0.0013503677199867236,0.028960524266722684
2018-09-13,-0.0013672420654296876,0.23651056,0.27244967,0.0005793218614324824,0.03089347177330935
2018-09-14,-0.004252606079101563,0.2368512,0.2728721,0.006287883126379332,0.039085457128419425
2018-09-17,-0.006519337524414063,0.22996229,0.26836792,0.003970595680649251,0.04281214941093094
2018-09-18,-0.030947872436523437,0.23656598,0.27736363,0.00905501648743381,0.03318427835461108
2018-09-19,-0.03214964520263672,0.23811573,0.2850919,0.014146907060340002,0.03639420433562482
2018-09-20,-0.0075649873046875,0.24782328,0.2973181,0.02306580780955747,0.046145387399928295
2018-09-21,-0.002066216796875,0.24736342,0.30152875,0.03173073651063981,0.05662118741836153
2018-09-24,-0.036812477783203124,0.24297808,0.29269814,0.025085964558449674,0.05197092633378791
2018-09-25,-0.08760514501953125,0.24135588,0.28929922,0.027064622606666196,0.05305149547591138
2018-09-26,-0.09565389703369141,0.23727271,0.28409517,0.027996683423841977,0.05405642477808612
2018-09-27,-0.06286583258056641,0.24069165,0.28675485,0.032121654271004815,0.06555177356355821
2018-09-28,-0.06238108557128906,0.24068312,0.2876494,0.016446765051786216,0.056642798801203924
2018-10-01,-0.09884747985839844,0.24520059,0.2970373,0.024107425196517176,0.05987751430959577
2018-10-02,-0.11906370361328125,0.24470663,0.30301014,0.019837208896989453,0.05317480748389485
2018-10-03,-0.10424733221435546,0.24559227,0.30566013,0.019837208896989453,0.05841238967865791
2018-10-04,-0.0908829760131836,0.23541641,0.2958824,0.016231801782286174,0.04812727833236408
2018-10-05,-0.06201286486816406,0.22858706,0.28710142,0.005256225427581857,0.039163639483996475
2018-10-08,-0.053430424133300784,0.22810163,0.2890349,-0.00841676647104178,0.030475227952416927
2018-10-09,-0.08446013751220703,0.22636029,0.28629938,-0.005921864586419829,0.03257216771704353
2018-10-10,-0.060712733093261716,0.18605691,0.2458166,-0.02789293667215277,0.013908196116943062
2018-10-11,-0.07994765570068359,0.16165616,0.21924873,-0.04226393671614136,-0.014513314836532046
2018-10-12,-0.1234043583984375,0.17815886,0.23322399,-0.04355371633314163,-0.023384151864458486
2018-10-15,-0.11926859790039063,0.17120187,0.22887123,-0.03605490112104589,-0.023613613899932856
2018-10-16,-0.09952837591552735,0.19637755,0.25553444,-0.022576953115597986,-0.012130342063696268
2018-10-17,-0.053593470153808595,0.19607528,0.2510697,-0.02768295324673377,-0.01587673884232897
2018-10-18,-0.060902887756347654,0.17886145,0.23514435,-0.038125686284762476,-0.018672234775893123
2018-10-19,-0.060846397705078124,0.17843568,0.23830238,-0.041062134344573654,-0.026431356845246518
2018-10-22,-0.08281080603027344,0.17336896,0.23212507,-0.04350972771042535,-0.029995328127532476
2018-10-23,-0.09996457800292968,0.16690156,0.22599398,-0.06426405789234732,-0.04091543275205063
2018-10-24,-0.12404070361328125,0.1308858,0.1964039,-0.07112379311403765,-0.0456216291804518
2018-10-25,-0.08794398510742188,0.15194859,0.21592578,-0.061538423231968516,-0.042729517653003785
2018-10-26,-0.06360668969726563,0.13198848,0.20150863,-0.07037764647588875,-0.0559213599916096
2018-10-29,-0.06020445263671875,0.12456308,0.18956617,-0.05918461692964395,-0.04455885764772802
2018-10-30,-0.09152852331542968,0.14218137,0.21057677,-0.06317596196063104,-0.036385941159832014
2018-10-31,-0.08845296667480469,0.15457556,0.22231133,-0.04988641805625062,-0.02226226684337143
2018-11-01,-0.07724651159667968,0.16676538,0.23520717,-0.048140982705831385,-0.026689422181541852
2018-11-02,-0.08924263171386719,0.15939529,0.22985816,-0.04395376380765518,-0.013888491620821874
2018-11-05,-0.09671736206054687,0.16588828,0.23914722,-0.0459481913621285,-0.021758848748923386
2018-11-06,-0.1118075810546875,0.17318591,0.24758174,-0.0468296237644799,-0.02456451474500155
2018-11-07,-0.1096387103881836,0.19806784,0.27411947,-0.03896479001242466,-0.02196479251483387
2018-11-08,-0.10818744580078125,0.195062,0.2746509,-0.04326239545439833,-0.023168673664940822
2018-11-09,-0.1234811396484375,0.1840686,0.26482406,-0.0431096802359118,-0.02716550823298331
2018-11-12,-0.09579496215820313,0.16074069,0.23552056,-0.06001791083921156,-0.03728535606342298
2018-11-13,-0.08405593884277343,0.15902056,0.2306203,-0.047835552268858494,-0.03367689075763786
2018-11-14,-0.08562699133300782,0.15024978,0.22059534,-0.05278966715552128,-0.04499934848037009
2018-11-15,-0.0939195355834961,0.16243523,0.23075555,-0.0576748941990626,-0.05304895296028263
2018-11-16,-0.05295534100341797,0.16501969,0.2367879,-0.058726471274184386,-0.046915769635371446
2018-11-19,-0.05142419012451172,0.14563014,0.21752638,-0.06673240060853686,-0.057687772724527867
2018-11-20,-0.045551302490234376,0.12483553,0.19067192,-0.08151672771125536,-0.07398656916119224
2018-11-21,-0.03991318481445313,0.12825873,0.19062564,-0.06676310964703693,-0.060259527282781694
2018-11-22,-0.019588515869140625,0.12825873,0.19062564,-0.07553427502184906,-0.06791885561371551
2018-11-23,-0.011760546142578125,0.12086317,0.18192686,-0.07103581586860509,-0.06095299842046203
2018-11-26,0.001889732177734375,0.13827284,0.19916917,-0.05758774692764373,-0.04766581174578644
2018-11-27,0.017432191650390626,0.14198552,0.20444909,-0.06137325840327932,-0.0488360045638155
2018-11-28,0.014689843200683594,0.16822147,0.23451072,-0.062222321819103886,-0.046268063779004505
2018-11-29,-0.01020956964111328,0.16565408,0.233168,-0.06227627012998224,-0.036778124195532086
2018-11-30,-0.0105569462890625,0.17519553,0.24288298,-0.06567833361137462,-0.03725484587588067
2018-12-03,0.020145777160644533,0.18805385,0.2568976,-0.04839661470199373,-0.027625703561746578
2018-12-04,0.005577865173339844,0.14960259,0.21799508,-0.059197896513860156,-0.04247145231670845
2018-12-05,-0.0006030479736328125,0.14960259,0.21799508,-0.07040918548840236,-0.059932178395608944
2018-12-06,-0.0018394949951171875,0.14785264,0.2141309,-0.1027167539384342,-0.08681546739382606
2018-12-07,-0.013535205505371094,0.12108458,0.18693957,-0.10461656445536686,-0.07577777142148863
2018-12-10,-0.020794076232910155,0.12306011,0.18860936,-0.11839579302772031,-0.08752482925418474
2018-12-11,-0.05565954840087891,0.12265991,0.18602906,-0.1052456847576102,-0.06861741178265306
2018-12-12,-0.05222000482177734,0.12874417,0.19367123,-0.09288571174836512,-0.050235023788411805
2018-12-13,-0.06691672528076172,0.12851849,0.19708334,-0.09327828945675702,-0.06006375357938522
2018-12-14,-0.07085186865234375,0.10697879,0.17290206,-0.09816932631839291,-0.0645614637262473
2018-12-17,-0.0603713076171875,0.08398299,0.14820208,-0.10593539316284,-0.07709987954832198
2018-12-18,-0.019112592651367187,0.08407664,0.15222491,-0.1085340417991513,-0.07974473143089593
2018-12-19,-0.01159246630859375,0.06738651,0.13509504,-0.1064325475969348,-0.0782688011085368
2018-12-20,0.039712622314453126,0.05055158,0.112510554,-0.11930627452054471,-0.09803558886251025
2018-12-21,0.02847392626953125,0.028922582,0.09235115,-0.11742057356184178,-0.10481838493050986
2018-12-24,0.03654115380859375,0.0010261704,0.060563266,-0.11742057356184178,-0.10481838493050986
2018-12-25,0.032279652099609375,0.0010261704,0.060563266,-0.11742057356184178,-0.10481838493050986
2018-12-26,0.01853532861328125,0.050670806,0.11342791,-0.11742057356184178,-0.10481838493050986
2018-12-27,0.013101773559570313,0.059667364,0.12609942,-0.1383616478968043,-0.11991393584597441
2018-12-28,0.03504331317138672,0.0583517,0.12238028,-0.12363375902700492,-0.10456667588328569
2018-12-31,0.04655711248779297,0.06733973,0.13528001,-0.12363375902700492,-0.10456667588328569
2019-01-01,0.021543917297363283,0.06733973,0.13528001,-0.12363375902700492,-0.10456667588328569
2019-01-02,0.027164731628417968,0.06869365,0.13619395,-0.12187172419631535,-0.10639982965145277
2019-01-03,0.021423785522460936,0.04223629,0.104072705,-0.1354442892393039,-0.11423904096310486
2019-01-04,0.011952101440429687,0.07802222,0.14042409,-0.10630971144293466,-0.08768818588331756
2019-01-07,0.0061875701904296875,0.085579626,0.14520268,-0.10795969978179985,-0.08474141026985624
2019-01-08,0.0013881539306640626,0.09610463,0.15766631,-0.10329773574789375,-0.0735893010942351
2019-01-09,0.03250217572021484,0.10059651,0.16212761,-0.0958827479111629,-0.06530070014524116
2019-01-10,0.024767863647460937,0.10556947,0.16810398,-0.09353641137495981,-0.06519010071540031
2019-01-11,0.0262586025390625,0.10540773,0.1678134,-0.09636911268308195,-0.06852842373565458
2019-01-14,0.031491778198242185,0.099596016,0.1636227,-0.09898768069571741,-0.07317042164443541
2019-01-15,0.031491778198242185,0.11138555,0.17120261,-0.09600973393523039,-0.07485738076396224
2019-01-16,0.029347983764648436,0.11385503,0.17809242,-0.09273548645191919,-0.06635520850217214
2019-01-17,0.01417923388671875,0.12231074,0.18602222,-0.09378291365697332,-0.06315036755241547
2019-01-18,0.005971499877929687,0.13710622,0.20238653,-0.06996929926124004,-0.04669266388896824
2019-01-21,0.00057384765625,0.13710622,0.20238653,-0.0757243390709436,-0.050524234941156564
2019-01-22,0.024962455810546874,0.12100787,0.18769543,-0.07954968929922797,-0.055248864607864545
2019-01-23,0.04398909545898438,0.12347735,0.19602425,-0.08109095104232276,-0.06008409370441338
2019-01-24,0.03711080200195312,0.12502295,0.19493514,-0.07622398342707885,-0.053928027738845426
2019-01-25,0.03340000427246094,0.13457292,0.2038879,-0.06364074740819856,-0.04584409929794775
2019-01-28,0.026585418334960937,0.12567012,0.19371751,-0.06957340165679414,-0.05227030754904667
2019-01-29,0.01961213232421875,0.12403087,0.19623557,-0.06886626379728049,-0.044828364304351734
2019-01-30,0.03940306121826172,0.14150871,0.2174008,-0.07195127720551069,-0.04052070720072195
2019-01-31,0.042307078369140626,0.15132272,0.21666159,-0.07266173496107832,-0.03675333466815397
2019-02-01,0.04772624731445312,0.15235731,0.21978702,-0.07203427460686204,-0.030224154534099875
2019-02-04,0.041130392211914064,0.16016597,0.22832705,-0.07237290400437561,-0.029275796204659792
2019-02-05,0.0506557650756836,0.16562851,0.23670511,-0.05648720138572463,-0.019547495781013086
2019-02-06,0.05607947430419922,0.16303565,0.23567246,-0.06007766896818464,-0.014044220703069007
2019-02-07,0.05836556414794922,0.15215296,0.22492814,-0.08520098235724234,-0.027948603046569227
2019-02-08,0.04965756024169922,0.15293203,0.22185242,-0.09476560288897347,-0.02928850878280241
2019-02-11,0.05372122100830078,0.15374959,0.21926233,-0.08581765304928299,-0.01965237455068975
2019-02-12,0.04764477764892578,0.16862167,0.23739815,-0.07656427277261947,-0.015149579372570601
2019-02-13,0.04808562725830078,0.17215559,0.243117,-0.07314975968102441,-0.00932213355198964
2019-02-14,0.047011006164550784,0.16904745,0.23806152,-0.07957624846766038,-0.006916278138497093
2019-02-15,0.06486761846923828,0.18176523,0.25966287,-0.06214596420986063,0.006722411321822108
2019-02-18,0.06723199932861328,0.18176523,0.25966287,-0.062195762650671324,0.006745293962478877
2019-02-19,0.05445869903564453,0.1835364,0.26005563,-0.06136495866314431,0.008883549606069057
2019-02-20,0.06025653985595703,0.18563966,0.26312745,-0.053666119713791795,0.009765166900260327
2019-02-21,0.06160563275146484,0.18145858,0.2580754,-0.05189744509099412,-0.0003788348286503397
2019-02-22,0.06667017413330079,0.18903303,0.26689288,-0.04904067453648018,0.00990500525982926
2019-02-25,0.06527917266845704,0.19049776,0.26981965,-0.04508252846603376,0.00845958512501244
2019-02-26,0.06335217755126953,0.18955672,0.26816648,-0.04214442045819536,0.00680758559537773
2019-02-27,0.06454339947509766,0.18890955,0.26462254,-0.04658146153443934,0.002098846651348096
2019-02-28,0.06445268377685547,0.18555027,0.26125672,-0.044231805102182276,-0.00035658781690068735
2019-03-01,0.0662228099975586,0.19372502,0.26662567,-0.03709070868991087,0.004430333482706144
2019-03-04,0.05172518951416016,0.1890927,0.25656766,-0.03783934525010021,0.009243951196412588
2019-03-05,0.04673127215576172,0.1877472,0.25593403,-0.03550877822015392,0.009360271286417636
2019-03-06,0.04369554949951172,0.17999822,0.24945304,-0.03825682217889762,-0.0003921830357000733
2019-03-07,0.050712083679199216,0.17040989,0.23970841,-0.04405253071526334,-0.009111104754821934
2019-03-08,0.05082593389892578,0.16791494,0.23858954,-0.04902905490029104,-0.00928908084881872
2019-03-11,0.05328696856689453,0.18504363,0.24835414,-0.0419211574485603,-0.0021102879716763355
2019-03-12,0.06226942559814453,0.18854344,0.24367136,-0.04352383726865509,-0.004886079409119303
2019-03-13,0.05608254229736328,0.19680332,0.2508853,-0.03952004262746532,-0.00028476175039479894
2019-03-14,0.04557735968017578,0.19576447,0.25122833,-0.03827010176311383,0.011134311566221442
2019-03-15,0.04122964447021484,0.20172524,0.25798965,-0.03011809700238279,0.014310549215157287
2019-03-18,0.04617532098388672,0.20617877,0.26116422,-0.032494312603072416,0.02019265912175156
2019-03-19,0.04317399102783203,0.2060213,0.2598639,-0.021592603935570765,0.026628401806457376
2019-03-20,0.04950787762451172,0.20247033,0.25296724,-0.03690728443292443,0.02081366856401903
2019-03-21,0.045156496276855466,0.21552013,0.2635202,-0.0413833342878035,0.02020092229754436
2019-03-22,0.05422713226318359,0.19245623,0.24112412,-0.05680342148487328,0.002304154788351465
2019-03-25,0.051415324035644534,0.19145574,0.24183027,-0.05825753595654921,0.0002650572542739012
2019-03-26,0.049124884094238284,0.20001364,0.24868749,-0.0522128352161294,0.0005822360789325041
2019-03-27,0.010880393371582031,0.19444038,0.2471233,-0.05224935407272389,-0.004701111397144093
2019-03-28,0.01647509552001953,0.1987278,0.2515944,-0.05149241777239953,-0.008854310676340835
2019-03-29,0.04258425640869141,0.20680037,0.2618738,-0.04336863212812797,-0.01260197871278777
2019-04-01,0.04950884674072266,0.22076136,0.2779213,-0.030425187387382896,0.0045008882913978
2019-04-02,0.05277551885986328,0.22078268,0.27406254,-0.02438297656900353,0.013162603408877883
2019-04-03,0.06655063751220704,0.22340538,0.27596056,-0.007815865285257925,0.03123099072299611
2019-04-04,0.05845803265380859,0.22595572,0.28406364,-0.005026322625838543,0.02733204300665186
2019-04-05,0.05596165362548828,0.23163979,0.2860278,-0.003221959120459914,0.03115916465649037
2019-04-08,0.05809475909423828,0.23292989,0.28194118,-0.007068888673095652,0.03259060095535034
2019-04-09,0.05948092730712891,0.22544909,0.27267304,-0.01643348546757001,0.02752972359676983
2019-04-10,0.05038208575439453,0.22971104,0.2729933,-0.011840409276785532,0.03515091419327578
2019-04-11,0.05954373321533203,0.22975792,0.27230662,-0.009409415391204018,0.03418602951225024
2019-04-12,0.04765364385986328,0.23788579,0.28541023,-0.004036993601730282,0.0431998830442812
2019-04-15,0.04806904766845703,0.23710671,0.28407037,-0.0023479964842300005,0.04410247609240774
2019-04-16,0.05046202423095703,0.23773684,0.2873744,0.004378112921284435,0.047213243963909
2019-04-17,0.048283351501464844,0.23492245,0.2872225,0.008673228441217505,0.055233609514093604
2019-04-18,0.035894179138183595,0.23687251,0.2925759,0.014426608302894012,0.061973182816408144
2019-04-19,0.01695114385986328,0.23687251,0.2925759,0.014426608302894012,0.061973182816408144
2019-04-22,0.02937973370361328,0.23812425,0.29021612,0.014426608302894012,0.061973182816408144
2019-04-23,0.043694759094238284,0.24907076,0.29728937,0.015515534208623971,0.06288594592704898
2019-04-24,0.03391923809814453,0.24633309,0.2944015,0.021960282423557333,0.06831167427832284
2019-04-25,0.0005714299926757812,0.24587323,0.28783286,0.019423881838259698,0.0738422813992735
2019-04-26,-0.0020653845825195313,0.2517105,0.29178706,0.022127937174287123,0.07360074241456363
2019-04-29,-0.0020653845825195313,0.25305176,0.29232535,0.023193623807638643,0.0763161491058291
2019-04-30,-0.0020653845825195313,0.2542439,0.29419997,0.0245265620733415,0.06540430765710374
2019-05-01,-0.02772748223876953,0.24483438,0.28627846,0.0245265620733415,0.06540430765710374
2019-05-02,-0.030338280944824218,0.24219036,0.28032395,0.02463777859115234,0.05860752775314727
2019-05-03,-0.015244814880371094,0.25416294,0.28991917,0.030225993624139653,0.06298129026311862
2019-05-06,-0.03913682952880859,0.2485556,0.28668433,0.01977911071604344,0.048291906219311134
2019-05-07,-0.03233560211181641,0.22793989,0.26364577,0.0036659952176897404,0.02835159177369071
2019-05-08,-0.011222776916503906,0.22596851,0.2637548,0.010902538641515183,0.03186280585668485
2019-05-09,-0.02375189385986328,0.22226435,0.2569915,-0.006195756010879269,0.014904862243325146
2019-05-10,-0.02776693585205078,0.22681153,0.26254,0.0009345507392163733,0.01914577831170612
2019-05-13,-0.031930827209472656,0.19720788,0.23249398,-0.014268913240326453,0.000380106086464717
2019-05-14,-0.06764526348876954,0.20680463,0.24257101,-0.004726702006960072,0.011172449300649295
2019-05-15,-0.06965746258544922,0.21385114,0.24821489,0.0042328674689195486,0.012760250310663659
2019-05-16,-0.054915270446777346,0.2246487,0.25866178,0.021728719673787106,0.02678031711526181
2019-05-17,-0.05780291815185547,0.21750002,0.2538593,0.01580021529525917,0.021364758826501965
2019-05-20,-0.04631323651123047,0.20928264,0.24976642,-0.0006042210818378311,0.009950134912235536
2019-05-21,-0.04818737799072265,0.21955651,0.25937477,0.007876453388244385,0.018855931530054246
2019-05-22,-0.04818737799072265,0.216112,0.25447297,0.009973797720393382,0.014235545004115816
2019-05-23,-0.055366624206542966,0.20162305,0.24054743,-0.007981030113947121,-0.0076771259403334985
2019-05-24,-0.051945354675292967,0.20324953,0.24518146,-0.0031148924727165826,-0.0010990023804301394
2019-05-27,-0.07181421514892578,0.20324953,0.24518146,0.0018765712445543814,-0.0031864077114498505
2019-05-28,-0.07265750225830078,0.1931715,0.23360258,-0.0017861040770813829,-0.0051676630149785205
2019-05-29,-0.08659020733642578,0.1849244,0.22282967,-0.01749253230881343,-0.02192665478040602
2019-05-30,-0.08494519366455078,0.18741094,0.22494526,-0.01215828932396125,-0.02192665478040602
2019-05-31,-0.09231976208496094,0.1717426,0.20767613,-0.026702753936774203,-0.039906689676433044
2019-06-03,-0.09468168029785157,0.16850245,0.20790683,-0.021227415369624796,-0.03496721743911466
2019-06-04,-0.11463068841552734,0.19354622,0.23284388,-0.0064239988645955195,-0.02284323166448956
2019-06-05,-0.12018760052490235,0.20328778,0.24293697,-0.005623903915568422,-0.01985831831660038
2019-06-06,-0.12320396618652343,0.21067065,0.25175008,-0.007920442010960661,-0.01985831831660038
2019-06-07,-0.12900205114746094,0.22337991,0.26456314,-0.00026476171031089243,-0.004518685900797348
2019-06-10,-0.13634178997802734,0.22908092,0.2683952,-0.00026476171031089243,0.0007875442159358732
2019-06-11,-0.1300251600341797,0.22865088,0.2677056,0.008900641320920223,0.012787582353670387
2019-06-12,-0.11680777478027343,0.22614741,0.26557982,0.005569955604690066,0.012937590775753327
2019-06-13,-0.13772315881347658,0.2311714,0.27054092,0.00999952691481226,0.015809362178173185
2019-06-14,-0.13185761779785157,0.22918735,0.26970577,0.00396976570663572,0.010396982033949067
2019-06-17,-0.12971323156738282,0.23033266,0.2708212,0.0030916532003382974,0.008441787515612748
2019-06-18,-0.1302288575439453,0.24228829,0.28800118,0.023503204114679193,0.02300150326236545
2019-06-19,-0.12017618957519531,0.24599671,0.28987297,0.021576004455300585,0.024887414229824344
2019-06-20,-0.13443159796142579,0.25779903,0.30199936,0.025465262682625382,0.03499010007977143
2019-06-21,-0.1392228432006836,0.25621518,0.30034277,0.02418129288371984,0.03499010007977143
2019-06-24,-0.14965654193115235,0.25403956,0.30075198,0.018757412705408195,0.023960667283226798
2019-06-25,-0.15842394378662109,0.2421307,0.29202506,0.014928742581069854,0.021642528658918483
2019-06-26,-0.1617541156616211,0.240598,0.29147023,0.016329738715880806,0.019693054800746356
2019-06-27,-0.14630491448974609,0.24534102,0.29097188,0.018463601904624444,0.027771262581479703
2019-06-28,-0.1731898734741211,0.25251102,0.29454312,0.02906817987528807,0.03126340779725992
2019-07-01,-0.17541419787597656,0.26212066,0.30025998,0.039242001332938224,0.04370075862310078
2019-07-02,-0.17364914587402344,0.2658163,0.30363017,0.03968520745615452,0.04689288699471482
2019-07-03,-0.17089353289794923,0.27552813,0.3123572,0.047115134825128635,0.04805036723460111
2019-07-04,-0.1754265442504883,0.27552813,0.3123572,0.04824887932758825,0.05021786180791937
2019-07-05,-0.17731242895507812,0.27322465,0.3102216,0.043155328806655145,0.03921703231219555
2019-07-08,-0.16636526123046874,0.26706803,0.3045773,0.041078733824843984,0.04374588827550706
2019-07-09,-0.1642404889526367,0.26863483,0.30347496,0.03220133177630205,0.0366344720625206
2019-07-10,-0.15082943762207032,0.27435726,0.30720815,0.026960875854976994,0.03127421348868104
2019-07-11,-0.1497031142578125,0.27726945,0.31829846,0.023533913153179264,0.025399731128972307
2019-07-12,-0.15519223236083984,0.28317067,0.33017075,0.022803536021287173,0.03328852149538063
2019-07-15,-0.16669493548583986,0.28339633,0.33149114,0.028117029655801512,0.03792225622836879
2019-07-16,-0.1643324358520508,0.27902794,0.33034605,0.031738206276761445,0.036436155843495514
2019-07-17,-0.1646644839477539,0.2706743,0.3247113,0.024273419999219902,0.0157737669593738
2019-07-18,-0.15455141607666015,0.27522585,0.3248632,0.014879774114272536,0.0026454875114810695
2019-07-19,-0.15920457745361327,0.26734912,0.32151628,0.01755395038581342,0.020450724458047034
2019-07-22,-0.1283154722290039,0.27093405,0.32237774,0.01998826416744891,0.017563062332948833
2019-07-23,-0.11945649090576171,0.27963674,0.3310059,0.03669896095553249,0.03274887255322608
2019-07-24,-0.10849096282958984,0.2856359,0.32715055,0.0393673274089788,0.025306929308531144
2019-07-25,-0.11002142083740235,0.27887034,0.32087296,0.026022175245693113,0.02158341517055521
2019-07-26,-0.1128992543334961,0.28831825,0.32337782,0.030819425043801873,0.02376870735327302
2019-07-29,-0.12660004968261718,0.28623617,0.3247843,0.030617741358518035,0.02609574478228125
