Dates,portfolio_returns,baseline_returns,djia_returns,SXXP Index_returns,MXEU Index_returns
2018-11-14,0.006878340545654297,0.15024978,0.22059534,-0.04191790965830959,-0.03995299647473567
2018-11-15,0.007055809097290039,0.16243523,0.23075555,-0.05207341584682111,-0.04935370152761466
2018-11-16,-0.028153834678649903,0.16501969,0.2367879,-0.0539775732571671,-0.05107716412064246
2018-11-19,-0.026516401817321778,0.14563014,0.21752638,-0.06085369723897173,-0.05820603211907565
2018-11-20,-0.004464764465332031,0.12483553,0.19067192,-0.07156458267216757,-0.0689385037211125
2018-11-21,0.029653633193969728,0.12825873,0.19062564,-0.06095948376176878,-0.058049353701527695
2018-11-22,0.026578631179809572,0.12825873,0.19062564,-0.06757114143658101,-0.06486486486486487
2018-11-23,0.0060578826217651364,0.12086317,0.18192686,-0.06384216650798684,-0.0618096357226792
2018-11-26,0.0160881950302124,0.13827284,0.19916917,-0.05233788215381366,-0.04990207598903255
2018-11-27,0.010500638679504395,0.14198552,0.20444909,-0.054797418808843826,-0.05217391304347834
2018-11-28,0.002017528678894043,0.16822147,0.23451072,-0.05482386543954305,-0.05217391304347834
2018-11-29,0.0008719628829956055,0.16565408,0.233168,-0.05294615465989628,-0.050607128867998494
2018-11-30,0.0013462401123046875,0.17519553,0.24288298,-0.0545593991325505,-0.05217391304347834
2018-12-03,-0.020343187728881836,0.18805385,0.2568976,-0.044800592404527655,-0.04230317273795539
2018-12-04,-0.01627419854736328,0.14960259,0.21799508,-0.05207341584682111,-0.04958871915393664
2018-12-05,-0.021401151748657227,0.14960259,0.21799508,-0.06307521421770872,-0.0609479044261653
2018-12-06,-0.0212823224029541,0.14785264,0.2141309,-0.09206072146408548,-0.09001175088131616
2018-12-07,-0.03167756616210937,0.12108458,0.18693957,-0.08640114249444625,-0.08397963180571875
2018-12-10,-0.03885971299743653,0.12306011,0.18860936,-0.103485665926161,-0.10113591852722295
2018-12-11,-0.04072580125427246,0.12265991,0.18602906,-0.08975986459325082,-0.08742655699177447
2018-12-12,-0.04050728430175781,0.12874417,0.19367123,-0.07436792552628796,-0.07215041128084612
2018-12-13,-0.039949676712036135,0.12851849,0.19708334,-0.07590183010684436,-0.07340383862122996
2018-12-14,-0.0381924418258667,0.10697879,0.17290206,-0.08174653549137846,-0.07927927927927932
2018-12-17,-0.031587473930358885,0.08398299,0.14820208,-0.09219295461758176,-0.08977673325499418
2018-12-18,0.0033965582809448243,0.08407664,0.15222491,-0.09959801121337149,-0.09761065413239332
2018-12-19,0.0012054176406860351,0.06738651,0.13509504,-0.09679466835925109,-0.09494712103407758
2018-12-20,-0.013583581680297852,0.05055158,0.112510554,-0.10985930392468005,-0.10787309048178621
2018-12-21,-0.012838041419982911,0.028922582,0.09235115,-0.10962128424838673,-0.10779475127301218
2018-12-24,-0.022387810676574707,0.0010261704,0.060563266,-0.11340315243837934,-0.11155503329416379
2018-12-25,-0.030660196731567384,0.0010261704,0.060563266,-0.11340315243837934,-0.11155503329416379
2018-12-26,-0.033831763122558596,0.050670806,0.11342791,-0.11340315243837934,-0.11226008617312974
2018-12-27,-0.0327564331741333,0.059667364,0.12609942,-0.12837194541415428,-0.12659616137877017
2018-12-28,-0.028016246894836425,0.0583517,0.12238028,-0.11078493599915366,-0.10912651782217005
2018-12-31,-0.016879598793029787,0.06733973,0.13528001,-0.10702951443986043,-0.10536623580101842
2019-01-01,-0.01883024259185791,0.06733973,0.13528001,-0.10702951443986043,-0.10536623580101842
2019-01-02,-0.01848790436553955,0.06869365,0.13619395,-0.10819316619062738,-0.10654132393262834
2019-01-03,0.001920858497619629,0.04223629,0.104072705,-0.11689410769068018,-0.11468860164512339
2019-01-04,0.011760936347961427,0.07802222,0.14042409,-0.09187559504919075,-0.08969839404622015
2019-01-07,0.00917515126800537,0.085579626,0.14520268,-0.0931979265841532,-0.09189189189189192
2019-01-08,0.008902252876281738,0.09610463,0.15766631,-0.0853432772664762,-0.0843713278495888
2019-01-09,0.02942477335357666,0.10059651,0.16212761,-0.08045065058711524,-0.07959263611437532
2019-01-10,0.02994588306427002,0.10556947,0.16810398,-0.07732994816460385,-0.07645906776341563
2019-01-11,0.04119244705200195,0.10540773,0.1678134,-0.07648365598222791,-0.07591069330199773
2019-01-14,0.0325446100692749,0.099596016,0.1636227,-0.08095313657040097,-0.08021934978456724
2019-01-15,0.0325446100692749,0.11138555,0.17120261,-0.07777954088649112,-0.07700744222483362
2019-01-16,0.032470721405029296,0.11385503,0.17809242,-0.07280757431503235,-0.07277712495103804
2019-01-17,0.026546828117370604,0.12231074,0.18602222,-0.07243732148524275,-0.07254210732471605
2019-01-18,0.03674419002532959,0.13710622,0.20238653,-0.05572305088331745,-0.05546415981198599
2019-01-21,0.04595948117828369,0.13710622,0.20238653,-0.057547868401565616,-0.05742264003133578
2019-01-22,0.04700852938079834,0.12100787,0.18769543,-0.06090659050037033,-0.0614962788875833
2019-01-23,0.03127936357879638,0.12347735,0.19602425,-0.06143552311435528,-0.062201331766549246
2019-01-24,0.03659491298675537,0.12502295,0.19493514,-0.05937268591981378,-0.05992949471210345
2019-01-25,0.027114746559143067,0.13457292,0.2038879,-0.053633767058076876,-0.054289071680376076
2019-01-28,0.027332022254943848,0.12567012,0.19371751,-0.06278430128001695,-0.06337641989815905
2019-01-29,0.028951750633239747,0.12403087,0.19623557,-0.05524701153073095,-0.05585585585585593
2019-01-30,0.04788962118530273,0.14150871,0.2174008,-0.05186184280122716,-0.05201723462593028
2019-01-31,0.04662361100769043,0.15132272,0.21666159,-0.05143869671003911,-0.05107716412064246
2019-02-01,0.048762263648986816,0.15235731,0.21978702,-0.04868824711731732,-0.048178613396004745
2019-02-04,0.04815208968353271,0.16016597,0.22832705,-0.048132867872632996,-0.04755189972581283
2019-02-05,0.056580867088317874,0.16562851,0.23670511,-0.03472442610811381,-0.033764198981590304
2019-02-06,0.06606944083404541,0.16303565,0.23567246,-0.033322754681053696,-0.032275754014884486
2019-02-07,0.06692494657897949,0.15215296,0.22492814,-0.0477097217814451,-0.04653349001175097
2019-02-08,0.05495937913513184,0.15293203,0.22185242,-0.0530254945519941,-0.0517822169996083
2019-02-11,0.0540649029083252,0.15374959,0.21926233,-0.04495927218872316,-0.04371327849588729
2019-02-12,0.05922743670654297,0.16862167,0.23739815,-0.040569131492647924,-0.039326282804543755
2019-02-13,0.05539752307128906,0.17215559,0.243117,-0.03477731936951226,-0.03360752056404235
2019-02-14,0.05959875476074219,0.16904745,0.23806152,-0.03787157516132443,-0.03689776733255
2019-02-15,0.05144296064758301,0.18176523,0.25966287,-0.024278006981910523,-0.02326674500587543
2019-02-18,0.04660945450592041,0.18176523,0.25966287,-0.022056490003173678,-0.02146494320407371
2019-02-19,0.04971602054595947,0.1835364,0.26005563,-0.0241986670898127,-0.02326674500587543
2019-02-20,0.05784125005340576,0.18563966,0.26312745,-0.017613456045699843,-0.016686251468860238
2019-02-21,0.05926149578094483,0.18145858,0.2580754,-0.020390352269120858,-0.019584802193497845
2019-02-22,0.059649346382141116,0.18903303,0.26689288,-0.018221728551782466,-0.01746964355660011
2019-02-25,0.05464876072692871,0.19049776,0.26981965,-0.01570929863535385,-0.014962788875832437
2019-02-26,0.05335309651184082,0.18955672,0.26816648,-0.011848090553263562,-0.011594202898550756
2019-02-27,0.0504638137512207,0.18890955,0.26462254,-0.014651433407383953,-0.01425773599686649
2019-02-28,0.05069604747009277,0.18555027,0.26125672,-0.014069607532000405,-0.013944379161770474
2019-03-01,0.05054697891998291,0.19372502,0.26662567,-0.010261292711308568,-0.010262436349392888
2019-03-04,0.04069098606109619,0.1890927,0.25656766,-0.0080133291018725,-0.00791226008617317
2019-03-05,0.048708095222473144,0.1877472,0.25593403,-0.006558764413413779,-0.006423815119467351
2019-03-06,0.05093333073425293,0.17999822,0.24945304,-0.006981910504601677,-0.006815511163337285
2019-03-07,0.047690978210449216,0.17040989,0.23970841,-0.011213371416481564,-0.010889150019584806
2019-03-08,0.048422018020629884,0.16791494,0.23858954,-0.01996720617793296,-0.01997649823736789
2019-03-11,0.04245856273651123,0.18504363,0.24835414,-0.012297683275150685,-0.012220916568742673
2019-03-12,0.037036418075561524,0.18854344,0.24367136,-0.012879509150534233,-0.013004308656482654
2019-03-13,0.035459093322753904,0.19680332,0.2508853,-0.006664550936210678,-0.006815511163337285
2019-03-14,0.029205820770263673,0.19576447,0.25122833,0.0010578652279698965,0.0008617312965139007
2019-03-15,0.031028890571594237,0.20172524,0.25798965,0.007881095948376224,0.0075989032510771545
2019-03-18,0.02854920529937744,0.20617877,0.26116422,0.010552205649000342,0.010654132393262713
2019-03-19,0.02869315747833252,0.2060213,0.2598639,0.016317571141436622,0.016372894633764224
2019-03-20,0.026960808906555177,0.20247033,0.25296724,0.0071934835501956266,0.007050528789659269
2019-03-21,0.027018689323425292,0.21552013,0.2635202,0.006796784089706953,0.006972189580885126
2019-03-22,0.023345455055236816,0.19245623,0.24112412,-0.0055273458161431074,-0.005327066196631467
2019-03-25,0.022930883277893065,0.19145574,0.24183027,-0.010023273035015393,-0.009870740305522954
2019-03-26,0.02904374890899658,0.20001364,0.24868749,-0.0024330900243309424,-0.0023501762632198303
2019-03-27,0.001265230499267578,0.19444038,0.2471233,-0.002221516978736993,-0.002115158636897847
2019-03-28,-0.004692075836181641,0.1987278,0.2515944,-0.0033851687295039395,-0.003681942812377586
2019-03-29,0.010569291595458984,0.20680037,0.2618738,0.0025653231778270664,0.0020368194281237045
2019-04-01,0.012630657791137695,0.22076136,0.2779213,0.014677880038083178,0.014101057579318314
2019-04-02,0.010234393692016602,0.22078268,0.27406254,0.018274621813180916,0.01762632197414806
2019-04-03,0.02288858052062988,0.22340538,0.27596056,0.02856236115518886,0.02734038386212284
2019-04-04,0.025666794036865233,0.22595572,0.28406364,0.025785464931767692,0.02467685076380733
2019-04-05,0.028445919647216798,0.23163979,0.2860278,0.02673754363694069,0.02561692126909504
2019-04-08,0.02322094923400879,0.23292989,0.28194118,0.024833386226594697,0.02420681551116336
2019-04-09,0.024405521728515626,0.22544909,0.27267304,0.019993652808632186,0.01927144535840194
2019-04-10,0.025480121017456055,0.22971104,0.2729933,0.022638315878557077,0.022013317665491597
2019-04-11,0.02575072636413574,0.22975792,0.27230662,0.02324658838463985,0.022640031335683403
2019-04-12,0.02287897003173828,0.23788579,0.28541023,0.024886279487993147,0.024285154719937283
2019-04-15,0.02348754988861084,0.23710671,0.28407037,0.026393737437850465,0.0254602428515472
2019-04-16,0.03308182552337646,0.23773684,0.2873744,0.029329313445466982,0.028358793576184916
2019-04-17,0.03266974665832519,0.23492245,0.2872225,0.030334285412038427,0.029847238542890734
2019-04-18,0.03676440501403808,0.23687251,0.2925759,0.0326351422828731,0.03211907559733642
2019-04-19,0.04015477505493164,0.23687251,0.2925759,0.0326351422828731,0.03211907559733642
2019-04-22,0.04295678709411621,0.23812425,0.29021612,0.0326351422828731,0.030552291421856684
2019-04-23,0.05721485383605957,0.24907076,0.29728937,0.03498889241510637,0.034625930278104095
2019-04-24,0.04914478819274903,0.24633309,0.2944015,0.03401036707923414,0.033137485311398276
2019-04-25,0.03601382929992676,0.24587323,0.28783286,0.031815296731196374,0.03102232667450065
2019-04-26,0.035438048934936524,0.2517105,0.29178706,0.03408970697133182,0.03305914610262435
2019-04-29,0.035438048934936524,0.25305176,0.29232535,0.034909552523008536,0.033764198981590304
2019-04-30,0.035438048934936524,0.2542439,0.29419997,0.03498889241510637,0.03439091265178211
2019-05-01,0.06047428343200684,0.24483438,0.28627846,0.03430128001692576,0.033294163728946335
2019-05-02,0.06137846331787109,0.24219036,0.28032395,0.02835078810959476,0.02812377594986293
2019-05-03,0.061966333679199216,0.25416294,0.28991917,0.03239712260657992,0.03211907559733642
2019-05-06,0.044702992294311523,0.2485556,0.28668433,0.02335237490743675,0.023188405797101512
2019-05-07,0.04130019253540039,0.22793989,0.26364577,0.009309214006135571,0.008617312965139007
2019-05-08,0.0632929884185791,0.22596851,0.2637548,0.01086956521739134,0.010262436349392888
2019-05-09,0.06997841207122803,0.22226435,0.2569915,-0.005818258753834731,-0.005875440658049354
2019-05-10,0.07063081923675538,0.22681153,0.26254,-0.002591769808526442,-0.0032902467685076513
2019-05-13,0.07642296932220459,0.19720788,0.23249398,-0.014677880038083178,-0.015041128084606357
2019-05-14,0.08180938520812989,0.20680463,0.24257101,-0.004707500264466385,-0.0050137093615354525
2019-05-15,0.09380906834411622,0.21385114,0.24821489,-0.0001586797841954995,-0.0001566784175480629
2019-05-16,0.10551645682525634,0.2246487,0.25866178,0.01258859621284246,0.011829220524872628
2019-05-17,0.10420143714904785,0.21750002,0.2538593,0.008965407807045345,0.008303956130043104
2019-05-20,0.09684513660430909,0.20928264,0.24976642,-0.0017454776261504946,-0.002036819428123816
2019-05-21,0.08834923145294189,0.21955651,0.25937477,0.003649635036496338,0.0032119075597336197
2019-05-22,0.08800372811889648,0.216112,0.25447297,0.002829789484819616,0.001880141010575753
2019-05-23,0.09200015265655517,0.20162305,0.24054743,-0.011451391092774738,-0.012377594986290735
2019-05-24,0.0924925417251587,0.20324953,0.24518146,-0.005897598645932556,-0.006972189580885237
2019-05-27,0.10517413022613525,0.20324953,0.24518146,-0.0037289749285941633,-0.004935370152761532
2019-05-28,0.1104841855392456,0.1931715,0.23360258,-0.005871152015233331,-0.006815511163337285
2019-05-29,0.12694788581085206,0.1849244,0.22282967,-0.02012588596212846,-0.02091656874265571
2019-05-30,0.130289318611145,0.18741094,0.22494526,-0.016000211573045625,-0.016921269095182222
2019-05-31,0.13631544500732423,0.1717426,0.20767613,-0.023960647413519522,-0.02491186839012931
2019-06-03,0.1329526717224121,0.16850245,0.20790683,-0.02017877922352691,-0.02075989032510776
2019-06-04,0.12454943824005127,0.19354622,0.23284388,-0.014413413731090629,-0.015197806502154422
2019-06-05,0.11632274001312255,0.20328778,0.24293697,-0.010684438802496615,-0.011829220524872739
2019-06-06,0.11280185382843018,0.21067065,0.25175008,-0.01086956521739134,-0.01198589894242069
2019-06-07,0.10071174570465088,0.22337991,0.26456314,-0.0016925843647518945,-0.0028985507246377168
2019-06-10,0.10123688777923584,0.22908092,0.2683952,0.0003966994604886736,-0.000626713670192029
2019-06-11,0.1075532311706543,0.22865088,0.2677056,0.007325716703691901,0.006032119075597193
2019-06-12,0.13072495783996582,0.22614741,0.26557982,0.004284354173278336,0.002741872307089654
2019-06-13,0.1486508384628296,0.2311714,0.27054092,0.005844705384533956,0.004230317273795472
2019-06-14,0.16169054262542726,0.22918735,0.26970577,0.001824817518248169,0.00015667841754795158
2019-06-17,0.16500168395996093,0.23033266,0.2708212,0.0008991854437743969,-0.0007050528789659491
2019-06-18,0.16452601107788087,0.24228829,0.28800118,0.017613456045699694,0.016294555424990084
2019-06-19,0.16552115500640868,0.24599671,0.28987297,0.01758700941500047,0.016686251468860127
2019-06-20,0.14528326918792725,0.25779903,0.30199936,0.021263091082196182,0.020368194281237713
2019-06-21,0.14600458588409423,0.25621518,0.30034277,0.017560562784301244,0.01660791226008621
2019-06-24,0.16513845246124267,0.25403956,0.30075198,0.014995239606474177,0.014101057579318314
2019-06-25,0.15802304312896728,0.2421307,0.29202506,0.013963821009203355,0.012925969447708623
2019-06-26,0.15494255939483642,0.240598,0.29147023,0.010790225325293515,0.009949079514296763
2019-06-27,0.1849361647567749,0.24534102,0.29097188,0.01081667195599274,0.009949079514296763
2019-06-28,0.20027123311614992,0.25251102,0.29454312,0.01785147572199302,0.01660791226008621
2019-07-01,0.20160031786346436,0.26212066,0.30025998,0.025785464931767692,0.02420681551116336
2019-07-02,0.20167464740753174,0.2658163,0.30363017,0.02954088649106108,0.02812377594986293
2019-07-03,0.2102979554977417,0.27552813,0.3123572,0.03824182799111388,0.036506071288679956
2019-07-04,0.20545026405334474,0.27552813,0.3123572,0.039193906696286876,0.03760282021151573
2019-07-05,0.20102266333007812,0.27322465,0.3102216,0.031709510208399475,0.030160595377986637
2019-07-08,0.20416222540283202,0.26706803,0.3045773,0.03115413096371515,0.02953388170779461
2019-07-09,0.20420992346191405,0.26863483,0.30347496,0.025917698085263965,0.024598511555033186
2019-07-10,0.18818230451965332,0.27435726,0.30720815,0.0238813075214217,0.02256169212690948
2019-07-11,0.18283366886901856,0.27726945,0.31829846,0.022691209139955527,0.021151586368977585
2019-07-12,0.17944048428344728,0.28317067,0.33017075,0.02308790860044435,0.021308264786525647
2019-07-15,0.1867583532409668,0.28339633,0.33149114,0.025468105363376695,0.02342342342342327
2019-07-16,0.16594469874572754,0.27902794,0.33034605,0.02903840050777536,0.02710536623580108
2019-07-17,0.16562166635131836,0.2706743,0.3247113,0.025230085687083518,0.02326674500587543
2019-07-18,0.18386073468017577,0.27522585,0.3248632,0.022955675446948078,0.020994907951429744
2019-07-19,0.17726483016967773,0.26734912,0.32151628,0.02414577382841425,0.022013317665491597
2019-07-22,0.20257759407806397,0.27093405,0.32237774,0.02544165873267747,0.023345084214649352
2019-07-23,0.22299680319213866,0.27963674,0.3310059,0.03549137839839209,0.03360752056404224
2019-07-24,0.21649721380615233,0.2856359,0.32715055,0.03599386438167781,0.03399921660791229
2019-07-25,0.21648447071838378,0.27887034,0.32087296,0.030149158997143703,0.028045436741088788
2019-07-26,0.21592095622253418,0.28831825,0.32337782,0.03334920131175292,0.03125734430082241
2019-07-29,0.2019131275100708,0.28623617,0.3247843,0.033666560880143914,0.03211907559733642
2019-07-30,0.1966887986755371,0.2829194,0.3236489,0.018486194858775017,0.017391304347826077
2019-07-31,0.18825180960845947,0.26895416,0.30740625,0.02023167248492536,0.01911476694085388
2019-08-01,0.1886453611831665,0.2575351,0.2937381,0.025282978948481968,0.02342342342342327
2019-08-02,0.1991585629043579,0.2483768,0.28894877,7.933989209767459e-05,-0.0019584802193497843
2019-08-05,0.18583721042633056,0.21120286,0.25160798,-0.022982122077647302,-0.02553858206032123
2019-08-06,0.18609170676422118,0.22696911,0.2667814,-0.027530942557918187,-0.029925577751664763
2019-08-07,0.1826457430114746,0.22791004,0.26568884,-0.02517719242568492,-0.027653740697218966
2019-08-08,0.18600132792663573,0.25094846,0.28375015,-0.009018301068443946,-0.011594202898550756
2019-08-09,0.20118103755187988,0.24267143,0.2793336,-0.017348989738707295,-0.01981981981981983
2019-08-12,0.2115862958984375,0.22781213,0.2608367,-0.020390352269120858,-0.022875048962005495
2019-08-13,0.17646037246704102,0.24593715,0.27896717,-0.015127472759970452,-0.01746964355660011
2019-08-14,0.1720511502227783,0.20944023,0.24000962,-0.03163017031630165,-0.03360752056404235
2019-08-15,0.17142808632659912,0.21242061,0.24487491,-0.03445995980112142,-0.036584410497453985
2019-08-16,0.17606767528533934,0.22991115,0.2597972,-0.022453189463662353,-0.02452017234625938
2019-08-19,0.19312491544342042,0.24480028,0.27195323,-0.011266264677880014,-0.013474343909126508
2019-08-20,0.20096583200836182,0.23494802,0.26351678,-0.018036602136887743,-0.020446533490011746
2019-08-21,0.21000756980133056,0.2451324,0.27521107,-0.00613561832222573,-0.008538973756365087
2019-08-22,0.2165251359024048,0.24450226,0.27762055,-0.010129059557812292,-0.012377594986290735
2019-08-23,0.22886969715881347,0.212212,0.24728441,-0.017877922352692244,-0.020446533490011746
2019-08-26,0.26430288083648684,0.22552569,0.2604211,-0.018089495398286342,-0.020524872698785775
2019-08-27,0.2709162569580078,0.22160012,0.2545358,-0.011900983814662012,-0.014492753623188472
2019-08-28,0.2634856952972412,0.22959608,0.26710162,-0.013910927747804905,-0.01590285938112026
2019-08-29,0.2658477811126709,0.24519633,0.28297442,-0.003649635036496338,-0.005483744614179419
2019-08-30,0.27121402155303953,0.24599671,0.28497118,0.0035967417750978887,0.0013317665491577556
2019-09-02,0.2727165593948364,0.24599671,0.28497118,0.006796784089706953,0.004778691735213359
2019-09-03,0.2770130933227539,0.23740046,0.27108842,0.004469480588173061,0.002585193889541702
2019-09-04,0.2823388341217041,0.25081646,0.28264448,0.013381995133819958,0.011672542107324563
2019-09-05,0.2813324182281494,0.26708934,0.30078173,0.020628371945414184,0.018958088523305817
2019-09-06,0.2820310622711182,0.26824316,0.30415487,0.023854860890722474,0.022013317665491597
2019-09-09,0.2873939428329468,0.26812392,0.30600658,0.020998624775203634,0.01927144535840194
2019-09-10,0.2854355297088623,0.26853266,0.30960405,0.02200359674177508,0.021151586368977585
2019-09-11,0.2815828954925537,0.27770373,0.32068115,0.030651644980429427,0.02937720329024677
2019-09-12,0.262519120010376,0.28138244,0.32289115,0.032688035544271694,0.03125734430082241
2019-09-13,0.2611270923614502,0.2804542,0.32469523,0.03615254416587331,0.03407755581668621
2019-09-16,0.25980712495422364,0.27643922,0.31775048,0.030175605627842928,0.028280454367410772
2019-09-17,0.2609430886383057,0.27973467,0.3194042,0.02964667301385798,0.027653740697218966
2019-09-18,0.26235805183410643,0.2801732,0.32116982,0.02985824605945208,0.027575401488444822
2019-09-19,0.26035496409606934,0.2801988,0.31862497,0.03617899079657253,0.034155895025460126
2019-09-20,0.25265161127471925,0.27393147,0.31085193,0.0392203533269861,0.03713278495887176
2019-09-23,0.2592671015396118,0.273808,0.31157804,0.03088966465672275,0.029455542499020687
2019-09-24,0.27024364517211913,0.26308715,0.30465657,0.03099545117951965,0.028985507246376722
2019-09-25,0.2527243189086914,0.27086598,0.31258646,0.025044959272188645,0.023345084214649352
2019-09-26,0.25275773754882813,0.26777914,0.30871293,0.031286364117211425,0.02961222091656875
2019-09-27,0.22940614598083497,0.26103917,0.30526394,0.03615254416587331,0.03446925186055625
2019-09-30,0.23213802156066896,0.2674044,0.3099642,0.039749285940971046,0.03807285546415969
2019-10-01,0.23447352125549317,0.2518681,0.29323292,0.026102824500158692,0.0243634939287112
2019-10-02,0.23320615760040284,0.22945565,0.2691709,-0.0015867978419549951,-0.0032902467685076513
2019-10-03,0.23291221350860597,0.23925675,0.27512875,-0.0017454776261504946,-0.0034469251860557142
2019-10-04,0.23452842194366455,0.25687516,0.2932661,0.005553792446842332,0.0036036036036036657
2019-10-07,0.22165316484832764,0.25124648,0.28860858,0.012667936104940285,0.010889150019584695
2019-10-08,0.21681225903320311,0.23177607,0.27332807,0.00156035121125562,-0.0003133568350960145
2019-10-09,0.21977988999176026,0.24299076,0.28218403,0.005765365492436282,0.003916960438699569
2019-10-10,0.2156459575881958,0.25096542,0.28951624,0.01227123664445146,0.010105757931844825
2019-10-11,0.21336257762908936,0.2646497,0.3050858,0.03567650481328681,0.03266745005875431
2019-10-14,0.20870624666595458,0.26289546,0.30366325,0.030598751719030978,0.027810419114766807
2019-10-15,0.21124765350341798,0.27546847,0.31521884,0.04205014281180572,0.0386212299255778
2019-10-16,0.20733504431152344,0.2729181,0.31410825,0.04056913149264777,0.03713278495887176
2019-10-17,0.22566345104980468,0.27643496,0.3152714,0.03956415952607632,0.03619271445358405
2019-10-18,0.22245268850708008,0.27143216,0.30282813,0.03628477731936943,0.03298080689385043
2019-10-21,0.21957619845581056,0.28016895,0.30562362,0.04257907542579081,0.039404622013317674
2019-10-22,0.23778462425231933,0.27560046,0.30369928,0.04355760076166289,0.04081472777124957
2019-10-23,0.23374208512878417,0.2792323,0.30593064,0.04472125251242983,0.04183313748531142
2019-10-24,0.2324620142364502,0.281689,0.30454752,0.05090976409605416,0.048178613396004745
2019-10-25,0.23166839546203613,0.28690892,0.3119708,0.05260234846080605,0.04974539757148448
2019-10-28,0.2376629426727295,0.2940916,0.31842697,0.0551941182693325,0.05209557383470431
2019-10-29,0.2287804938583374,0.29301438,0.31748766,0.05355442716597905,0.05045045045045043
2019-10-30,0.2221976416244507,0.29722103,0.3230975,0.054427165979054226,0.051468860164512284
2019-10-31,0.21440963314056397,0.29329973,0.31626177,0.04927007299270072,0.04559341950646293
2019-11-01,0.20657133782196044,0.305796,0.33091682,0.056357770020099444,0.052878965922444184
2019-11-04,0.20319388190460205,0.31063277,0.3365014,0.06688352903840056,0.06337641989815905
2019-11-05,0.2047841390762329,0.30907875,0.33798677,0.06905215275573895,0.06572659616137866
2019-11-06,0.19156832851409913,0.3099984,0.33798334,0.0712736697344758,0.06799843321582458
2019-11-07,0.18691147441864014,0.3135748,0.34685245,0.0752142177086639,0.0715236976106541
2019-11-08,0.1894662738571167,0.31693843,0.34716585,0.07219930180894957,0.06846846846846831
2019-11-11,0.19245705071258545,0.314354,0.34766468,0.07198772876335546,0.06823345084214655
2019-11-12,0.18680300380706788,0.31641048,0.34766468,0.07611340315243831,0.07238542890716788
2019-11-13,0.18706474506378173,0.31734717,0.3521469,0.07336295355971652,0.0694868781825304
2019-11-14,0.18747942910003662,0.31844985,0.35206762,0.06952819210832545,0.06525656090873469
2019-11-15,0.19095903633117675,0.32859597,0.36291698,0.07383899291230302,0.06940853897375625
2019-11-18,0.19164550164794922,0.32926443,0.36444172,0.07370675975880674,0.06901684292988643
2019-11-19,0.18830057694244384,0.32847673,0.3594679,0.07241087485454352,0.06752839796318061
2019-11-20,0.1948220786819458,0.32348672,0.35397193,0.06796784089706968,0.06306306306306293
2019-11-21,0.20039457331085206,0.32139197,0.35130492,0.06373637998518994,0.05914610262436336
2019-11-22,0.21825312311553954,0.32426593,0.3566257,0.06839098698825773,0.06400313356835086
2019-11-25,0.2170101501312256,0.33420756,0.3659139,0.07926055220564893,0.07481394437916164
2019-11-26,0.21052726065063476,0.33713692,0.36860076,0.08031841743361896,0.0752839796318056
2019-11-27,0.21851055670166017,0.3427187,0.37066036,0.0838093726859198,0.07865256560908729
2019-11-28,0.20276287078857422,0.3427187,0.37066036,0.08232836136676186,0.07716412064238147
2019-11-29,0.203422798828125,0.33733276,0.36518094,0.07751507457949858,0.07215041128084612
2019-12-02,0.20442082516479493,0.3257902,0.3521201,0.06053633767058073,0.05546415981198577
2019-12-03,0.20376722576904296,0.31698948,0.3384822,0.05384534010367083,0.04825695260477866
2019-12-04,0.19932942265319825,0.32531756,0.34563473,0.066301703163017,0.060399529964747414
2019-12-05,0.19328959114074706,0.32730585,0.3469979,0.06490003173595689,0.058911084998041374
2019-12-06,0.19518608877563476,0.33943176,0.3634119,0.07730350153390463,0.07136701919310603
2019-12-09,0.1981768469390869,0.3351954,0.35827944,0.07476462498677663,0.06901684292988643
2019-12-10,0.22875338606262208,0.33373076,0.35692266,0.07198772876335546,0.06635330983157069
2019-12-11,0.22741073391723632,0.33760947,0.35836223,0.07431503226488952,0.06886016451233835
2019-12-12,0.22744310345458985,0.34907976,0.3691055,0.07791177403998725,0.07230708969839396
2019-12-13,0.2359396674118042,0.3491777,0.36926755,0.08965407807045377,0.0832745789267528
2019-12-16,0.23188967934417726,0.3588213,0.37415907,0.10480799746112344,0.09831570701135904
2019-12-17,0.23280631982421876,0.35927692,0.37568086,0.09732360097323604,0.0915785350567959
2019-12-18,0.2318779645385742,0.3586893,0.374324,0.09589548291547655,0.09032510771641207
2019-12-19,0.23343371031951904,0.3647481,0.38102457,0.09772030043372472,0.09228358793576186
2019-12-20,0.22204173139190675,0.37149647,0.38482687,0.10652702845657457,0.10090090090090086
2019-12-23,0.21977278141021728,0.3726844,0.3895203,0.10618322225748433,0.10050920485703081
2019-12-24,0.21871692043304444,0.3724161,0.3877644,0.10774357346874011,0.10207598903251078
2019-12-25,0.21922324620819092,0.3724161,0.3877644,0.10774357346874011,0.10207598903251078
2019-12-26,0.2227057579421997,0.37945408,0.39292026,0.10774357346874011,0.10238934586760667
2019-12-27,0.2158042854232788,0.37950096,0.3940819,0.110070876970274,0.10403446925186056
2019-12-30,0.2146251343154907,0.3715263,0.38517,0.10062942981064216,0.09439874657265948
2019-12-31,0.21371908504486084,0.37556684,0.38888326,0.09975669099756683,0.0936153544849196
2020-01-01,0.21440781855010987,0.37556684,0.38888326,0.09975669099756683,0.0936153544849196
